"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.16 0.53 0.29 0.51 0
"2" 0.01 0.48 0.77 0.16 0.48 1
"3" 0.02 0.03 0.61 0.93 0.52 0
"4" 0.03 0.95 0.13 0.32 0.42 0
"5" 0.04 0.63 0.38 0.3 0.92 1
"6" 0.06 0.37 0.27 0.28 0.76 0
"7" 0.07 0.65 0.31 0.17 0.3 0
"8" 0.08 0.9 0.5 0.02 0.29 1
"9" 0.08 0.94 0.21 0.63 0.64 1
"10" 0.09 0.06 0.05 0.61 0.2 0
"11" 0.09 0.2 0.68 0.8 0.08 0
"12" 0.1 0.16 0.96 0.72 0.84 0
"13" 0.12 0.91 0.52 0.6 0.98 1
"14" 0.13 0.03 0.93 0.51 0.07 0
"15" 0.14 0.01 0.29 0.43 0.2 0
"16" 0.16 0.59 0.83 0.55 0.32 1
"17" 0.17 0.28 0.28 0.65 0.59 0
"18" 0.17 0.38 0.67 0.56 0.7 0
"19" 0.17 0.75 0.86 0.02 0.62 1
"20" 0.18 0.84 0.04 0.2 0.05 0
"21" 0.19 0.57 0.2 0.81 0 0
"22" 0.19 0.93 0.97 0 0.97 1
"23" 0.22 0.26 0.31 0.89 0.82 0
"24" 0.22 0.42 0.17 0.53 0.6 1
"25" 0.24 0.37 0.53 0.55 0.46 0
"26" 0.24 0.52 0.96 0.81 0.42 1
"27" 0.27 0.51 0.2 0.08 0.14 1
"28" 0.28 0.25 0.28 0.08 0.41 0
"29" 0.28 0.63 0.58 0.03 0.31 0
"30" 0.3 0.32 0.39 0.56 0.45 0
"31" 0.31 0.3 0.24 0.23 0.7 0
"32" 0.31 0.69 0.74 0.81 0.27 1
"33" 0.32 0.87 0.08 0.71 0.33 0
"34" 0.34 0.89 0.19 0.31 0.32 0
"35" 0.36 0.44 0.83 0.53 0.05 0
"36" 0.38 0.69 0.66 0.21 0.12 0
"37" 0.38 0.79 0.37 0.19 0.34 0
"38" 0.39 0.5 0.92 0.35 0.06 1
"39" 0.4 0.81 0.07 0.74 0.51 0
"40" 0.41 0.15 0.39 0.22 0.98 0
"41" 0.41 0.65 0.62 0.11 0.14 0
"42" 0.42 0.11 0.39 0.44 0.62 1
"43" 0.42 0.34 0.31 0.55 0.79 0
"44" 0.42 0.86 0.8 0 0.54 1
"45" 0.43 0.04 0.02 0.24 0.36 0
"46" 0.45 0.57 0.85 0.13 0.64 1
"47" 0.48 0.28 0.61 0.33 0.14 0
"48" 0.48 0.69 0.25 0.57 0.56 0
"49" 0.5 0.24 0.25 0.11 0.35 0
"50" 0.5 0.32 0.17 0.25 0.1 0
"51" 0.5 0.63 0.43 0.05 0.24 0
"52" 0.51 0.83 0.28 0.14 0.75 1
"53" 0.52 0.41 0.64 0.33 0.54 1
"54" 0.53 0.94 0.53 0.83 0.28 0
"55" 0.55 0.47 0.59 0.9 0.77 1
"56" 0.56 0.77 0.21 0.24 0.48 1
"57" 0.56 0.86 0.74 0.05 0.93 1
"58" 0.56 0.89 0.05 0.15 0.16 0
"59" 0.56 0.89 0.68 0.52 0.87 1
"60" 0.57 0.98 0.13 0.05 0.74 1
"61" 0.58 0.28 0.52 0.59 0.21 1
"62" 0.58 0.77 0.4 0.89 0.13 1
"63" 0.59 0.83 0.24 0.63 0.76 1
"64" 0.61 0.31 0.61 0.79 0.61 1
"65" 0.65 0.18 0.85 0.57 0.92 0
"66" 0.67 0.43 0.63 0.75 0.32 1
"67" 0.68 0.79 0.63 0.47 0.57 0
"68" 0.71 0.98 0.12 0.5 0.44 0
"69" 0.72 0.52 0.74 0.97 0.59 1
"70" 0.72 0.8 0.42 0.99 0.5 1
"71" 0.72 0.98 0.94 0.69 0.38 1
"72" 0.74 0.44 0.82 0.84 0.31 0
"73" 0.74 0.5 0.61 0.39 0.08 1
"74" 0.76 0.86 0.12 0.17 0.86 1
"75" 0.76 0.86 0.86 0.87 0.52 1
"76" 0.77 0.95 0.84 0.67 0.97 1
"77" 0.78 0.4 0.57 0.47 0.63 1
"78" 0.78 0.99 0.44 0.36 0.75 1
"79" 0.8 0.66 0.99 0.54 0.4 0
"80" 0.81 0.31 0.73 0.83 0.3 1
"81" 0.82 0.31 0.43 0.38 0.03 0
"82" 0.82 0.38 0.06 0.19 0.93 0
"83" 0.82 0.73 0.69 0.9 0.87 1
"84" 0.82 0.75 0.59 0.92 0.87 1
"85" 0.83 0.15 0.7 0.9 0.26 1
"86" 0.83 0.86 0.15 0.85 0.84 1
"87" 0.85 0.55 0.84 0.83 0.46 1
"88" 0.86 0.84 0.83 0.67 0.18 0
"89" 0.87 0.9 0.11 0.58 0.11 1
"90" 0.88 0.47 0.31 0.33 0.18 0
"91" 0.9 0.15 0.78 0.71 0.05 1
"92" 0.9 0.87 0.05 0.74 0.9 1
"93" 0.91 0.32 0.16 0.83 0.15 1
"94" 0.91 0.44 0.95 0.14 0.47 1
"95" 0.95 0.73 0.06 0.71 0.16 1
"96" 0.95 0.74 0.28 0.72 0.47 1
"97" 0.96 0.6 0.79 0.4 0.48 1
"98" 0.97 0.21 0.34 0.59 0.13 0
"99" 0.98 0.56 0.57 0.67 0.36 1
"100" 0.98 0.66 0.67 0.85 0.66 1
