"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.5 0.97 0.64 0.45 0
"2" 0.01 0.82 0.95 0.13 0.96 1
"3" 0.02 0.15 0.6 0.69 0.17 1
"4" 0.03 0.29 0.21 0.31 0.44 0
"5" 0.03 0.76 0.54 0.08 0.38 1
"6" 0.04 0.1 0.84 0.54 0.77 0
"7" 0.04 0.17 0.67 0.79 0.74 0
"8" 0.06 0.26 0.13 0.72 0.57 0
"9" 0.06 0.44 0.32 0.09 0.31 0
"10" 0.06 0.57 0.5 0.19 0.5 1
"11" 0.07 0.36 0.87 0.68 0.19 0
"12" 0.08 0.04 0.18 0.12 0.66 0
"13" 0.09 0.85 0.26 0.77 0.65 1
"14" 0.09 0.91 0.67 0.43 0.34 0
"15" 0.12 0.26 0.69 0.59 0.54 0
"16" 0.14 0.33 0.73 0.41 0.56 1
"17" 0.14 0.52 0.5 0 0.92 0
"18" 0.14 0.98 0.99 0.05 0.21 0
"19" 0.15 0.79 0.31 0.96 0.52 1
"20" 0.16 0.08 0.56 0.52 0.29 0
"21" 0.16 0.81 0.15 0.42 0.05 0
"22" 0.17 0.56 0.02 0.71 0.5 0
"23" 0.18 0.98 0.69 0.6 0.61 1
"24" 0.23 0.09 1 0.35 0.5 0
"25" 0.24 0.84 0.35 0.45 0.34 0
"26" 0.26 0.24 0.29 0.77 0.16 0
"27" 0.26 0.92 0.91 0.8 0.39 1
"28" 0.27 0.32 0.21 0.11 0.88 0
"29" 0.27 0.61 0.77 0.89 0.33 1
"30" 0.27 0.88 0.77 0.73 0.58 1
"31" 0.28 0.21 0.86 0.8 0.95 0
"32" 0.28 0.28 0.93 0.62 0.03 0
"33" 0.28 0.5 0.82 0.58 0.41 1
"34" 0.29 0.6 0.78 0.43 0.83 1
"35" 0.34 0.45 0.62 0.12 0.83 1
"36" 0.35 0.96 0.06 0.93 0.46 1
"37" 0.36 0.17 0.02 0.93 0.58 0
"38" 0.37 0.35 0.9 0.02 0.65 0
"39" 0.39 0.45 0.35 0.99 0.09 0
"40" 0.4 0.72 0.48 0.62 0.77 1
"41" 0.41 0.06 0.83 0.78 0.01 0
"42" 0.41 0.39 0.11 0.24 0.48 1
"43" 0.42 0.69 0.93 0.9 0.81 1
"44" 0.43 0.04 0.16 0.52 0.27 0
"45" 0.43 0.05 0.12 0.23 0.21 0
"46" 0.43 0.56 0.06 0.37 0.1 0
"47" 0.43 0.83 0.34 0.99 0.24 0
"48" 0.44 0.69 0.96 0.85 0.68 1
"49" 0.44 0.72 0.62 0.53 0.45 1
"50" 0.45 0.49 0.22 0.54 0.68 0
"51" 0.48 0.08 0.39 0.42 0.06 0
"52" 0.48 0.08 0.9 0.65 0.56 0
"53" 0.54 0.33 0.89 0.6 0.93 1
"54" 0.54 0.95 0.66 0.22 0.98 1
"55" 0.56 0.14 0.24 0.75 0.82 1
"56" 0.57 0.27 0.2 0.17 0.59 0
"57" 0.57 0.46 0.94 0.08 0.07 0
"58" 0.58 0.12 0.38 0.07 0.54 0
"59" 0.59 0.56 0.13 0.05 0.6 0
"60" 0.59 0.56 0.52 0.15 0.81 1
"61" 0.59 0.58 0.42 0.69 0.15 1
"62" 0.61 0.13 0.31 0.44 0.41 0
"63" 0.62 0.03 0.17 1 0.71 1
"64" 0.62 0.18 0.12 0.42 0.67 0
"65" 0.63 0.79 0 0.07 0.05 0
"66" 0.68 0.37 0.74 0.26 0.91 1
"67" 0.68 0.6 0.32 0.36 0.85 1
"68" 0.68 0.78 0.13 0.84 0.78 1
"69" 0.68 0.9 0.26 0.39 0.93 1
"70" 0.7 0.01 0.28 0.97 0.06 1
"71" 0.71 0.19 0.18 0.28 0.37 1
"72" 0.71 0.19 0.54 0.73 0.82 1
"73" 0.71 0.94 0.59 0.23 0.05 0
"74" 0.73 0.8 0.76 0.52 0.08 1
"75" 0.73 0.84 0.55 0.26 0.47 0
"76" 0.75 0.63 0.34 0.49 0.54 0
"77" 0.76 0.83 0.98 0.31 0.4 0
"78" 0.77 0.82 0.24 0.54 0.68 1
"79" 0.78 0.14 0.09 0.7 0.27 0
"80" 0.78 0.96 0.48 0.56 0.16 0
"81" 0.8 0.02 0.53 0.59 0.27 1
"82" 0.83 0.58 0.64 0.03 0.88 1
"83" 0.85 0.48 0.09 0.37 0.78 1
"84" 0.86 0.15 0.14 0.69 0.88 1
"85" 0.86 0.15 0.6 0.79 0.23 1
"86" 0.88 0.39 0.78 0.22 0.22 0
"87" 0.89 0.54 0.79 0.21 0.33 0
"88" 0.92 0.82 0.52 0.84 0.99 1
"89" 0.94 0.28 0.97 0.23 0.62 1
"90" 0.94 0.77 0.94 0.43 0.33 1
"91" 0.95 0.77 0.74 0.64 0.83 1
"92" 0.95 0.78 0.24 0.3 0.7 1
"93" 0.96 0.13 0.26 0.5 0.36 0
"94" 0.97 0.6 0.05 0.73 0.72 1
"95" 0.97 0.95 0.25 0.61 0.08 1
"96" 0.98 0.19 0.25 0.34 0.6 0
"97" 0.99 0.16 0.53 0.52 0.15 0
"98" 0.99 0.28 0.15 0.33 0.22 0
"99" 0.99 0.94 0.21 0.33 0.33 0
"100" 1 0.77 0.51 0.65 0.91 1
