"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.25 0.84 0.93 0.91 0
"2" 0.03 0.44 0.67 0.79 0.65 0
"3" 0.05 0.65 0.84 0.26 0.07 0
"4" 0.06 0.44 0.38 0.41 0.8 1
"5" 0.07 0.54 0.91 0.35 0.3 0
"6" 0.08 0.06 0.66 0.54 0.29 0
"7" 0.08 0.8 0.46 0.33 0.95 1
"8" 0.09 0.56 0.81 0.1 0.85 0
"9" 0.1 0.76 0.86 0.83 0.61 1
"10" 0.11 0 0.4 0.32 0.17 0
"11" 0.11 0.34 0.15 0.24 0.44 0
"12" 0.12 0.58 0.4 0.05 0.43 0
"13" 0.12 0.94 0.79 0.83 0.38 1
"14" 0.12 0.95 0.33 0.26 0.14 1
"15" 0.13 0.34 0.77 0.55 0.1 0
"16" 0.14 0.69 0.35 0.61 0.96 1
"17" 0.19 0.46 0.55 0.59 0.58 1
"18" 0.19 0.74 0.31 0.48 0.91 0
"19" 0.2 0.19 0.14 0.99 0.27 0
"20" 0.2 0.36 1 0.4 0.72 0
"21" 0.22 0.12 0.16 0.88 0.59 1
"22" 0.23 0.45 0.5 0.16 0.25 0
"23" 0.25 0.55 0.03 0.37 0.96 1
"24" 0.26 0.44 0.75 0.61 0.23 1
"25" 0.27 0.32 0.66 0.9 0.72 0
"26" 0.29 0.4 0.46 0.14 0.22 0
"27" 0.3 0.08 0.03 0.3 0.25 0
"28" 0.3 0.17 0.73 0.8 0.08 1
"29" 0.3 0.76 0.15 0.77 0.71 1
"30" 0.31 0.39 1 0.36 0.59 0
"31" 0.31 0.4 0.26 0.19 0.22 0
"32" 0.32 0.34 0 0.8 0.84 1
"33" 0.33 0.03 0.42 0.22 0.46 0
"34" 0.33 0.26 0.94 0.61 0.41 0
"35" 0.33 0.69 0.36 0.76 0.09 0
"36" 0.34 0.45 0.3 0.05 0.88 0
"37" 0.35 0.54 0.25 0.47 0.36 0
"38" 0.38 0.28 0.89 0.77 0.05 0
"39" 0.38 0.68 0.54 0.18 0.66 1
"40" 0.39 0.47 0.42 0.25 0.4 0
"41" 0.4 0.05 0.51 0.05 0.44 1
"42" 0.4 0.59 0.45 0.71 0.01 1
"43" 0.4 0.98 0.32 0.8 0.99 1
"44" 0.41 0.53 0.23 0.39 0.62 1
"45" 0.41 0.78 0.64 0.99 0.47 1
"46" 0.44 0.72 0.85 0.57 0.17 1
"47" 0.46 0.25 0.7 0.69 0.29 1
"48" 0.46 0.35 0.9 0.32 0.78 0
"49" 0.47 0.76 0.78 0.54 0.3 0
"50" 0.48 0.48 0.93 0.95 0.02 0
"51" 0.51 0.05 0.32 0.88 0.83 1
"52" 0.51 0.1 0.99 0.34 0.86 0
"53" 0.52 0.01 0.26 0.98 0.97 1
"54" 0.53 0.33 0.17 0.52 0.33 1
"55" 0.53 0.79 0.39 0.31 0.8 1
"56" 0.54 0.23 0.84 0.5 0.32 1
"57" 0.54 0.25 0.25 0.41 0.71 0
"58" 0.54 0.36 0.41 0.15 0.45 0
"59" 0.55 0.23 0.22 0.56 0.68 0
"60" 0.55 0.81 0.51 0.47 0.17 1
"61" 0.56 0.25 0.21 0.05 0.39 0
"62" 0.57 0.54 0.73 0.26 0.54 1
"63" 0.58 0.03 0.91 0.59 0.14 1
"64" 0.58 0.59 0.16 0.87 0.39 1
"65" 0.6 0.53 0.26 0.38 0.81 0
"66" 0.63 0.59 0.3 0.41 0.48 0
"67" 0.64 0.18 0.93 0.51 0.04 0
"68" 0.64 0.19 0.26 0.39 0.14 0
"69" 0.64 0.53 0.96 0.91 0.76 0
"70" 0.64 0.77 0.82 0.95 0 1
"71" 0.65 0.12 0.14 0.21 0.39 0
"72" 0.65 0.57 0.79 0.29 0.21 0
"73" 0.66 0.32 0.46 0.55 0.45 0
"74" 0.66 0.59 0.96 0.54 0.09 0
"75" 0.66 0.66 0.35 0.34 0.98 1
"76" 0.66 0.92 0.88 0.98 0.23 1
"77" 0.67 0.58 0.33 0.18 0.47 0
"78" 0.7 0.54 0.22 0.12 0.75 1
"79" 0.71 0.2 0.7 0.16 0.77 0
"80" 0.71 0.26 0.99 0.34 0.48 1
"81" 0.71 0.33 0.64 0.46 0.7 0
"82" 0.72 0.35 0.5 0.21 0.23 0
"83" 0.72 0.48 0.9 0.85 0.3 1
"84" 0.74 0.02 0.22 0.9 0.04 0
"85" 0.77 0.54 0.93 0.01 0.18 0
"86" 0.77 0.82 0.76 0.73 0.39 1
"87" 0.79 0.49 0.42 0.64 0.47 1
"88" 0.8 0.67 0.93 0.56 0.37 1
"89" 0.8 0.72 0.32 0.26 0.96 0
"90" 0.81 0.96 0.4 0.26 0.75 1
"91" 0.84 0.41 0.91 0.21 0.57 1
"92" 0.85 0.34 0.2 0.08 0.81 0
"93" 0.86 0.44 0.1 0.73 0.29 1
"94" 0.91 0.44 0.8 0.74 0.94 1
"95" 0.91 0.79 0.36 0.37 0.9 1
"96" 0.92 0.32 0.66 0.18 0.17 0
"97" 0.94 0.3 0.38 0.5 0.78 0
"98" 0.96 0.21 0.17 0.09 0.27 0
"99" 0.96 0.43 0.3 0.5 0.94 1
"100" 0.99 0.45 0.35 0.57 0.9 1
