"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.88 0.18 0.29 0.17 0
"2" 0.01 0.31 0.37 0.65 0.82 0
"3" 0.01 0.49 0.78 0.38 0.74 1
"4" 0.03 0.47 0.63 0.72 0.49 0
"5" 0.04 0.1 0.13 0.69 0.69 0
"6" 0.04 0.82 0.09 0.11 0.22 1
"7" 0.06 0.72 0.07 0.37 0.62 1
"8" 0.07 0.05 0.98 0.84 0.32 0
"9" 0.08 0.18 0.26 0.78 0.04 0
"10" 0.08 0.19 0.81 0.92 0.72 0
"11" 0.08 0.6 0.03 0.93 0.96 1
"12" 0.1 0.4 0.99 0.46 0.74 1
"13" 0.11 0.46 0.47 0.3 0.73 1
"14" 0.11 0.85 0.47 0.43 0.81 0
"15" 0.13 0.74 0.38 0.4 0.63 0
"16" 0.14 0.66 0.12 0.62 0.83 1
"17" 0.15 0.13 0.24 0.51 0.53 0
"18" 0.15 0.17 0.21 0.06 0.46 0
"19" 0.16 0.05 0.54 0.43 0.6 0
"20" 0.18 0.53 0.9 0.18 0.92 0
"21" 0.19 0.61 0.18 0.27 0.21 0
"22" 0.21 0.45 0.58 0.84 0.21 0
"23" 0.22 0.2 0.05 0.14 0.71 0
"24" 0.22 0.53 0.1 0.82 0.41 1
"25" 0.22 0.83 0.49 0.13 0.45 0
"26" 0.24 0.04 0.64 0.05 0.28 0
"27" 0.25 0.88 0.92 0.77 0.99 1
"28" 0.27 0.14 0.56 0.57 0.99 0
"29" 0.28 0.91 0.31 0.65 0.34 0
"30" 0.29 0.07 0.5 0.2 0.31 0
"31" 0.29 0.49 0.47 0.4 0.89 1
"32" 0.29 0.93 0.13 0.61 0.05 0
"33" 0.3 0.18 0.73 0.72 1 0
"34" 0.32 0.35 0.95 0.96 0.07 0
"35" 0.32 0.53 0.95 0.9 0.45 0
"36" 0.32 0.62 0.93 0.45 0.79 1
"37" 0.33 0.88 0.03 0.04 0.34 0
"38" 0.33 0.89 0.17 0.36 0.47 1
"39" 0.36 0.38 0.35 0.44 0.07 1
"40" 0.38 0.47 0.7 0.44 0.82 0
"41" 0.39 0.21 0.27 0.88 0.84 0
"42" 0.39 0.57 0.33 0.9 0.2 0
"43" 0.44 0.31 0.31 0.21 0.23 0
"44" 0.44 0.34 0.77 0.69 0.54 0
"45" 0.44 0.87 0.81 0.29 0.92 1
"46" 0.45 0.12 0.86 0.95 0.97 0
"47" 0.46 0.36 0.65 0.96 0.04 0
"48" 0.46 0.66 0.64 0.16 0.44 1
"49" 0.46 0.75 0.38 0.36 0.58 0
"50" 0.49 0.76 0.94 0.14 0.46 0
"51" 0.5 0.07 0.2 0.8 0.6 0
"52" 0.5 0.36 0.87 0.12 0.14 0
"53" 0.51 0.73 0.12 0.05 0.35 0
"54" 0.51 0.9 0.61 0.95 0.69 0
"55" 0.51 0.96 0.77 0.89 0.16 1
"56" 0.52 0.79 0.42 0.74 0.88 1
"57" 0.53 0.46 0.48 0.93 0.2 1
"58" 0.53 1 0.54 0.99 0.98 1
"59" 0.56 0.22 0.55 0.94 0.78 1
"60" 0.56 0.47 0.85 0.78 0.24 1
"61" 0.57 0.91 0.79 0.58 0.14 1
"62" 0.59 0.01 0.79 0 0.93 1
"63" 0.59 0.02 0.28 0.16 0.04 0
"64" 0.59 0.89 0.26 0.33 0.77 1
"65" 0.65 0.28 0.02 0.07 0.33 0
"66" 0.65 0.59 0.28 0.26 0.97 1
"67" 0.65 0.85 0.66 0.89 0.33 1
"68" 0.66 0.36 0.31 0.68 0.87 1
"69" 0.66 0.55 0.52 0.22 0.59 0
"70" 0.7 0.24 0.86 0.31 0.7 1
"71" 0.7 0.84 0.41 0.06 0.26 0
"72" 0.71 0.49 0.22 0.7 0.48 0
"73" 0.71 0.72 0.29 0.87 0.44 1
"74" 0.72 0.39 0.53 0.61 0.59 1
"75" 0.74 0.57 0.62 0.19 0.61 1
"76" 0.75 0.12 0.36 0.85 0.63 1
"77" 0.76 0.09 0.83 0.41 0.68 1
"78" 0.77 0.51 0.3 0.83 0.45 0
"79" 0.79 0.61 0.08 0.05 0.14 0
"80" 0.79 0.82 0.17 0.85 0.65 1
"81" 0.8 0.24 0.03 0.88 0.59 1
"82" 0.8 0.9 0.59 0.07 0.25 0
"83" 0.81 0.67 0.68 0.57 0.13 1
"84" 0.83 0.81 0.55 0.78 1 1
"85" 0.85 0.57 0.61 0.79 0.17 0
"86" 0.85 0.86 0.14 0.95 0.66 1
"87" 0.85 0.96 0.85 0.48 0.54 0
"88" 0.86 0.54 0.13 0.53 0.2 1
"89" 0.87 0.95 0.18 0.41 0.78 1
"90" 0.88 0.79 0.13 0.87 0.42 1
"91" 0.89 0.49 0.38 0.16 0.04 0
"92" 0.9 0.23 0.93 0.78 0.49 1
"93" 0.9 0.69 0.73 0.82 0.38 1
"94" 0.91 0.43 0.3 0.46 0.19 0
"95" 0.91 0.58 0.55 0.45 0.43 0
"96" 0.92 0.71 0.86 0.42 0.82 1
"97" 0.95 0.23 0.76 0.54 0.33 1
"98" 0.96 0.92 0.24 0.15 1 1
"99" 0.98 0.26 1 0.34 0.91 0
"100" 0.98 0.63 0.01 0.93 0.96 1
