"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.47 0.32 0.55 0.73 0
"2" 0.04 0.59 0.1 0.79 0.19 0
"3" 0.04 0.76 0.3 0.76 0.83 1
"4" 0.05 0.11 0.19 0 0.25 0
"5" 0.05 0.92 0.91 0.64 0.73 1
"6" 0.07 0.35 0.37 0.56 0.33 0
"7" 0.07 0.7 0.32 0.76 0.42 1
"8" 0.07 0.99 0.68 0.28 0.27 0
"9" 0.1 0.1 0.93 0.35 0.64 0
"10" 0.1 0.56 0.95 0.43 0.06 0
"11" 0.11 0.87 0.1 0.87 0.43 1
"12" 0.12 0.28 0.21 0.69 0.04 0
"13" 0.12 0.51 0.62 0.23 0.06 0
"14" 0.12 0.79 0.95 0.27 0.31 0
"15" 0.13 0.58 0.19 0.29 0.98 0
"16" 0.14 0.13 0.28 0.8 1 0
"17" 0.15 0.08 0.7 0.94 0.57 0
"18" 0.15 0.11 0.21 0.83 0.03 0
"19" 0.15 0.85 0.62 0.58 0.33 1
"20" 0.16 0.1 0.88 0.78 0.35 0
"21" 0.16 0.5 0.9 0.5 0.63 0
"22" 0.16 0.86 0.86 0.45 0.98 1
"23" 0.17 0.02 0.32 0.25 0.07 0
"24" 0.17 0.5 0.64 0.6 0.23 0
"25" 0.17 0.75 0.34 0.09 0.67 0
"26" 0.17 0.82 0.44 0.9 0.49 1
"27" 0.18 0.1 0.26 0.85 0.97 0
"28" 0.2 0.66 0.7 0.76 0.33 1
"29" 0.21 0.44 0.58 0.88 0.81 0
"30" 0.22 0.12 0.29 0.91 0.36 0
"31" 0.23 0.87 0.81 0.04 0.74 1
"32" 0.24 0.45 0.18 0.37 0.34 1
"33" 0.25 0.23 0.12 0.58 0.96 0
"34" 0.26 0.35 0.03 0.4 0.64 0
"35" 0.27 0.08 0.69 0.04 0.17 0
"36" 0.27 0.22 0.2 0.03 0.92 0
"37" 0.28 0.21 0.41 0.79 0.25 0
"38" 0.28 0.8 0.68 0.77 0.74 1
"39" 0.3 0.17 0.89 0.15 0.99 0
"40" 0.3 0.63 0.75 0.95 0.23 1
"41" 0.31 0.82 0.41 0.31 0.42 0
"42" 0.32 0.35 0.98 0.83 0.99 1
"43" 0.33 0.15 0.79 0.4 0.45 0
"44" 0.34 0.63 0.75 0.88 0.36 1
"45" 0.35 0.54 0.45 0.69 0.77 0
"46" 0.36 0.76 0.73 0.5 0.1 1
"47" 0.39 0.86 0.8 0.1 0.87 1
"48" 0.41 0.6 0.61 0.17 0.46 0
"49" 0.42 0.64 0.74 0.74 0.99 1
"50" 0.42 0.83 0.53 0.62 0.05 1
"51" 0.42 0.98 0.46 0.61 0.69 1
"52" 0.44 0.29 0.14 0.28 0.83 0
"53" 0.44 0.33 0.8 0.97 0.91 0
"54" 0.45 0.11 0.17 0.48 0.04 0
"55" 0.45 0.15 0.65 0.99 0.01 0
"56" 0.46 0.34 0.75 0.89 0.35 1
"57" 0.46 0.64 0.21 0.77 0.91 1
"58" 0.48 0.98 0.27 0.34 0.39 0
"59" 0.49 0.12 0.88 0.12 0.06 0
"60" 0.52 0.71 0.42 0.53 0.73 1
"61" 0.55 0.5 0.45 0.67 0.2 1
"62" 0.57 0.28 0.33 0.29 0.74 0
"63" 0.57 0.98 0.56 0.33 0.03 1
"64" 0.58 0.67 0.13 0.26 0.71 0
"65" 0.59 0.27 0.76 0.17 0.44 1
"66" 0.64 0.5 0.48 0.86 0.13 1
"67" 0.66 0.31 0.28 0.3 0.69 1
"68" 0.66 0.36 0.7 0.34 0.93 1
"69" 0.66 0.93 0.33 0.13 0.51 0
"70" 0.67 0.24 0.53 0.94 0.48 1
"71" 0.67 0.27 0.93 0.92 0.19 1
"72" 0.69 0.65 0.33 0.59 0.52 1
"73" 0.74 0.61 0.73 0.88 0.48 1
"74" 0.75 0.01 0.28 0.85 0.31 1
"75" 0.75 0.55 0.64 0.93 0.83 1
"76" 0.78 0.06 0.33 0.44 0.83 0
"77" 0.79 0.71 0.94 0.72 0.94 1
"78" 0.81 0.15 0.5 0.33 0.31 0
"79" 0.81 0.2 0.81 0.8 0.28 1
"80" 0.82 0.55 0.13 0.78 0.25 1
"81" 0.83 0.1 0.76 0.72 0.76 1
"82" 0.84 0.37 0.78 0.93 0.04 1
"83" 0.84 0.76 0.92 0.34 0.67 1
"84" 0.85 0.15 0.24 0.22 0.01 0
"85" 0.85 0.33 0.02 0.23 0.57 0
"86" 0.86 0.94 0.08 0.77 0.41 1
"87" 0.87 0.81 0.42 0.73 0.54 1
"88" 0.89 0.76 0.78 0.45 0.75 0
"89" 0.91 0.26 0.64 0.74 0.44 1
"90" 0.91 0.54 0.15 0.98 0.64 1
"91" 0.94 0.64 0.12 0 0.99 1
"92" 0.94 0.92 0.2 0.26 0.46 1
"93" 0.96 0.28 0.93 0.83 0.39 0
"94" 0.96 0.51 0.17 0.39 0.73 1
"95" 0.97 0.21 0.85 0.97 0.24 1
"96" 0.97 0.52 0.37 0.15 0.92 0
"97" 0.98 0.49 0.48 0.25 0.86 0
"98" 0.98 0.64 0.05 0.89 0.88 1
"99" 0.98 0.73 0.17 0.41 0.26 0
"100" 0.99 0.23 0.14 0.64 0.55 0
