"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.93 0.43 0.5 0.44 0
"2" 0.02 0 0.7 0.36 1 0
"3" 0.04 0.62 0.45 0.81 0.93 1
"4" 0.05 0.28 0.02 0.21 0.57 0
"5" 0.06 0.14 0.4 0.22 0.89 0
"6" 0.06 0.23 0.55 0.69 0.42 0
"7" 0.07 0.66 0.24 0.06 0.45 1
"8" 0.08 0.51 0.72 0.7 0.3 1
"9" 0.08 0.56 0.25 0.79 0.75 0
"10" 0.1 0.9 0.95 0.37 0.15 0
"11" 0.1 0.99 0.12 0.94 0.77 1
"12" 0.11 0.29 0.12 0.39 0.42 0
"13" 0.11 0.8 0.5 0.65 0.95 1
"14" 0.13 0.04 0.24 0.75 0.81 0
"15" 0.14 0.23 1 0.04 0.85 0
"16" 0.15 0.91 0.69 0.55 0.91 1
"17" 0.17 0.5 0.44 0.62 0.36 1
"18" 0.17 0.98 0.61 0.05 0.78 1
"19" 0.18 0.13 0.83 0.99 0.06 0
"20" 0.18 1 1 0.74 0.72 1
"21" 0.19 0.75 0.67 0.62 0.38 1
"22" 0.21 0.15 0.24 0.88 0.77 0
"23" 0.22 0.7 0.57 0.57 0.66 1
"24" 0.23 0.69 0.79 0.4 0.28 0
"25" 0.24 0.95 0.58 0.47 0.37 0
"26" 0.25 0.64 0.63 0.76 0.85 1
"27" 0.3 0.01 0.45 0.8 0.9 0
"28" 0.3 0.38 0.29 0.52 0.64 1
"29" 0.31 0.21 0.07 0.39 0.15 0
"30" 0.31 0.3 0.46 0.69 0.93 0
"31" 0.35 0.03 0.9 0.41 0.47 1
"32" 0.35 0.55 0.04 0.66 0.79 0
"33" 0.35 0.66 0.15 0.25 0.53 1
"34" 0.37 0.52 1 0.82 0.38 1
"35" 0.37 0.78 0.97 0.64 0.05 0
"36" 0.38 0.17 0.26 0.62 0.3 0
"37" 0.41 0.67 0.25 0.04 0.26 0
"38" 0.41 0.67 0.42 0.43 0.95 1
"39" 0.44 0.23 0.38 0.31 0.38 0
"40" 0.47 0.98 0.63 0.02 0.79 1
"41" 0.48 0.7 0.68 0.48 0.64 1
"42" 0.52 0.1 0.75 0.31 0.4 1
"43" 0.53 0.12 0.58 0.51 0.74 0
"44" 0.53 0.74 0.26 0.3 0.95 1
"45" 0.54 0.3 0.05 0.83 0.38 0
"46" 0.56 0.99 0.76 0.14 0.76 1
"47" 0.57 0.16 0.62 0.03 0.95 1
"48" 0.57 0.9 0.13 0.03 1 1
"49" 0.58 0.06 0.19 0.06 0.7 0
"50" 0.58 0.17 0.81 0.19 0.78 1
"51" 0.59 0.15 0.9 0.31 0.85 1
"52" 0.59 0.31 0.45 0.56 0.89 0
"53" 0.59 0.5 0.04 0.77 0.07 1
"54" 0.59 0.93 0.97 0.63 0.08 0
"55" 0.61 0.25 0.74 0.89 0.53 1
"56" 0.61 0.64 0.08 0.4 0.63 0
"57" 0.61 0.64 0.41 0.34 0.52 1
"58" 0.61 0.89 0.76 0.34 0.56 1
"59" 0.62 0.33 0.14 0.65 0.96 1
"60" 0.63 0.25 0.89 0.37 0.6 0
"61" 0.63 0.93 0.7 0.85 0.08 1
"62" 0.64 0.61 0.23 0.29 0.42 0
"63" 0.65 0.14 0.83 0.66 0.05 1
"64" 0.66 0.05 0.12 0.59 0.51 0
"65" 0.66 0.29 0.55 0.52 0.45 1
"66" 0.67 0.57 0.71 0.87 0.65 1
"67" 0.68 0.55 0.66 0.91 0.66 1
"68" 0.69 0.74 0.35 0.54 0.61 1
"69" 0.69 0.91 0.64 0.04 0.81 1
"70" 0.7 0.79 0.33 0.7 0.1 0
"71" 0.71 0.17 0.01 0.96 0.5 1
"72" 0.72 0.78 0.31 0.68 0.55 1
"73" 0.74 0.62 1 0.61 0.11 0
"74" 0.75 0.17 0.76 0.28 0.45 0
"75" 0.76 0.33 0.21 0.39 0.31 0
"76" 0.77 0.8 0.96 0.05 0.2 0
"77" 0.8 0.47 0.88 0.73 0.5 1
"78" 0.8 0.58 0.34 0.44 0.57 0
"79" 0.82 0.64 0.02 0.8 0.57 1
"80" 0.84 0.59 0.12 0.86 0.8 1
"81" 0.85 0.19 0.44 0.71 0.55 1
"82" 0.85 0.9 0.44 0.68 0.35 1
"83" 0.86 0.94 0.92 0.79 0.25 1
"84" 0.87 0.07 0.31 0.28 0 0
"85" 0.87 0.88 0.15 0.16 0.35 0
"86" 0.88 0.4 0.99 0.56 0.92 1
"87" 0.88 0.48 0.4 0.32 0.83 0
"88" 0.88 0.67 0.68 0.1 0.49 0
"89" 0.89 0.83 0.64 0.51 0.08 0
"90" 0.9 0.71 0.87 0.68 0.99 1
"91" 0.9 0.93 0.4 0.44 0.86 1
"92" 0.91 0.1 0.2 0.31 0.57 0
"93" 0.92 0.56 0.29 0.72 1 1
"94" 0.93 0.59 0.45 0.63 0.05 1
"95" 0.93 0.69 0.68 0.16 0.69 0
"96" 0.94 0.49 0.62 0.85 0.59 1
"97" 0.95 0.62 0.61 0.04 0.02 0
"98" 0.97 0.21 0.05 0.06 0.73 1
"99" 0.98 0.14 0.87 0.07 0.26 0
"100" 0.99 0.84 0.47 0.7 0.23 0
