"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.03 0.08 0.86 0.89 0.86 1
"2" 0.04 0.75 0.59 0.3 0.16 0
"3" 0.05 0 0.07 0.87 0.65 0
"4" 0.05 0.16 0.34 0.93 0.58 0
"5" 0.05 0.47 0.59 0.39 0.45 1
"6" 0.05 0.72 0.88 0.22 0.09 1
"7" 0.07 0.37 0.68 0.89 0.29 0
"8" 0.07 0.42 0.88 0.28 0.84 1
"9" 0.08 0.35 0.34 0.8 0.87 0
"10" 0.08 1 0.78 0.25 0.44 0
"11" 0.09 0.33 0.27 0.4 0.96 0
"12" 0.11 0.29 0.77 0.3 0.1 0
"13" 0.11 0.72 0.66 0.72 0.7 1
"14" 0.11 0.8 0.92 0.28 0.07 0
"15" 0.12 0.07 0.2 0.52 0.99 0
"16" 0.13 0.67 0.92 0.92 0.73 0
"17" 0.14 0.68 0.7 0.57 0.08 0
"18" 0.18 0.62 0.48 0.78 0.62 1
"19" 0.18 0.9 0.93 0.32 0.19 0
"20" 0.19 0.06 0.26 0.22 0.44 0
"21" 0.19 0.61 0.49 0.91 0.31 1
"22" 0.2 0.6 0.08 0.06 0.74 1
"23" 0.21 0.15 0.76 0.23 0.24 0
"24" 0.21 0.72 0.79 0.84 0.46 1
"25" 0.26 0.1 0.58 0.53 0.36 0
"26" 0.26 0.14 0.93 0.04 0.42 0
"27" 0.26 0.38 0.05 0.41 0.28 0
"28" 0.27 0.17 0.33 0.19 0.27 0
"29" 0.27 0.54 0.61 0.25 0.67 1
"30" 0.3 0.04 0.9 0.62 0.23 0
"31" 0.33 0.01 0.53 0.72 0.01 1
"32" 0.33 0.59 0.23 0.23 0.96 1
"33" 0.33 0.83 0.39 0.94 0.64 1
"34" 0.36 0.46 0.98 0.23 0.02 0
"35" 0.37 0.77 0.87 0.73 0.25 1
"36" 0.38 0.96 0.58 0.04 0.68 1
"37" 0.4 0.61 0.11 0.97 0.71 0
"38" 0.41 0.7 0.95 0.21 0.01 0
"39" 0.42 0.02 0.07 0.3 0.52 0
"40" 0.42 0.6 0.92 0.2 0.04 0
"41" 0.42 0.93 0.39 0.44 0.02 0
"42" 0.43 0.04 0.88 0.61 0.28 0
"43" 0.43 0.68 0.01 0.57 0.95 1
"44" 0.43 0.78 0.61 0.44 0.12 1
"45" 0.44 0.04 0.79 0.07 0.1 0
"46" 0.44 0.98 0.59 0.13 0.25 0
"47" 0.47 0.61 0.28 0.63 0.74 1
"48" 0.47 0.78 0.21 0.17 0.61 1
"49" 0.5 0.17 0.54 0.38 0.99 0
"50" 0.51 0.2 0.59 0.56 0.34 0
"51" 0.52 0.18 0.68 0.25 0.83 0
"52" 0.52 0.55 0.39 0 0.38 0
"53" 0.54 0.64 0.77 0.85 0.55 0
"54" 0.54 0.77 0.97 0.21 0.86 1
"55" 0.54 0.91 0.42 0.75 0.92 1
"56" 0.55 0.82 0.79 0.58 0.93 1
"57" 0.59 0.68 0.95 0.33 0.48 1
"58" 0.6 0.28 0.34 0.36 0.84 0
"59" 0.6 0.92 0.79 0.68 0.48 1
"60" 0.61 0.35 0.04 0.11 0.63 1
"61" 0.61 0.93 0.03 0.6 0.62 1
"62" 0.62 0.08 0.1 0.5 0.95 1
"63" 0.62 0.48 0.41 0.6 0.34 0
"64" 0.62 0.55 0.65 0.22 0.69 1
"65" 0.62 0.65 0.45 0.89 0.46 1
"66" 0.63 0.03 0.3 0.43 0.52 0
"67" 0.65 0.12 0.67 0.33 0.17 0
"68" 0.67 0.21 0.59 0.33 1 1
"69" 0.67 0.38 0.33 0.1 0.23 0
"70" 0.7 0.6 0.71 0.3 0.67 1
"71" 0.7 0.84 0.78 0.41 0.09 0
"72" 0.71 0.92 0.84 0.35 0.09 0
"73" 0.72 0.59 0.1 0.32 0.51 1
"74" 0.72 0.98 0.92 0.96 0.6 1
"75" 0.73 0.31 0.97 0.28 0.7 1
"76" 0.74 0.87 0.05 0.08 0.32 1
"77" 0.74 0.92 0.66 0.01 0.45 1
"78" 0.75 0.29 0.8 0.53 0.23 0
"79" 0.78 0.64 0.5 0.71 0.43 0
"80" 0.78 0.91 0.77 0.88 0.16 0
"81" 0.81 0.48 0 0.07 0.34 1
"82" 0.84 0.21 0.2 0.87 0.67 1
"83" 0.84 0.78 0.59 0.82 0.26 1
"84" 0.84 1 0.94 0.18 0.63 1
"85" 0.89 0.16 0.64 0.52 0.25 1
"86" 0.89 0.63 0.22 0.97 0.07 1
"87" 0.89 0.85 0.2 0.1 0.54 0
"88" 0.9 0.57 0.74 0.57 0.49 1
"89" 0.92 0.31 0.89 0.24 0.97 1
"90" 0.93 0.31 0.79 0.57 0.23 1
"91" 0.94 0.08 0.96 0.82 0.1 1
"92" 0.94 0.3 0.03 0.14 0.5 0
"93" 0.95 0.66 0.52 0.82 0.71 1
"94" 0.96 0.45 0.83 0.41 0.99 1
"95" 0.96 0.46 0.13 0.71 0.02 1
"96" 0.96 0.99 0.98 0.07 0.14 0
"97" 0.99 0.14 0.39 0.39 0.3 1
"98" 0.99 0.9 0.57 0.95 0.53 1
"99" 1 0.68 0.15 0.74 0.05 1
"100" 1 0.97 1 0.82 0.58 1
