"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.86 0.83 0.27 0.32 0
"2" 0.01 0.06 0.93 0.37 0.42 0
"3" 0.02 0.04 0.61 0.85 0.37 0
"4" 0.02 0.61 0.6 0.14 0.82 0
"5" 0.02 0.68 0.37 0.71 0.31 0
"6" 0.03 0.39 0.95 0.17 0.45 0
"7" 0.05 0.23 0.05 0.03 0.45 0
"8" 0.05 0.52 0.52 0.86 0.48 1
"9" 0.05 0.84 0.11 0.14 0.95 1
"10" 0.06 0.73 0.93 0.14 0.06 0
"11" 0.07 0.05 0.56 0.34 0.84 0
"12" 0.07 0.54 0.87 0.05 0.11 0
"13" 0.07 0.96 0.6 0.05 0.67 1
"14" 0.08 0.6 0.05 0.81 0.29 0
"15" 0.09 0.35 0.57 0.12 0.03 0
"16" 0.13 0.13 0.11 0.36 0.54 0
"17" 0.13 0.53 0.26 0.1 0.64 1
"18" 0.14 0.71 0.82 0.56 0.25 0
"19" 0.15 0.03 0.07 0.59 0.44 0
"20" 0.15 0.89 0.29 0.75 0.65 1
"21" 0.16 0.14 0.22 0.96 0.61 0
"22" 0.17 0.94 0.66 0.32 0.64 1
"23" 0.2 0.01 0.18 0.17 0.22 0
"24" 0.21 0.48 0.35 0.18 0.77 1
"25" 0.22 0.1 0.19 0.07 0.13 0
"26" 0.23 0.84 0.09 0.33 0.97 1
"27" 0.23 0.84 0.57 0.83 0.13 0
"28" 0.24 0.08 0.64 0.31 0.55 0
"29" 0.24 0.83 0.47 0.12 0.09 0
"30" 0.25 0.29 0.9 0.72 0.02 1
"31" 0.25 0.51 0.14 0.62 0.79 1
"32" 0.28 0.16 0.09 0.44 0.21 0
"33" 0.28 0.43 0.9 0.51 0.44 0
"34" 0.29 0.68 0.46 0.42 0.65 1
"35" 0.3 0.62 0.06 0.76 0.37 0
"36" 0.31 0.34 0.75 0.58 0.45 0
"37" 0.31 0.57 0.53 0.21 0.91 1
"38" 0.31 0.66 0.14 0.74 0.96 0
"39" 0.34 0.4 0.98 0.28 0.45 1
"40" 0.35 0.45 0.8 0.33 0.05 0
"41" 0.35 0.54 0.57 0.18 0.38 1
"42" 0.35 0.79 0.83 0.07 0.77 0
"43" 0.35 0.98 0.13 0.99 0.82 1
"44" 0.38 0.28 0.06 0.67 0.61 0
"45" 0.39 0.34 0.08 0.41 0.38 0
"46" 0.39 0.69 0.19 0.3 0.64 1
"47" 0.41 0.48 0.14 0.89 0.7 1
"48" 0.43 0.16 0.38 0.02 0.29 0
"49" 0.44 0.54 0.03 0.56 0.69 1
"50" 0.45 0.4 0.83 0.01 0.12 0
"51" 0.49 0.71 0.06 0.59 0.1 0
"52" 0.5 0.46 0.81 0.75 0.98 0
"53" 0.51 0.08 0.9 0.64 0.82 1
"54" 0.51 0.9 0.24 0.84 0.08 1
"55" 0.53 0.19 0.16 0.43 0.11 0
"56" 0.53 0.76 0.53 0.31 0.95 1
"57" 0.55 0.69 0.58 0.8 0.86 0
"58" 0.56 0.47 0.09 0.21 0.81 1
"59" 0.57 0.61 0.61 0.73 0.81 0
"60" 0.58 0.71 0.3 0.45 0.51 0
"61" 0.59 0.05 0.76 0.12 0.7 1
"62" 0.59 0.34 0.07 0.77 0.76 1
"63" 0.61 0.93 0.19 0.2 0.93 1
"64" 0.62 0.45 0.92 0.92 0.94 1
"65" 0.63 0.08 0.06 0.92 0.81 1
"66" 0.63 0.59 0.64 0.79 0.45 1
"67" 0.64 0.34 0.82 0.35 0.73 1
"68" 0.65 0.36 0.36 0.97 0.46 0
"69" 0.66 0.03 0.57 0.27 0.34 1
"70" 0.68 0.09 0.54 0.47 0.6 0
"71" 0.69 0.22 0.08 0.5 0.81 1
"72" 0.69 0.67 0.24 0.06 0.32 0
"73" 0.7 0.58 0.82 0.45 0.28 0
"74" 0.7 0.79 0.35 0.79 0.79 1
"75" 0.71 0.07 0.27 0.06 0.13 0
"76" 0.71 0.41 0.05 0.91 0.33 1
"77" 0.75 0.38 0.76 0.13 0.12 0
"78" 0.76 0.02 0.31 0.7 0.47 1
"79" 0.79 0.74 0.96 0.04 0.98 1
"80" 0.81 0.97 0.21 0.49 0.88 1
"81" 0.83 0.73 0.97 0.43 0.85 1
"82" 0.83 1 0.21 0.6 0.26 1
"83" 0.86 0.18 0.07 0.79 0.33 1
"84" 0.86 0.38 0.21 0.98 0.17 1
"85" 0.86 0.46 0.18 0.15 0.55 0
"86" 0.87 0.35 0.53 0.91 0.12 1
"87" 0.87 0.7 0.36 0.87 0.17 1
"88" 0.88 0.05 0.99 0.9 0.51 1
"89" 0.9 0.17 0.4 0.15 0.05 0
"90" 0.91 0.15 0.24 0.97 0.89 1
"91" 0.93 0.77 0.38 0.34 0.51 0
"92" 0.94 0.56 0.84 0.55 0.96 1
"93" 0.94 0.93 0.43 0.24 0.24 0
"94" 0.95 0.49 0.65 0.57 0.89 1
"95" 0.96 0.53 0.81 0.77 0.07 1
"96" 0.96 0.55 0.19 0.01 0.87 1
"97" 0.96 0.55 0.32 0.16 0.45 0
"98" 0.96 0.94 0.53 0.55 0.5 0
"99" 0.98 0.86 0.16 0.14 0.49 1
"100" 0.99 0.11 0.03 0.36 0.46 0
