"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.02 0.76 0.04 0.97 0.74 1
"2" 0.03 0.39 0.51 0.02 0.77 0
"3" 0.05 0.11 0.62 0.83 0.52 0
"4" 0.06 0.34 0.22 0.56 0.32 0
"5" 0.1 0.16 0.49 0.45 0.4 0
"6" 0.1 0.42 0.73 0.89 0 0
"7" 0.11 0.39 0.92 0.62 0.75 0
"8" 0.12 0.42 0.19 0.32 0.92 0
"9" 0.13 0.72 0.83 0.85 0.43 1
"10" 0.13 0.95 0.25 0.49 0.72 1
"11" 0.14 0.28 0.92 0.57 0.76 0
"12" 0.14 0.62 0.38 0.99 0.87 1
"13" 0.15 0.48 0.13 0.92 0.97 0
"14" 0.15 0.55 0.06 0.33 0.91 0
"15" 0.16 0.85 0.73 0.53 0.06 0
"16" 0.17 0.19 0.23 0.15 0.33 0
"17" 0.17 0.42 0.63 0.5 0.08 0
"18" 0.17 0.44 0.28 0.35 0.78 1
"19" 0.23 0.18 0.11 0.39 0.82 1
"20" 0.23 0.71 0.1 0.51 0.61 1
"21" 0.23 0.84 0.66 0.61 0.23 1
"22" 0.26 0.69 0.42 0.12 0.38 0
"23" 0.27 0.88 0.8 0.62 0.47 1
"24" 0.27 0.97 0.27 0.8 0.79 1
"25" 0.28 0.41 0.14 0.12 0.35 0
"26" 0.29 0.61 0.94 0.17 0.79 0
"27" 0.3 0.33 0.1 0.5 0.31 1
"28" 0.33 0.23 0.09 0.4 0.12 0
"29" 0.35 0.02 0.51 0.38 0.75 0
"30" 0.35 0.13 0.1 0.86 0.9 0
"31" 0.35 0.58 0.21 0.58 0.04 0
"32" 0.38 0.78 0.56 0.68 0.56 0
"33" 0.39 0.94 0.37 0.89 0.46 1
"34" 0.4 0.29 0.26 0.41 0.48 0
"35" 0.42 0.15 0.98 0.46 0.03 0
"36" 0.44 0.63 0.09 0.39 0.47 1
"37" 0.46 0.07 0.14 0.2 0.04 0
"38" 0.49 0.09 0.3 0.04 0.66 0
"39" 0.51 0.1 0.01 0.94 0.32 0
"40" 0.52 0.14 0.97 0.72 0.95 1
"41" 0.52 0.24 0.94 0.5 0.94 0
"42" 0.52 0.61 0.15 0.25 0.51 1
"43" 0.52 0.86 0.86 0.03 0.24 0
"44" 0.53 0.62 0.92 0.12 0.15 0
"45" 0.53 0.71 0.53 0.18 0.19 0
"46" 0.53 0.76 0.87 0.64 0.23 1
"47" 0.54 0.24 0.2 0.96 0.91 1
"48" 0.54 0.73 0.85 0.65 0.25 1
"49" 0.54 0.88 0.1 0.49 0.14 0
"50" 0.56 0.06 0.13 0.99 0.45 1
"51" 0.56 0.28 0.12 0.7 0.26 1
"52" 0.6 0.15 0.88 0.5 0.54 1
"53" 0.6 0.85 0.39 0.37 0.02 0
"54" 0.61 0.09 0.07 0.43 0.61 1
"55" 0.63 0.44 0.12 0.22 0.97 1
"56" 0.64 0.57 0.94 0.23 0.72 0
"57" 0.65 0.7 0.04 0.21 0.09 0
"58" 0.65 0.87 0.02 0.98 0.32 1
"59" 0.65 0.97 0.17 0.79 0.21 1
"60" 0.66 0.39 0.01 0.32 0.31 0
"61" 0.66 0.42 0.81 0.13 0.84 1
"62" 0.66 0.62 0.94 0.72 0.72 1
"63" 0.66 0.68 0.52 0.05 0.05 0
"64" 0.66 0.69 0.94 0.68 0.21 1
"65" 0.67 0.08 0.45 0.68 0.16 1
"66" 0.67 0.18 0.5 0.62 0.28 1
"67" 0.69 0.75 0.53 0.24 0.06 0
"68" 0.7 0.52 0.94 0.73 0.95 1
"69" 0.7 0.64 0.55 0.32 0.89 1
"70" 0.7 0.78 0.49 0.92 0.24 1
"71" 0.71 0.91 0.76 0.81 0.16 1
"72" 0.72 0.22 0.67 0.7 0.71 1
"73" 0.72 0.99 0.95 0.01 0.65 1
"74" 0.73 0.67 0.96 0.94 0.96 0
"75" 0.75 0.79 0.24 0.92 0.67 1
"76" 0.76 0.56 0.42 0.35 0.52 1
"77" 0.77 0.4 0.7 0.18 0.68 1
"78" 0.78 0.03 0.85 0.39 0.06 0
"79" 0.78 0.41 0.03 0.92 0.29 0
"80" 0.8 0.54 0.19 0.54 0.3 0
"81" 0.81 0.42 0.11 0.93 0.75 1
"82" 0.82 0.13 0.25 0.58 0.03 1
"83" 0.82 0.26 0.13 0.65 0.1 1
"84" 0.83 0.07 0.47 0.34 0.21 0
"85" 0.84 0.1 0.09 0.93 0.52 1
"86" 0.84 0.24 0.02 0.33 0.62 0
"87" 0.84 0.97 0.23 0.5 0.71 1
"88" 0.86 0.54 0.53 0.18 0.38 0
"89" 0.87 0.4 0.72 0.75 0.44 1
"90" 0.88 0.41 0.1 0.62 0.2 1
"91" 0.9 0.52 0.07 0.41 0.48 1
"92" 0.91 0.36 0.02 0.14 0.98 0
"93" 0.92 0.66 0.45 0.68 0.81 1
"94" 0.93 0.27 0.48 0.14 0.88 1
"95" 0.93 0.86 0.21 0.81 0.67 1
"96" 0.95 0.73 0.1 0.07 0 0
"97" 0.97 0.54 0.74 0.35 0 0
"98" 0.98 0.44 0.58 0.13 0.28 1
"99" 0.98 0.67 0.42 0.09 0.79 0
"100" 0.99 0.79 0.11 0.22 0.68 1
