"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.56 0.16 0.51 0.74 0
"2" 0.02 0.02 0.18 0.73 0.51 0
"3" 0.04 0.18 0.42 0.78 0.62 0
"4" 0.06 0.38 0.19 0.82 0.5 0
"5" 0.06 0.74 0.45 0.91 0.65 1
"6" 0.06 0.96 0.92 0.48 0.91 1
"7" 0.07 0.93 0.88 0.66 0.45 1
"8" 0.08 0.3 0.82 0.42 0.62 0
"9" 0.09 0.49 0.87 0.88 0.73 1
"10" 0.09 0.95 0.75 0.11 0.18 0
"11" 0.1 0.01 0.43 0.88 0.14 0
"12" 0.12 0.55 0.66 0.44 0.35 0
"13" 0.14 0.04 0.24 0.93 0.29 0
"14" 0.15 0.03 0.36 0.26 0.97 0
"15" 0.15 0.03 0.53 0.41 0.25 0
"16" 0.15 0.11 0.26 0.38 0.82 0
"17" 0.17 0.59 0.84 0.78 0.88 1
"18" 0.19 0.95 0.77 0.57 0.96 1
"19" 0.21 0.64 0.1 0.4 0.03 0
"20" 0.22 0.09 0.07 0.78 0.92 0
"21" 0.22 0.75 0.84 0.19 0.01 0
"22" 0.23 0.96 0.34 0.68 0.46 0
"23" 0.24 0.16 0.86 0.52 0.75 0
"24" 0.24 0.28 0.27 0.75 0.46 0
"25" 0.24 0.55 0.99 0.36 0.73 0
"26" 0.24 0.92 0.91 0.57 0.39 1
"27" 0.25 0.84 0.89 0.72 0.65 1
"28" 0.25 0.85 0.53 0.38 0.3 1
"29" 0.27 0.12 0.52 0.03 0.99 1
"30" 0.28 0.67 0.59 0.23 0.97 1
"31" 0.28 0.91 0.14 0.49 0.52 0
"32" 0.29 0.5 0.81 0.55 0.86 1
"33" 0.3 0.55 0.05 0.2 0.93 1
"34" 0.31 0.34 0.62 0.92 0.93 0
"35" 0.31 0.71 0.48 0.04 0.67 1
"36" 0.34 0.11 0.17 0.12 0.26 0
"37" 0.34 0.63 0.62 0.54 0.69 1
"38" 0.35 0.78 0.24 0.19 0.25 0
"39" 0.37 0.88 0.91 0.41 0.61 0
"40" 0.39 0.21 0.19 0.11 0.36 0
"41" 0.39 0.91 0.34 0.34 0.65 1
"42" 0.4 0.13 0.66 0.92 0.33 0
"43" 0.41 0.1 0.75 0.53 0.11 0
"44" 0.41 0.56 0.6 0.18 0.71 1
"45" 0.41 0.58 0.43 0.66 0.23 1
"46" 0.42 0.01 0.16 0.63 0.68 0
"47" 0.42 0.54 0.15 0.9 0.69 1
"48" 0.44 0.3 0.91 0 0.81 0
"49" 0.44 0.55 0.35 0.13 0.67 0
"50" 0.46 0.96 0.98 0.58 0.64 1
"51" 0.47 0.09 0.15 0.72 0.67 0
"52" 0.49 0.11 0.22 0.7 0.97 1
"53" 0.52 0.01 0.5 0.7 0.33 0
"54" 0.56 0.17 0.28 0.32 0.36 0
"55" 0.56 0.31 0.79 0.92 0.68 1
"56" 0.57 0.28 0.7 0.67 0.77 1
"57" 0.59 0.42 0.36 0.18 0.12 0
"58" 0.59 0.46 0.83 0.09 0.2 0
"59" 0.6 0.13 0.51 0.33 0.95 0
"60" 0.6 0.48 0.3 0.6 0.27 1
"61" 0.6 0.56 0.65 0.5 0.24 1
"62" 0.6 0.77 0.02 0.32 0.84 1
"63" 0.61 0.11 0.35 0.45 0.55 0
"64" 0.61 0.63 0.48 0.4 0.43 0
"65" 0.62 0.07 0.57 0.52 0.52 0
"66" 0.64 0.83 0.6 0.15 0.32 0
"67" 0.65 0.11 0.74 0.8 0.51 0
"68" 0.65 0.84 0.54 0.29 0.67 1
"69" 0.66 0.22 0.02 0.07 0.03 0
"70" 0.67 0.04 0.03 0.35 0.42 0
"71" 0.67 0.57 0.83 0.61 0.45 0
"72" 0.67 0.64 0.14 0.3 0.61 1
"73" 0.67 0.95 0.54 0.83 0.35 1
"74" 0.73 0.51 0.04 0.87 0.84 1
"75" 0.73 0.96 0.63 0.96 0.47 1
"76" 0.75 0.99 0.23 0.72 0.41 1
"77" 0.76 0.19 0.27 0.4 0.85 1
"78" 0.78 0.36 0.74 0.96 0.36 1
"79" 0.78 0.94 0.81 0.21 0.45 0
"80" 0.79 0.79 0.07 0.59 0.73 1
"81" 0.8 0.66 0.84 0.15 0.8 1
"82" 0.81 0.41 0.07 0.42 0.37 1
"83" 0.81 0.98 0.79 0.89 0.45 1
"84" 0.82 0.15 0.14 0.73 0.81 1
"85" 0.83 0.21 0.35 0.38 0.85 0
"86" 0.83 0.74 0.36 0.14 0.66 1
"87" 0.85 0.07 0.85 0.31 0.05 0
"88" 0.86 0.16 0.76 0.01 0.77 1
"89" 0.87 0.57 0.06 0.61 0.43 1
"90" 0.89 0.88 0.9 0.68 1 1
"91" 0.9 0.73 0.43 0.06 0.74 1
"92" 0.91 0.9 0.64 0.58 0.73 1
"93" 0.93 0.77 0.86 0.63 0.77 0
"94" 0.93 0.8 0.32 0.3 0.77 1
"95" 0.94 0.82 0.95 0.4 0.35 1
"96" 0.96 0.3 0.66 0.43 0.54 0
"97" 0.97 0.09 0.42 0.64 0.4 0
"98" 0.97 0.52 0.37 0.17 0.08 0
"99" 0.97 0.52 0.73 0.47 0.4 0
"100" 0.98 0.75 0.71 0.13 0.27 0
