"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.53 0.73 0.04 0.55 0
"2" 0.03 0.21 0.4 0.54 0.83 0
"3" 0.03 0.46 0.91 0.7 0.49 1
"4" 0.03 0.6 0.44 0.06 0.52 0
"5" 0.04 0.77 0.14 0.96 0.18 0
"6" 0.06 0.45 0.6 0.07 0.85 0
"7" 0.06 0.9 0.02 0.48 0.51 0
"8" 0.06 0.94 0.75 0.51 0.05 0
"9" 0.06 0.98 0.44 0.07 0.33 0
"10" 0.07 0.15 0.9 0.84 0.39 0
"11" 0.09 0.47 0.91 0.67 0.85 1
"12" 0.1 0.54 0.97 0.74 0.27 0
"13" 0.12 0.25 0.87 0.86 0.24 1
"14" 0.12 0.77 0.67 0.01 0.31 0
"15" 0.13 0.59 0.06 0.1 0.97 1
"16" 0.15 0.13 0.88 0.62 0.21 0
"17" 0.16 0.49 0.82 0.94 0.08 0
"18" 0.2 0.7 0.5 1 0.47 1
"19" 0.21 0.62 0.03 0.45 0.19 0
"20" 0.22 0.54 0.66 0.03 0.32 1
"21" 0.23 0.44 0.86 0.52 0.5 0
"22" 0.25 0.09 0.69 0.85 0.04 1
"23" 0.25 0.88 0.13 0.79 0.56 0
"24" 0.26 0.81 0.31 0.9 0.83 1
"25" 0.26 0.97 0.58 0.51 0.54 1
"26" 0.27 0.27 0.66 0.65 0.43 0
"27" 0.27 0.88 0.56 0.25 0.95 1
"28" 0.29 0.53 0.52 0.44 0.25 1
"29" 0.3 0.26 0.96 0.65 0.85 0
"30" 0.31 0.61 0.06 0.74 0.72 0
"31" 0.32 0.35 0.18 0.45 0.42 0
"32" 0.32 0.76 0.96 0.9 0.5 1
"33" 0.33 0.26 0.64 0.76 0.7 1
"34" 0.33 0.77 0.17 0.99 0.98 1
"35" 0.34 0.03 0.53 0.26 0.71 0
"36" 0.34 0.63 0.78 0.34 0.35 0
"37" 0.35 0.07 0.65 0.49 0.38 0
"38" 0.35 0.67 0.16 0.13 0.78 1
"39" 0.35 0.7 0.96 0.28 0.87 1
"40" 0.37 0.35 0.99 0.47 0.06 1
"41" 0.37 0.67 0.82 0.72 0.01 1
"42" 0.38 0.09 0.21 0.23 0.69 0
"43" 0.38 0.23 0.78 0.99 0.59 0
"44" 0.43 0.91 0.06 0.41 0.7 1
"45" 0.44 0.39 0.21 0.4 0.49 1
"46" 0.44 0.88 0.69 0.22 1 1
"47" 0.45 0.05 0.06 0.66 0.84 0
"48" 0.45 0.33 0.34 0.74 0.93 1
"49" 0.45 0.87 0.12 0.55 0.94 1
"50" 0.45 0.88 0 0.97 0.45 1
"51" 0.47 0.98 0.63 0.02 0.7 1
"52" 0.48 0.43 0.31 0.37 0.08 1
"53" 0.48 0.93 0.81 0.1 0.82 1
"54" 0.51 0.81 0.18 0.62 0.48 0
"55" 0.52 0.42 0.9 0.16 0.73 0
"56" 0.52 0.87 0.85 0.26 0.63 1
"57" 0.54 0.59 0.87 0.32 0.97 0
"58" 0.56 0.45 0.26 0.3 0.07 1
"59" 0.57 0.28 0.04 0.38 0.79 1
"60" 0.6 0.27 0.13 0.52 0.32 1
"61" 0.6 0.4 0.17 0.27 0.99 0
"62" 0.6 0.49 0.83 0.62 0.46 1
"63" 0.6 0.7 0.66 0.5 0.62 1
"64" 0.62 0.77 0.56 0.22 0.28 0
"65" 0.63 0.25 0.83 0.8 0.38 1
"66" 0.64 0.37 0.44 0.64 0.64 1
"67" 0.64 0.62 0.44 0.15 0.16 0
"68" 0.64 0.69 0.24 0.88 0.23 1
"69" 0.65 0.34 0.32 0.24 0.43 0
"70" 0.66 0.19 0.28 0.06 0.95 0
"71" 0.69 0.65 0.09 0.28 0.85 0
"72" 0.7 0.19 0.97 0.48 0.84 0
"73" 0.7 0.35 0.26 0.78 0.97 0
"74" 0.7 0.4 0.19 0.96 0.36 1
"75" 0.71 0.42 0.09 0.66 0.71 1
"76" 0.71 0.43 0.63 0.5 0.7 1
"77" 0.73 0.41 0.68 0.21 0.91 1
"78" 0.75 0.08 0.81 0.88 0.6 1
"79" 0.75 0.2 0.48 0.54 0.84 1
"80" 0.78 0.36 0.62 0.87 0.23 1
"81" 0.8 0.24 0.98 0.62 0.06 1
"82" 0.81 0.68 0.48 0.51 0.43 1
"83" 0.82 0.65 0.77 0.35 0.56 0
"84" 0.86 0.16 0.6 0.12 0.35 0
"85" 0.86 0.88 0.86 0.55 0.68 1
"86" 0.86 0.98 0.31 0.49 0.64 1
"87" 0.87 0.71 0.92 0.77 0.54 1
"88" 0.88 0.28 0.23 0.53 1 0
"89" 0.88 0.75 0.81 0.04 0.15 0
"90" 0.9 0.13 0.36 0.49 0.04 1
"91" 0.91 0.11 0.16 0.16 0.16 0
"92" 0.91 0.3 0.16 0.07 0.02 0
"93" 0.91 0.39 0.93 0.05 0.71 0
"94" 0.91 0.49 0.38 0.9 0.24 1
"95" 0.92 0.13 0.88 0.79 0.37 1
"96" 0.96 0.6 0.73 0.79 0.46 1
"97" 0.97 0.26 0.24 0.59 0.18 1
"98" 0.99 0.09 0.28 0.53 0.98 1
"99" 1 0.01 0.3 0.34 0.78 0
"100" 1 0.07 0.88 0.64 0.32 1
