"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.02 0.35 0.66 0.42 0.09 0
"2" 0.04 0.59 0.67 0.58 0.15 1
"3" 0.06 0.05 0.97 0.82 0.81 0
"4" 0.08 0.4 0.21 0.92 0.41 0
"5" 0.08 0.47 0.38 0.53 0.62 0
"6" 0.1 0.1 0.82 0.72 0.59 0
"7" 0.1 0.59 0.78 0.93 0.02 1
"8" 0.11 0.74 0.68 0.7 0.37 1
"9" 0.12 0.48 0.43 0.84 0.44 1
"10" 0.14 0.56 0.29 0.2 0.72 0
"11" 0.16 0.48 0.04 0.06 0 0
"12" 0.17 0.01 0.7 0.84 0.03 0
"13" 0.17 0.11 0.96 0.3 0.09 0
"14" 0.17 0.2 0.49 0.12 0.45 1
"15" 0.17 0.32 0.56 0.38 0.34 0
"16" 0.18 0.03 0.81 0.82 0.1 0
"17" 0.18 0.44 0.67 0.53 0.58 0
"18" 0.19 0.25 0.97 0.61 0.13 0
"19" 0.19 0.49 0.67 0.84 0.94 1
"20" 0.23 0.33 0.79 0.57 0.48 0
"21" 0.23 0.66 0.88 0.37 0.77 0
"22" 0.26 0.76 0.24 0.43 0.18 0
"23" 0.27 0.32 0.56 0.89 0.8 0
"24" 0.27 0.68 0.24 0.04 0.62 1
"25" 0.3 0.35 0.34 0.9 0.16 1
"26" 0.3 0.77 0.39 0.41 0.29 0
"27" 0.3 0.8 0.78 0.13 0.62 0
"28" 0.3 0.84 0.76 0.85 0.78 1
"29" 0.31 0.93 0.61 0.48 1 1
"30" 0.32 0.54 0.69 0.45 0.52 1
"31" 0.33 0.29 0.35 0.37 0.89 0
"32" 0.33 0.36 0.07 0.05 0.5 0
"33" 0.33 0.74 0.31 0.89 0.08 0
"34" 0.35 0.16 0.68 1 0.78 0
"35" 0.35 0.27 0.77 0.5 0.79 0
"36" 0.36 0.69 0.53 0.92 0.59 0
"37" 0.4 0.14 0.04 0.41 0.29 0
"38" 0.4 0.36 0.28 0.43 0.23 0
"39" 0.4 0.71 0.56 0.61 0.48 0
"40" 0.41 0.82 0.24 0.81 0.6 1
"41" 0.42 0.1 0.71 0.36 0.86 1
"42" 0.42 0.32 0.6 0.77 0.79 1
"43" 0.42 0.61 0.51 0.26 0.08 0
"44" 0.44 0.06 0.82 0.24 0.7 1
"45" 0.44 0.69 0.89 0.79 0.34 1
"46" 0.45 0.18 0.26 0.34 0.01 0
"47" 0.46 0.98 0.24 0.01 0.88 1
"48" 0.47 0.92 0.58 0.28 0.97 1
"49" 0.48 0.19 0.42 0.08 0.2 0
"50" 0.48 0.69 0.39 0.77 0.97 1
"51" 0.49 0.42 0.05 0.43 0.02 0
"52" 0.49 0.99 0.64 0.16 0.16 0
"53" 0.51 0.27 0.83 0.92 0.25 1
"54" 0.51 0.96 0.08 0.86 0.77 1
"55" 0.52 0.02 1 0.19 0.08 0
"56" 0.52 0.46 0.56 0.27 0.05 0
"57" 0.52 0.87 0.89 0.89 0.24 1
"58" 0.52 0.89 0.66 0.26 0.85 1
"59" 0.54 0.17 0.13 0.12 0.46 0
"60" 0.55 0.16 0.96 0.98 0.52 1
"61" 0.55 0.77 0.84 0.17 0.04 0
"62" 0.56 0.54 0.5 0.8 0.01 1
"63" 0.56 0.86 0.92 0.57 0.97 1
"64" 0.57 0.39 0.46 0.9 0.98 1
"65" 0.57 0.71 0.8 0.79 0.7 1
"66" 0.58 0.69 0.68 0.65 0.37 0
"67" 0.6 0.09 0.36 0.34 0.81 1
"68" 0.6 0.33 0.33 0.85 0.14 0
"69" 0.6 0.79 0.72 0.55 0.85 0
"70" 0.62 0.65 0.82 0.04 0.25 0
"71" 0.63 0.84 0.82 0.08 0.07 0
"72" 0.66 0.29 0.96 0.01 0.96 1
"73" 0.68 0.35 0.55 0.94 0.43 1
"74" 0.73 0.04 0.98 0.98 0.77 1
"75" 0.73 0.09 0.08 0.37 0.93 1
"76" 0.81 0.42 0.85 0.55 0.13 1
"77" 0.82 0.2 0.7 0.03 0.79 1
"78" 0.82 0.56 0.02 0.22 0.95 1
"79" 0.83 0.41 0.04 0.06 0.4 1
"80" 0.84 0.92 0.38 0.39 0.52 0
"81" 0.87 0.6 0.98 0.71 0.18 1
"82" 0.89 0.21 0.6 0.4 0.17 0
"83" 0.89 0.69 0.91 0.24 1 1
"84" 0.9 0.39 0.65 0.88 0.12 1
"85" 0.9 0.56 0.27 0.03 0.3 0
"86" 0.91 0.6 0.99 0.11 0.62 1
"87" 0.91 0.96 0.06 0.2 0.37 0
"88" 0.92 0.79 0.26 0.78 0.41 1
"89" 0.93 0.09 0.98 0.52 0.66 1
"90" 0.93 0.89 0.19 0.77 0.75 1
"91" 0.94 0.99 0.87 0.27 0.09 0
"92" 0.95 0.79 0.73 0.98 0.53 1
"93" 0.97 0.31 0.95 0.89 0.22 1
"94" 0.97 0.49 0.61 0.13 0.78 0
"95" 0.97 0.58 0.01 0.65 0.49 1
"96" 0.97 0.59 0.27 0.68 0.75 1
"97" 0.98 0.51 0.51 0.93 0.89 1
"98" 0.99 0.57 0.8 0.31 0.27 0
"99" 0.99 0.8 0.28 0.43 0.53 1
"100" 1 0.23 0.57 0.13 0.97 0
