"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.02 0.41 0.58 0.88 0
"2" 0.02 0.3 0.85 0.34 0 0
"3" 0.02 0.51 0.3 0.05 0.9 0
"4" 0.04 0.35 0.95 0.67 0.75 1
"5" 0.04 0.97 0.21 0.1 0.44 1
"6" 0.06 0.59 0.43 0.47 0.81 1
"7" 0.06 0.62 0.37 0.24 0.57 1
"8" 0.09 0.07 0.66 0.18 0.4 0
"9" 0.09 0.09 0.84 0.16 0.15 0
"10" 0.1 0.59 0.08 0.54 0.33 0
"11" 0.12 0.14 0.47 0.67 0.01 0
"12" 0.13 0.61 0.24 0.08 0.67 1
"13" 0.13 0.68 0.38 0.54 0.99 1
"14" 0.13 0.91 0.81 0.18 0.99 1
"15" 0.15 0.31 0.95 0.37 0.82 0
"16" 0.15 0.45 0.04 0.58 0.29 0
"17" 0.15 0.85 0.59 0.96 0.32 1
"18" 0.17 0.6 0.91 0.96 0 1
"19" 0.17 0.73 0.01 0.05 0.29 0
"20" 0.17 0.77 0.86 0.24 0.24 0
"21" 0.17 0.96 0.33 0.77 0.51 0
"22" 0.21 0.83 0.56 0.97 0.19 1
"23" 0.21 0.85 0.14 0.69 0.07 0
"24" 0.23 0.7 0.38 0.39 0.63 1
"25" 0.23 0.84 0.09 0.93 0.42 0
"26" 0.24 0.92 0.01 0.45 0 0
"27" 0.25 0.17 0.82 0.82 0.8 0
"28" 0.26 0.99 0.94 0.44 0.09 0
"29" 0.27 0.64 0.27 0.16 0.79 1
"30" 0.27 0.87 0.13 0.79 0.73 1
"31" 0.3 0.79 0.14 0.5 0.25 0
"32" 0.31 0.1 0.23 0.05 0.82 0
"33" 0.31 0.36 0.65 0.6 0.43 1
"34" 0.33 0.24 0.67 0.05 0.17 0
"35" 0.33 0.24 0.93 0.02 0.44 0
"36" 0.36 0.2 0.59 0.05 0.13 0
"37" 0.36 0.8 0.37 0.18 0.93 1
"38" 0.37 0.78 0.86 0.71 0.33 1
"39" 0.37 0.85 0.24 0.65 0.09 0
"40" 0.38 0.22 0.51 0.3 0.08 0
"41" 0.39 0.71 0.26 0.05 0.27 0
"42" 0.39 0.71 0.35 0.32 0.47 1
"43" 0.4 0.04 1 0.73 0.96 0
"44" 0.4 0.14 0.62 0.69 0.8 0
"45" 0.4 0.79 0.69 0.56 0.27 1
"46" 0.4 0.9 0.38 0.93 0.32 0
"47" 0.41 0.02 0.94 0.66 0.88 0
"48" 0.41 0.37 0.29 0.31 0.75 0
"49" 0.41 0.57 0.12 0.36 0.84 1
"50" 0.42 0.17 0.91 0.92 0.77 1
"51" 0.44 0.76 0.65 0.73 0.11 1
"52" 0.46 0.26 0.73 0.98 0.35 1
"53" 0.46 0.43 0.24 0.14 0.5 0
"54" 0.47 0.81 0.44 0.31 0.7 1
"55" 0.48 0.97 0.11 0.17 0.58 1
"56" 0.49 0.3 0.54 0.59 0.14 1
"57" 0.49 0.61 0.31 0.59 0.92 1
"58" 0.51 0.43 0.17 0.25 0.01 0
"59" 0.52 0.68 0.14 0.7 0.98 1
"60" 0.54 0.09 0.7 0.8 0.65 1
"61" 0.54 0.42 0.58 0.26 0.61 0
"62" 0.55 0.06 0.38 0.11 0.77 0
"63" 0.56 0.1 0.89 0.03 0.85 1
"64" 0.57 0.4 0.54 0.28 0.95 0
"65" 0.57 0.44 0.44 0.32 0.36 0
"66" 0.62 0 0.65 0.07 0.2 0
"67" 0.63 0.71 0.03 0.4 0.32 0
"68" 0.64 0.65 0.71 0.69 0.05 1
"69" 0.65 0.92 0.59 0.79 0.44 0
"70" 0.66 0.59 0.69 0.83 0.13 1
"71" 0.68 0.2 0.13 0.79 0.14 1
"72" 0.68 0.32 0.89 0.64 0.77 1
"73" 0.69 0.39 0.57 0.01 0.9 1
"74" 0.7 0.95 0.12 0.36 0.18 0
"75" 0.71 0.8 0.95 0.58 0.36 1
"76" 0.72 0.66 0.24 0 0.46 0
"77" 0.72 0.9 0.78 0.79 0.29 1
"78" 0.73 0.15 0.81 0.8 0.12 0
"79" 0.74 0.76 0 0.67 0.14 1
"80" 0.75 0.88 0.79 0.95 0.84 1
"81" 0.78 0.11 0.52 0.8 0.13 1
"82" 0.79 0.64 0.61 0.01 0.86 1
"83" 0.79 0.71 0.81 0.96 0.98 1
"84" 0.8 0.33 0.53 0.57 0.77 1
"85" 0.8 0.79 1 0.16 0.57 1
"86" 0.81 0.96 0.26 0.78 0.2 1
"87" 0.82 0.52 0.87 0.41 0.37 0
"88" 0.84 0.68 0.32 0.48 0.63 0
"89" 0.87 0.38 0.08 0.98 0.33 1
"90" 0.9 0.32 0.22 0.23 0.15 0
"91" 0.9 0.95 0.67 0.01 0.87 1
"92" 0.91 0.3 0.59 0.1 0.47 1
"93" 0.92 0.17 0.28 0.49 0.47 0
"94" 0.93 0.31 0.35 0.81 0.11 1
"95" 0.95 0.41 0.37 0.82 0.04 0
"96" 0.97 0.19 0.38 0.01 0.64 0
"97" 0.97 0.19 0.58 0.36 0.43 1
"98" 0.97 0.66 0.94 0.52 0.66 1
"99" 0.98 0 0.1 0.75 0.02 1
"100" 0.98 0.7 0.77 0.06 0.92 1
