"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.33 0.32 0.22 0.97 1
"2" 0.01 0.41 0.42 0.94 0.01 0
"3" 0.01 0.64 0.69 0.38 0.51 1
"4" 0.03 0.33 0.64 0.81 0.44 0
"5" 0.04 0.28 0.61 0.24 0.16 0
"6" 0.05 0.48 0.15 0.89 0.14 0
"7" 0.07 0.27 0.99 0.75 1 0
"8" 0.09 0.09 0.21 0.69 0.6 0
"9" 0.09 0.61 0.58 0.89 0.4 1
"10" 0.09 0.67 0.4 0.55 0.85 1
"11" 0.11 0.97 0.56 0.39 0.68 1
"12" 0.12 0.57 0.35 0.79 0.05 0
"13" 0.12 0.99 0.92 0.11 0.42 0
"14" 0.13 0 0.84 0.03 0.36 0
"15" 0.13 0.79 0.13 0.13 0.14 0
"16" 0.15 0.31 0.29 0.18 0.36 0
"17" 0.15 0.99 0.51 0.81 0.79 1
"18" 0.16 0.41 0.26 0.59 0.24 0
"19" 0.17 0.49 0.15 0.07 0.76 0
"20" 0.17 0.64 0.64 0.69 0.95 0
"21" 0.19 0.54 0.05 0.1 0.91 0
"22" 0.21 0.18 0.62 0.56 0.79 0
"23" 0.21 0.37 0.68 0.27 0.51 0
"24" 0.23 0.41 0.18 0.87 0.83 1
"25" 0.23 0.47 0.27 0.55 0.53 1
"26" 0.23 0.85 0.12 0.14 0.63 1
"27" 0.23 0.96 0.48 0.88 0.73 1
"28" 0.25 0.11 0.97 0.03 0.69 0
"29" 0.25 0.7 0.38 0.63 0.44 1
"30" 0.26 0.5 0.04 0.39 0.02 0
"31" 0.27 0.82 0.68 0.34 0.24 0
"32" 0.29 0.13 0.82 0.75 0.06 0
"33" 0.29 0.72 0.96 0.08 0.28 1
"34" 0.3 0.33 0.11 0.17 0.37 0
"35" 0.32 0.67 0.56 0.62 0.84 1
"36" 0.34 0.47 0.84 0.08 0.58 1
"37" 0.36 0.13 0.57 0.06 0.45 0
"38" 0.36 0.59 0.54 0.24 0.28 1
"39" 0.38 0.44 0.65 0.9 0.51 1
"40" 0.38 0.78 0.71 0.38 0.94 1
"41" 0.4 0.18 0.92 0.85 0.17 0
"42" 0.4 0.24 0.29 0.66 0.86 1
"43" 0.4 0.28 0.78 0.48 0.87 0
"44" 0.41 0.73 0.8 0.99 0.55 0
"45" 0.41 0.79 0.6 0.91 0.18 0
"46" 0.41 0.83 0.69 0.59 0.54 1
"47" 0.41 0.85 0.15 0.91 0.63 1
"48" 0.46 0.4 0.66 0.63 0.93 0
"49" 0.46 0.77 0.31 0.09 0.87 0
"50" 0.46 0.88 0.91 0.7 0.45 1
"51" 0.47 0.26 0.5 0.67 0 1
"52" 0.5 0.25 0.16 0.64 0.65 0
"53" 0.51 0.1 0.08 0.74 0.1 1
"54" 0.53 0.18 0.08 0.62 0.02 1
"55" 0.53 0.22 0.47 0.32 0.15 0
"56" 0.54 0.59 0.03 0.54 0.46 1
"57" 0.55 0.99 0.62 0.76 0.13 0
"58" 0.59 0.12 0.32 0.1 0.17 0
"59" 0.61 0.31 0.69 0.18 0.12 0
"60" 0.61 0.41 0.73 0.98 0.18 0
"61" 0.62 0.44 0.15 0.22 0.07 0
"62" 0.62 0.6 0.62 0.23 0.48 1
"63" 0.62 0.63 0.17 0.12 0.02 0
"64" 0.63 0.53 0.92 0.33 0.77 1
"65" 0.63 0.57 0.6 0.88 0.7 1
"66" 0.64 0.67 0.46 0.37 0.34 0
"67" 0.66 0.2 0.82 0.17 0.9 1
"68" 0.66 0.9 0.95 0.92 0.94 1
"69" 0.69 0.94 0.24 0.33 0.52 1
"70" 0.7 0.09 0.58 0.09 0.91 1
"71" 0.7 0.24 0.01 0.21 0.78 0
"72" 0.7 0.39 0.71 0.74 0.65 1
"73" 0.7 0.58 0.88 0.07 0.7 1
"74" 0.72 0.28 0.39 0.27 0.59 0
"75" 0.72 0.67 0.75 0.68 0.95 1
"76" 0.73 0.84 0.63 0.02 0.39 0
"77" 0.74 0.36 0.24 0.15 0.15 0
"78" 0.74 0.97 0.98 0.52 0.68 1
"79" 0.76 0.68 0.62 0.19 0.64 1
"80" 0.78 0.77 0.86 0.83 0.44 1
"81" 0.8 0.48 0.46 0.06 0.29 0
"82" 0.81 0.27 0.64 0.52 0.33 0
"83" 0.81 0.6 0.52 0.27 0.66 1
"84" 0.82 0.18 0.83 0.85 0.01 1
"85" 0.82 0.23 0.75 0.72 0.84 1
"86" 0.83 0.55 0.86 0.79 0.87 1
"87" 0.86 0.71 0.54 0.94 0.24 1
"88" 0.87 0.55 0.77 0.55 0.28 0
"89" 0.87 0.75 0.24 0.66 0.59 1
"90" 0.89 0.26 0.81 0.7 0.25 1
"91" 0.89 0.44 0.52 0.33 0.26 0
"92" 0.89 0.89 0.99 0.32 0.58 0
"93" 0.91 0.93 0.01 0.46 0.76 1
"94" 0.91 0.96 0.27 0.79 0.55 1
"95" 0.92 0.08 0.58 0.39 0.91 0
"96" 0.92 0.79 0.93 0.02 0.3 1
"97" 0.96 0.68 0.38 0.63 0.03 1
"98" 0.99 0.45 0.06 0.3 0.01 0
"99" 0.99 0.53 0.03 0.35 0.73 1
"100" 0.99 0.76 0.29 0.4 0.58 1
