"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.02 0.23 0.17 0.25 0.72 0
"2" 0.05 0.63 0.37 0.09 0.39 0
"3" 0.06 0.43 0.53 0.32 0.49 1
"4" 0.06 0.92 0.47 0.98 0.82 1
"5" 0.07 0.41 0.08 0.15 0.13 0
"6" 0.08 0.06 0.95 0.14 0.82 0
"7" 0.1 0.54 0.54 0.22 0.98 1
"8" 0.11 0.25 0.45 0.83 0.42 1
"9" 0.12 0.02 0.38 0.83 0.01 0
"10" 0.13 0.96 0.11 0.29 0.7 1
"11" 0.17 0.92 0.67 0.63 0.25 0
"12" 0.18 0.73 0.45 0.67 0.67 1
"13" 0.19 0.24 0.7 0.6 0.45 1
"14" 0.19 0.82 0.76 0.47 0.32 1
"15" 0.21 0.41 0.6 0.85 0.31 0
"16" 0.23 0.14 0.54 0.97 0.96 0
"17" 0.23 0.54 0.01 0.46 0.32 0
"18" 0.24 0.6 0.87 0.58 0.45 1
"19" 0.25 0.58 0.86 0.29 0.49 0
"20" 0.25 0.59 0.1 0.03 0.1 1
"21" 0.26 0.56 0.66 0.33 0.87 1
"22" 0.27 0.05 0.35 0.1 0.78 0
"23" 0.27 0.32 0.37 0.23 0.72 0
"24" 0.29 0.2 0.81 0.48 0.68 0
"25" 0.3 0.61 0.26 0.76 0.24 1
"26" 0.31 0.02 0.29 0.52 0.91 0
"27" 0.31 0.8 0.83 0.76 0.55 1
"28" 0.32 0.72 0.72 0.09 0.41 0
"29" 0.33 0.53 0.2 0.48 0.2 0
"30" 0.33 0.74 0.53 0.59 0.16 1
"31" 0.35 0.47 0.58 0.57 0.51 0
"32" 0.35 0.73 0.82 0.35 0.64 1
"33" 0.36 0.05 0.55 0.66 0.97 0
"34" 0.36 0.06 0.93 0.38 0.74 0
"35" 0.36 0.92 0.02 0.65 0.98 1
"36" 0.37 0.99 0.2 0.34 0.38 1
"37" 0.38 0.37 0.18 0.39 0.69 1
"38" 0.38 0.57 0.18 0.7 0.62 0
"39" 0.4 0.07 0.39 0.88 0.17 0
"40" 0.41 0.58 0.8 0.44 0.5 0
"41" 0.41 0.93 0.49 0.39 0.94 1
"42" 0.42 0.23 0.93 0.45 0.2 0
"43" 0.43 0.66 0.91 0.23 0.73 1
"44" 0.45 0.51 0.78 0.23 0.83 0
"45" 0.47 0.46 0.51 0.87 0.67 1
"46" 0.48 0.71 0.59 0.63 0.47 1
"47" 0.52 0.64 0.95 0.03 0.36 0
"48" 0.53 0.09 0.01 0.83 0.83 1
"49" 0.54 0.6 0.64 0.05 0.4 0
"50" 0.55 0.82 0.5 0.15 0.2 0
"51" 0.56 0.14 0.4 0.47 0.7 0
"52" 0.58 0.14 0.26 0.71 0.81 1
"53" 0.62 0.75 0.66 0.55 0.86 1
"54" 0.62 0.78 0.21 0.84 0.64 1
"55" 0.63 0.88 0.42 0.89 0.96 1
"56" 0.65 0.04 0.2 0.1 0.79 0
"57" 0.66 0.86 0.39 0.12 0.77 1
"58" 0.67 0.17 0.6 0.45 0.48 1
"59" 0.67 0.9 0.58 0.48 0.04 1
"60" 0.68 0.19 0.48 0.31 0.56 1
"61" 0.68 0.81 0.22 0.54 0.9 1
"62" 0.7 0.85 0.08 0.2 0.11 0
"63" 0.71 0.88 0.91 0.52 0.07 1
"64" 0.71 0.9 0.48 0.57 0.61 0
"65" 0.72 0.9 0.66 0.25 0.16 0
"66" 0.73 0.02 0.66 0.24 0.24 0
"67" 0.73 0.88 0.21 0.44 0.09 0
"68" 0.74 0.25 0.07 0.32 0.62 0
"69" 0.74 0.29 0.97 0.31 0.72 1
"70" 0.75 0.38 0.62 0.85 0.64 1
"71" 0.78 0.61 0.13 0.18 0.37 0
"72" 0.78 0.87 0.28 0.36 0.54 1
"73" 0.79 0.1 0.8 0.56 0.39 0
"74" 0.79 0.48 0.58 0.53 0.58 1
"75" 0.79 0.75 0.31 0.11 0.78 1
"76" 0.8 0.49 0.72 0.89 0.48 1
"77" 0.8 0.59 0.95 0.2 0.34 0
"78" 0.82 0.62 0.2 0.4 0.12 0
"79" 0.84 0.1 0.11 0.99 0.6 1
"80" 0.84 0.89 0.56 0.21 0.63 0
"81" 0.86 0.11 0.06 0.97 0.86 1
"82" 0.87 0.1 0.69 0.84 0.35 1
"83" 0.87 0.12 0.36 0.41 0.86 0
"84" 0.88 0.35 0.71 0.65 0.19 0
"85" 0.88 0.73 0.64 0.13 0.43 0
"86" 0.9 0.4 0.11 0.39 0.3 0
"87" 0.9 0.45 0.74 0.51 0.85 1
"88" 0.9 0.73 0.99 0.77 0.77 1
"89" 0.91 0.11 0.52 0.4 0.35 0
"90" 0.91 0.59 0.4 0.69 0.49 1
"91" 0.91 0.73 0.42 0.2 0.68 1
"92" 0.91 0.99 0.54 0.97 0.45 1
"93" 0.92 0.45 0.03 0.84 0.27 1
"94" 0.92 0.99 0.35 0.51 0.21 1
"95" 0.94 0.15 0.73 0.97 0.85 1
"96" 0.94 0.81 0.38 0.65 0.7 1
"97" 0.94 0.94 0.81 0.87 0.97 1
"98" 0.94 0.95 0.33 0.99 0.04 1
"99" 0.96 0.17 0.4 0.8 0.39 1
"100" 0.99 0.49 0.66 0.11 0.7 0
