"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.51 0.86 0.8 0.27 1
"2" 0.02 0.86 0.39 0.58 0.21 0
"3" 0.03 0.01 0.66 0.78 0.39 0
"4" 0.04 0.01 0.34 0.7 0.32 0
"5" 0.04 0.8 0.34 0.45 0.42 1
"6" 0.06 0.78 0.49 0.08 0.98 1
"7" 0.08 0.69 0.36 0.27 0.61 1
"8" 0.08 0.93 0.05 0.22 0.65 1
"9" 0.09 0.34 0.16 0.04 0.71 0
"10" 0.09 0.67 0.37 0.73 0 0
"11" 0.13 0.45 0.26 0.4 0.62 0
"12" 0.15 0.95 0.52 0.55 0 1
"13" 0.16 0.6 0.01 0.69 0.44 1
"14" 0.17 0.23 0.58 0.51 0.25 0
"15" 0.17 0.45 0.8 0.89 0.35 1
"16" 0.19 0.08 0.43 0.67 0.88 0
"17" 0.19 0.65 0.02 0.25 0.37 0
"18" 0.2 0.29 0.37 0.9 0.7 0
"19" 0.2 0.4 0.81 0.22 0.18 0
"20" 0.2 0.44 0.31 0.64 0.67 1
"21" 0.24 0.18 0.26 0.99 0.42 0
"22" 0.25 0.12 0.19 0.91 0.96 0
"23" 0.26 0.21 0.73 0.08 0.28 0
"24" 0.29 0.03 0.62 0.64 0.6 0
"25" 0.29 0.67 0.21 0.86 0.07 0
"26" 0.3 0.07 0.81 0.91 0.55 0
"27" 0.3 0.27 0.34 0.85 0.56 1
"28" 0.31 0.2 0.46 0.22 0.73 0
"29" 0.31 0.23 0.53 0.65 0.69 0
"30" 0.32 0.8 0.01 0.25 0.31 0
"31" 0.34 0.05 0.33 0.76 0.82 0
"32" 0.34 1 0.57 0.26 0.82 1
"33" 0.35 0.23 0.83 0.8 0.48 0
"34" 0.36 0.11 0.6 0.16 0.54 0
"35" 0.37 0.07 0.74 0.23 0.62 0
"36" 0.38 0.45 0.2 0.37 0.8 1
"37" 0.42 0.35 0.55 0.64 0.91 0
"38" 0.43 0.64 0.57 0.18 0.11 0
"39" 0.43 0.91 0.81 0.17 0.28 0
"40" 0.45 0.28 0.63 0.69 0.26 1
"41" 0.45 0.71 0.71 0.95 0.83 1
"42" 0.45 0.95 0.58 1 0.74 1
"43" 0.45 0.96 0.46 0.28 0.29 0
"44" 0.46 0.02 0.32 0.14 0.89 0
"45" 0.46 0.3 0.26 0.47 0.88 0
"46" 0.47 0.21 0.8 0.32 0.13 0
"47" 0.49 0.35 0.59 0.11 0.44 1
"48" 0.49 0.8 0.42 0.15 0.56 0
"49" 0.5 0.07 0.01 0.55 0.78 0
"50" 0.5 0.56 0.06 0.41 0.03 0
"51" 0.5 0.96 0.8 0.34 0.24 0
"52" 0.51 0.13 0.21 0.63 0.94 1
"53" 0.51 0.18 0.38 0.78 0.58 1
"54" 0.53 0.15 0.48 0.61 0.69 0
"55" 0.53 0.26 0.18 0.63 0.42 0
"56" 0.56 0.22 0.33 0.38 0.3 0
"57" 0.59 0.66 0.81 0.1 0.91 1
"58" 0.61 0.9 0.54 0.07 0.48 0
"59" 0.62 0.15 0.29 0.88 0.64 1
"60" 0.62 0.97 0.66 0.01 0.18 0
"61" 0.63 0.66 0.2 0.09 0.53 0
"62" 0.64 0.65 0.5 0.66 0.42 0
"63" 0.65 0.43 0.69 0.07 0.77 1
"64" 0.65 0.76 0.13 0.08 0.41 0
"65" 0.65 0.92 0.8 0.18 0.54 1
"66" 0.66 0.31 0.76 0.39 0.13 0
"67" 0.67 0.77 0.68 0.05 0.11 0
"68" 0.68 0.62 0.59 0.78 0.16 0
"69" 0.68 0.68 0.62 0.83 0.33 1
"70" 0.69 0.26 0.58 0.31 0.99 0
"71" 0.71 0.9 0.9 0.65 0.34 1
"72" 0.72 0.33 0.17 0.9 0.43 1
"73" 0.73 0.42 0.21 0.29 0.31 0
"74" 0.73 0.58 0.32 0.21 0.25 0
"75" 0.76 0.43 0.89 0.76 0.22 1
"76" 0.76 0.46 0.58 0.25 0.97 1
"77" 0.77 0.25 0.73 0.29 0.15 0
"78" 0.77 0.89 0.75 0.29 0.66 0
"79" 0.79 0.19 0.44 0.58 0.67 1
"80" 0.79 0.56 0.2 0.38 0.12 0
"81" 0.81 0.12 0.52 0.98 0.18 1
"82" 0.81 0.18 0.21 0.78 0.81 1
"83" 0.82 0.87 0.95 0.88 0.43 1
"84" 0.83 0.09 0.63 0.17 0.53 1
"85" 0.84 0.05 0.79 0.06 0.48 0
"86" 0.85 0.58 0.8 0.26 0.66 1
"87" 0.85 0.63 0.45 0.88 0.49 1
"88" 0.86 0.25 0.59 0.93 0.89 1
"89" 0.86 0.99 0.78 0.09 0.46 1
"90" 0.9 0.42 0.49 0.86 0.55 1
"91" 0.9 0.92 0.88 0.24 0.75 1
"92" 0.91 0.32 0.13 0.02 0.63 0
"93" 0.93 0.43 0.48 0.99 0.01 1
"94" 0.93 0.5 0.72 0.1 0.39 1
"95" 0.94 0.03 0.53 0.39 0.91 1
"96" 0.94 0.27 0.06 0.14 0.95 1
"97" 0.95 0.44 0.99 0.04 0.21 0
"98" 0.95 0.62 0.82 0.99 0.38 1
"99" 0.96 0.01 0.97 0.85 0.9 1
"100" 1 0.15 0.1 0.3 0.56 0
