"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.18 0.36 0.09 0.82 0
"2" 0.01 0.49 0.53 0.69 0.32 1
"3" 0.02 0.01 0.82 0.39 0.21 0
"4" 0.02 0.74 0.26 0.43 0.18 0
"5" 0.02 0.88 0.12 0.17 0.76 1
"6" 0.04 0.27 0.9 0.31 0.87 0
"7" 0.05 0.51 0.25 0.35 0.47 0
"8" 0.07 0.89 0.79 0.69 0.68 1
"9" 0.1 0.8 0.09 0.28 0.39 0
"10" 0.11 0.45 0.36 0.1 1 0
"11" 0.11 0.9 0.39 0.8 0.28 0
"12" 0.12 0.29 0.03 0.24 0.35 0
"13" 0.12 0.74 0.16 0.97 0.67 1
"14" 0.15 0.94 0.76 0.5 0.63 1
"15" 0.17 0.6 0.93 0.57 0.39 1
"16" 0.21 0.08 0.14 0.67 0.81 0
"17" 0.21 0.2 0.43 0.69 0.08 1
"18" 0.21 0.7 0.73 0.94 0.27 1
"19" 0.23 0.16 0.13 0.98 0.53 0
"20" 0.23 0.88 0.44 0.94 0.19 0
"21" 0.24 0.89 0.98 0.5 0.36 0
"22" 0.25 0.7 0.52 0.14 0.18 0
"23" 0.29 0.04 0.35 0.08 0.01 0
"24" 0.29 0.66 0.64 0.77 0.75 1
"25" 0.31 0.98 0.38 0.25 0.5 1
"26" 0.32 0.72 0.61 0.76 0.85 1
"27" 0.35 0.14 0.63 0.37 0.96 1
"28" 0.35 0.28 0.26 0.48 0.7 0
"29" 0.37 0.95 0.15 0.18 0.04 0
"30" 0.38 0.29 0.81 0.07 0.98 1
"31" 0.38 0.59 0.43 0.16 0.92 0
"32" 0.4 0.39 0.14 0.46 0.96 1
"33" 0.4 0.83 0.61 0.39 0.28 0
"34" 0.41 0.43 0.15 0.4 0.79 0
"35" 0.41 0.95 0.91 0.62 0.98 1
"36" 0.42 0.67 0.92 0.75 0.66 1
"37" 0.43 0.08 0.31 0.11 0.89 0
"38" 0.44 0.9 0.27 0.23 0.62 1
"39" 0.45 0.66 0.77 0.61 0.35 0
"40" 0.45 0.9 0.4 0.58 0.69 1
"41" 0.45 0.92 0.29 0.71 0.57 1
"42" 0.47 0.22 0.48 0.95 0.82 1
"43" 0.47 0.36 0.14 0.31 0.94 1
"44" 0.47 0.68 0.27 0.24 0.63 1
"45" 0.47 0.7 0.23 0.39 0.1 0
"46" 0.49 0.18 0.09 0.07 0.38 1
"47" 0.49 0.74 0.39 0.78 0.28 1
"48" 0.5 0.01 0.51 0.13 0.35 1
"49" 0.51 0.63 0.41 0.11 0.06 0
"50" 0.51 0.95 0.5 0.92 0.05 1
"51" 0.52 0.05 0.87 0.06 0.84 1
"52" 0.52 0.1 0.23 0.22 0.72 0
"53" 0.52 0.91 0.17 0.13 0.64 1
"54" 0.53 0.1 0.51 0.57 0.63 1
"55" 0.57 0.36 0.88 0.87 0.6 1
"56" 0.57 0.51 0.43 0.71 0.29 1
"57" 0.58 0.13 0.4 0.87 0 1
"58" 0.59 0.1 0.84 0.88 0.46 0
"59" 0.62 0.43 0.51 0.44 0.28 0
"60" 0.62 0.44 0.38 0.18 0.25 0
"61" 0.63 0.96 0.69 0.83 0.83 1
"62" 0.64 0.62 0.2 0.9 0.2 0
"63" 0.65 0.61 0.5 0.65 0.03 1
"64" 0.66 0.09 0.74 0.97 0.43 1
"65" 0.67 0.16 0.92 0.1 0.2 0
"66" 0.69 0.27 0.23 0.11 0.48 0
"67" 0.7 0.11 0.3 0.71 0.95 1
"68" 0.71 0.23 0.18 0.71 0.82 1
"69" 0.71 0.51 0.89 0.98 0.79 1
"70" 0.72 0.3 0.58 0.41 0.7 0
"71" 0.72 0.56 0.12 0.2 0.1 0
"72" 0.73 0.41 0.31 0.26 0.79 0
"73" 0.74 0.33 0.95 0.91 0.55 0
"74" 0.74 0.86 0.87 0.23 0.33 0
"75" 0.76 0.79 0.46 0.86 0.98 1
"76" 0.78 0.41 0.08 0.67 0.65 1
"77" 0.81 0.21 0.71 1 0.38 1
"78" 0.81 0.84 0.01 0.76 0.68 1
"79" 0.82 0.03 0.58 0.81 0.68 1
"80" 0.82 0.7 0.84 0.24 0.28 1
"81" 0.83 0.56 0.58 0.22 0.86 0
"82" 0.84 0.01 0.93 0.02 0.28 0
"83" 0.85 0.51 0.13 0.69 0.34 1
"84" 0.87 0.72 0.36 0.62 0.99 1
"85" 0.88 0.91 0.91 0.1 0.04 0
"86" 0.9 0.08 0.43 0.82 0.51 1
"87" 0.91 0.2 0.74 0.66 0.11 1
"88" 0.92 0.6 0.86 0.53 0.6 0
"89" 0.93 0.07 0.74 0.02 0.81 1
"90" 0.94 0.1 0.34 0.55 0.95 0
"91" 0.94 0.89 0.67 0.59 0.48 1
"92" 0.95 0.01 0.5 0.59 0.42 1
"93" 0.95 0.14 0.64 0.27 0.03 0
"94" 0.95 0.33 0.65 0.71 0.11 1
"95" 0.95 0.62 0.13 0.34 0.31 1
"96" 0.96 0.87 0.61 0.85 0.96 1
"97" 0.97 0.6 0.52 0.3 0.93 1
"98" 0.97 0.64 0.67 0.41 0.74 0
"99" 0.98 0.82 0.55 0 0.79 1
"100" 0.99 0.46 0.06 0.64 0.91 1
