"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.02 1 0.3 0.75 0.19 0
"2" 0.04 0.21 0.62 0.28 0.88 0
"3" 0.04 0.67 0.9 0.98 0.64 1
"4" 0.04 0.87 0.6 0.69 0.02 0
"5" 0.05 0.06 0.75 0.66 0.84 0
"6" 0.05 0.55 0.05 0.83 0.82 1
"7" 0.06 0.77 0.91 0.67 0.28 1
"8" 0.07 0.06 0.48 0.56 0.6 0
"9" 0.07 0.32 0.69 0.8 0.19 0
"10" 0.08 0.71 0.85 0.39 0.44 0
"11" 0.09 0.2 0.13 0.5 0.4 0
"12" 0.09 0.76 0.4 0.71 0.98 1
"13" 0.1 0.06 0.85 0.04 0.76 0
"14" 0.12 0.85 1 0.57 0.75 1
"15" 0.13 0.55 0.7 0.54 0.78 1
"16" 0.14 0.8 0.86 0.32 0.04 0
"17" 0.16 0.17 0.8 0.98 0.51 0
"18" 0.17 0.71 0.79 0.84 0.2 1
"19" 0.18 0.67 0.35 0.08 0.08 0
"20" 0.18 0.96 0.27 0.03 0.23 0
"21" 0.2 0.5 0.37 0.98 0.04 0
"22" 0.21 0.02 0.96 0.1 0.48 0
"23" 0.21 0.67 0.22 0.29 0.93 1
"24" 0.24 0.13 0.01 0.62 0.89 0
"25" 0.24 0.94 0.89 0.98 0.22 1
"26" 0.25 0.95 0.71 0.57 0.62 1
"27" 0.26 0.14 0.58 0.83 0.39 0
"28" 0.27 0.6 0.85 0.59 0.53 1
"29" 0.29 0.93 0.88 0.09 0.48 1
"30" 0.3 0.73 0.28 0.93 0.35 1
"31" 0.31 0.41 0.27 0.67 0.37 0
"32" 0.32 0.39 0.93 0.27 0 0
"33" 0.32 0.83 0.69 0.75 0.14 1
"34" 0.33 0.05 0.89 0.75 0.5 1
"35" 0.33 0.71 0.82 0.76 0.69 1
"36" 0.36 0.04 0.74 0.36 0.09 0
"37" 0.38 0.03 0.48 0.12 0.96 1
"38" 0.39 0.76 0.43 0.13 0.69 0
"39" 0.39 0.97 0.71 0.73 0.13 1
"40" 0.4 0.45 0.06 0.59 0.09 0
"41" 0.41 0.53 0.58 0.33 0.3 0
"42" 0.41 0.8 0.76 0.53 0.59 0
"43" 0.43 0.09 0.38 0.24 0.49 0
"44" 0.43 0.99 0.83 0.93 0.79 1
"45" 0.44 0.38 0.19 0.29 0.74 0
"46" 0.44 0.43 0.18 0.43 0.19 0
"47" 0.44 0.9 0.58 0.31 0.75 1
"48" 0.45 0.39 0.45 0.67 0.4 0
"49" 0.46 0.79 0.75 0.89 0.56 1
"50" 0.47 0.18 0.32 0.08 0.79 0
"51" 0.47 0.74 0.37 0.87 0.93 1
"52" 0.49 0.02 0.31 0.84 0.52 0
"53" 0.51 0.1 0.65 0.71 0.75 1
"54" 0.51 0.57 0.32 0.32 0.92 1
"55" 0.52 0.63 0.86 0.09 0.77 1
"56" 0.52 0.9 0.37 0.6 0.13 1
"57" 0.54 0.06 0.64 0.44 0.08 0
"58" 0.55 0.77 0.34 0.13 0.09 0
"59" 0.55 0.94 0.98 0.89 0.34 1
"60" 0.56 0.35 1 0.76 0.65 0
"61" 0.56 0.48 0.65 0.67 0.17 1
"62" 0.58 0.08 0.45 0.91 0.23 0
"63" 0.58 0.28 0.28 0.04 0.1 0
"64" 0.58 0.97 0.18 0.98 0.95 1
"65" 0.61 0.46 0.9 0.54 0.4 0
"66" 0.61 0.68 0.69 0.09 0.36 0
"67" 0.62 0.15 0.71 0.03 0.22 0
"68" 0.62 0.41 0.78 0.63 0.17 1
"69" 0.62 0.47 0.11 0.98 0.21 1
"70" 0.62 0.95 0.62 0.66 0.93 1
"71" 0.64 0.48 0.28 0.97 0.8 1
"72" 0.66 0.61 0.54 0.82 0.59 0
"73" 0.66 0.77 0.26 0.28 0.4 1
"74" 0.67 0.98 0.43 0.84 0.41 1
"75" 0.68 0.12 0.7 0.92 0.07 1
"76" 0.69 0.63 0.94 0.64 0.47 1
"77" 0.71 0.17 0.7 0.29 0.65 1
"78" 0.71 0.48 0.43 0.35 0.85 0
"79" 0.72 0.35 0.92 0.13 0.97 1
"80" 0.72 0.59 0.46 0.59 0.09 0
"81" 0.73 0.23 0.14 0.43 0.8 1
"82" 0.74 0.17 0.24 0.59 0.86 1
"83" 0.74 0.46 0.25 0.81 0.55 1
"84" 0.74 0.52 0.29 0.03 0.28 0
"85" 0.75 0.07 0.12 0.66 0.91 1
"86" 0.75 0.94 0.72 0.45 0.94 1
"87" 0.78 0.43 0.82 0.14 0 0
"88" 0.79 0.24 0.71 0.59 0.54 1
"89" 0.8 0.05 0.62 0.36 0.8 0
"90" 0.8 0.59 0.33 0.29 0.24 0
"91" 0.81 0.18 0.11 0.35 0.19 0
"92" 0.83 0.7 0.79 0.65 0.67 1
"93" 0.84 0.6 0.48 0.68 0.06 1
"94" 0.88 0.75 0.56 0.41 0.95 1
"95" 0.88 0.92 0.93 0.28 0.67 1
"96" 0.93 0.88 0.23 0.74 0.23 1
"97" 0.95 0.18 0.89 0.26 0.04 0
"98" 0.95 0.83 0.41 0.19 0.4 0
"99" 0.99 0.2 0.58 0.75 0.24 1
"100" 0.99 0.79 0.58 0.52 0.51 1
