"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.88 0.29 0.37 0.68 0
"2" 0.01 0.95 0.09 0.83 0.72 0
"3" 0.02 0.12 0.82 0.19 0.17 0
"4" 0.04 0.53 0.95 0.63 0.5 1
"5" 0.05 0.78 0.2 0.82 0.27 0
"6" 0.05 0.82 0.02 0.08 0.46 0
"7" 0.06 0.7 0.53 0.17 0.23 0
"8" 0.07 0.12 0.31 0.31 0.75 0
"9" 0.07 0.37 0.15 0.44 0.25 0
"10" 0.08 0.77 0.66 0.61 0.44 1
"11" 0.1 0.09 0.36 0.75 0.17 0
"12" 0.1 0.36 0.92 0.95 0.02 0
"13" 0.11 0.77 0.88 0.38 0.43 0
"14" 0.12 0.48 0.55 0.68 0.42 0
"15" 0.13 0.03 0.39 0.77 0.29 0
"16" 0.13 0.83 0.39 0.99 0.35 1
"17" 0.14 0.87 0.78 0.38 0.87 1
"18" 0.15 0.27 0.65 0.07 0.83 0
"19" 0.15 0.35 0.37 0.83 0.81 0
"20" 0.16 0.11 0.73 0.52 0.71 0
"21" 0.17 0.69 0.49 0.74 0.1 0
"22" 0.17 0.95 0.65 0.18 0.1 1
"23" 0.18 0.07 0.98 0.24 0.46 0
"24" 0.18 0.71 0.3 0.82 0.96 1
"25" 0.2 0.18 0.94 0.93 0.47 0
"26" 0.22 0.04 0.58 0.74 0.92 0
"27" 0.22 0.86 0.44 0.9 0.14 0
"28" 0.23 0.23 0.91 0.59 0.33 0
"29" 0.23 0.34 0.18 0.76 0.1 0
"30" 0.24 0.8 0.68 0.33 0.34 0
"31" 0.25 0.53 0.28 0.17 0.41 0
"32" 0.26 0.43 0.79 0.41 0.1 1
"33" 0.28 0.95 0.76 0.36 0.35 0
"34" 0.31 0.22 0.84 0.89 0.31 0
"35" 0.32 0.45 0.53 0.27 1 1
"36" 0.33 0.17 0.13 0.13 0.09 0
"37" 0.34 0.01 0.91 0.5 0.71 0
"38" 0.37 0.25 0.01 0.36 0.29 1
"39" 0.38 0.01 0.96 0.1 0.07 0
"40" 0.39 0.57 0.91 0.61 0.88 1
"41" 0.39 0.79 0.8 0.58 0.98 0
"42" 0.41 0.45 0.24 0.52 0.66 0
"43" 0.41 0.83 0.03 0.99 0.98 1
"44" 0.42 0.34 0.37 0.98 0.01 0
"45" 0.42 0.67 0.56 0.5 0.56 0
"46" 0.43 0.39 0.12 0.85 0.6 0
"47" 0.43 0.92 0.7 0.2 0.24 0
"48" 0.45 0.42 0.89 0.67 0.29 1
"49" 0.45 0.51 0.25 0.75 0.45 1
"50" 0.45 0.55 0.76 0.6 0.87 1
"51" 0.45 0.79 0.15 0.57 0.5 1
"52" 0.47 0.01 0.63 0.12 0.65 0
"53" 0.48 0.01 0.98 0.01 0.63 0
"54" 0.48 0.58 0.41 0.76 0.98 1
"55" 0.48 0.76 0.61 0.57 0.86 1
"56" 0.48 0.99 0.52 0.6 0.35 1
"57" 0.49 0.16 0.47 0.02 0.12 0
"58" 0.5 0.54 0.35 0.24 0.03 0
"59" 0.51 0.79 0.88 0.06 0.43 1
"60" 0.51 0.84 0.67 0.25 0.74 1
"61" 0.52 0.91 0.54 0.1 0.5 0
"62" 0.53 0.73 0.67 0.97 0.2 1
"63" 0.53 0.87 0.46 0.07 0.01 0
"64" 0.54 0.58 0.77 0.36 0.34 0
"65" 0.56 0.51 0.02 0.62 0.45 0
"66" 0.57 0.18 0.86 0.5 0.78 1
"67" 0.57 0.54 0.5 0.86 0.04 0
"68" 0.58 0.75 0.08 0.23 0.3 0
"69" 0.62 0.3 0.39 0.81 0.37 1
"70" 0.65 0.01 0.73 0.35 0.3 1
"71" 0.65 0.46 0.54 0.62 0.64 1
"72" 0.65 1 0.46 0.59 0.49 0
"73" 0.66 0.92 0.55 0.77 0.85 1
"74" 0.67 0.31 0.87 0.5 0.65 1
"75" 0.67 0.44 0.84 0.46 0.11 0
"76" 0.68 0.12 0.03 0.79 0.24 1
"77" 0.68 0.65 0.23 0.78 0.67 1
"78" 0.68 0.72 0.38 0.75 0.81 0
"79" 0.7 0.89 0.88 0.8 0.92 1
"80" 0.73 0.54 0.85 0.05 0.59 1
"81" 0.74 0.76 0.4 0.29 0.95 1
"82" 0.76 0.14 0.66 0.93 0.58 1
"83" 0.77 0.51 0.6 0.41 0.83 0
"84" 0.77 0.81 0.65 0.9 0.29 1
"85" 0.78 0.08 0.39 0.04 0.09 0
"86" 0.78 0.77 0.03 0.99 0.19 1
"87" 0.79 0.88 0.68 0.02 0.77 1
"88" 0.8 0.49 0.58 0.39 0.16 0
"89" 0.82 0.03 0.49 0.68 0.93 1
"90" 0.82 0.8 0.24 0.38 0.11 0
"91" 0.83 0.55 0.8 0.28 0.42 0
"92" 0.83 0.66 0.94 0.71 0.45 1
"93" 0.83 0.94 0.33 0.08 0.5 1
"94" 0.86 0.85 0.56 0.82 0.56 1
"95" 0.93 0.49 0.92 0.23 0.45 0
"96" 0.94 0.2 0.91 0.27 0.97 1
"97" 0.95 0.39 0.89 0.64 0.53 1
"98" 0.95 0.95 0.37 0.47 0.41 1
"99" 0.98 0.01 0.85 0.82 0.4 1
"100" 0.99 0.98 0.59 0.77 0.41 1
