"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.39 0.15 0.69 0.34 0
"2" 0.03 0.48 0.21 0.96 0.92 0
"3" 0.05 0.13 0.02 0.36 0.96 0
"4" 0.05 0.43 0.62 0.57 0.81 0
"5" 0.06 0.01 0.09 0.66 0.69 0
"6" 0.07 0.54 0.7 0.9 0.94 1
"7" 0.08 0.99 0.41 0.7 0.73 0
"8" 0.11 0.65 0.76 0.11 0.18 0
"9" 0.12 0.51 0.19 0.42 0.34 0
"10" 0.12 0.71 0.28 0.31 0.14 0
"11" 0.13 0.02 0.83 0.58 0.54 0
"12" 0.13 0.07 0.17 0.89 0.3 0
"13" 0.16 0.97 0.33 0.45 0.37 0
"14" 0.17 0.42 0.28 0 0.74 1
"15" 0.19 0.38 0.01 0.72 0.38 0
"16" 0.2 0.43 0.35 0.06 0.32 0
"17" 0.23 0.85 0.64 0.84 0.16 1
"18" 0.24 0.69 0.28 0.46 0.29 0
"19" 0.24 0.99 0.48 0.96 0.33 1
"20" 0.26 0.1 0.23 0.91 0.4 0
"21" 0.27 0.01 0.97 0.14 0.92 1
"22" 0.28 0.02 0.77 0.19 0.81 0
"23" 0.28 0.8 0.01 0.34 0.51 0
"24" 0.3 0.1 0.15 0.98 0.04 0
"25" 0.32 0.13 0.08 0.53 0.02 0
"26" 0.34 0.03 0.91 0.07 0.8 0
"27" 0.35 0.04 0.66 0.58 0.02 0
"28" 0.37 0.97 0.14 0.35 0.74 1
"29" 0.39 0.83 0.64 0.03 0.8 1
"30" 0.39 1 0.92 0.78 0.67 1
"31" 0.42 0.83 0.74 0.25 0.9 1
"32" 0.43 0.25 0.48 0.14 0.84 0
"33" 0.43 0.32 0.67 0.39 0.88 0
"34" 0.44 0.05 0.98 0.53 0.96 1
"35" 0.44 0.27 0.37 0.85 0.85 0
"36" 0.47 0.18 0.86 0.59 0.5 1
"37" 0.47 0.81 0.3 0.57 0.3 1
"38" 0.48 0.13 0.29 0.33 0.83 0
"39" 0.48 0.24 0.84 0.59 0.19 0
"40" 0.48 0.33 0.85 0.65 0.53 0
"41" 0.48 0.74 0.59 0.87 0.1 0
"42" 0.49 0.31 0.68 0.17 0.29 0
"43" 0.5 0.04 0.62 0.61 0.44 1
"44" 0.51 0.95 0.84 0.43 0.69 0
"45" 0.52 0.79 0.28 0.91 0.4 1
"46" 0.53 0.21 0.7 0.18 0.49 1
"47" 0.53 0.47 0.89 0.63 0.49 0
"48" 0.53 0.63 0.99 0.92 0.55 1
"49" 0.56 0.02 0.78 0.65 0.49 1
"50" 0.56 0.93 0.35 0.01 0.61 0
"51" 0.57 0.35 0.59 0.13 0.74 1
"52" 0.57 0.37 0.59 0.02 0.83 1
"53" 0.59 0.85 0.53 0.62 0.83 1
"54" 0.6 0.85 0.35 0.75 0.3 1
"55" 0.6 0.89 0.73 0.61 0.44 1
"56" 0.61 0.69 0.43 0.94 0.27 0
"57" 0.61 0.89 0.93 0.66 0.2 1
"58" 0.62 0.39 0.87 0.94 0.02 1
"59" 0.63 0.75 0.74 0.38 0.38 0
"60" 0.64 0.04 0.98 0.21 0.34 0
"61" 0.65 0.32 0.56 0.77 0.88 1
"62" 0.66 0.83 0.65 0.23 0.61 1
"63" 0.67 0.09 0.58 0.18 0.79 1
"64" 0.67 0.17 0.89 0.7 0.55 1
"65" 0.68 0.45 0.92 0.81 0.52 1
"66" 0.69 0.27 0.74 0.01 0.46 0
"67" 0.7 0.16 0.98 0.14 0.15 0
"68" 0.7 0.51 0.71 0.65 0.72 1
"69" 0.7 0.81 0.38 0.97 0.71 0
"70" 0.7 0.95 0.63 0.6 0.5 0
"71" 0.7 0.98 0.03 0.19 0.72 1
"72" 0.71 0.24 0.18 0.59 0.8 1
"73" 0.71 0.49 0.89 0.03 0.75 1
"74" 0.71 0.64 0.88 0.7 0.13 1
"75" 0.76 0.96 0.31 0.49 0.98 1
"76" 0.8 0.22 0.57 0.62 0.57 1
"77" 0.8 0.61 0.06 0.51 0.5 1
"78" 0.8 0.98 0.61 0.26 0.68 1
"79" 0.82 0.09 0.19 0.9 0.34 1
"80" 0.83 0.13 0.3 0.52 0.41 1
"81" 0.83 0.5 0.87 0.77 0.28 1
"82" 0.86 0.36 0.14 0.6 0.44 1
"83" 0.86 0.41 0.56 0.05 0.74 0
"84" 0.89 0.21 0.51 0.89 0.27 1
"85" 0.89 0.22 0.64 0.26 0.46 0
"86" 0.89 0.89 0.9 0.59 0.73 1
"87" 0.89 0.91 0.17 0.91 0.91 1
"88" 0.89 0.93 0.96 0.95 0.66 1
"89" 0.91 0.24 0.49 0.73 0.25 1
"90" 0.92 0.38 0.52 0.05 0.82 0
"91" 0.93 0.81 0.68 0.4 0.31 0
"92" 0.94 0.11 0.49 0.15 0.95 1
"93" 0.94 0.24 0.25 0.15 0.71 0
"94" 0.94 0.61 0.01 0.43 0.45 0
"95" 0.94 0.75 0.89 0.94 0.13 1
"96" 0.95 0.19 0.92 0.07 0.6 1
"97" 0.96 0.96 1 0.33 0.35 1
"98" 0.97 0.16 0.05 0.83 0.52 1
"99" 0.99 0.09 0.11 0.71 0.33 1
"100" 1 0.04 0.96 0.98 0.49 1
