"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.04 0.49 0.14 0.08 0
"2" 0.01 0.6 0.93 0.96 0.76 0
"3" 0.01 0.85 0.65 0.14 0.01 0
"4" 0.03 0.12 0.6 0.86 0.95 0
"5" 0.04 0.18 0.47 0.97 0.93 0
"6" 0.06 0.14 0.85 0.4 0.72 0
"7" 0.07 0.71 0.36 0 0 0
"8" 0.08 0.17 0.55 0.21 0.07 0
"9" 0.1 0.79 0.87 0.64 0.77 1
"10" 0.19 0.12 0.43 0.87 0.54 0
"11" 0.19 0.61 0.32 0.69 0.14 0
"12" 0.2 0.8 0.39 0.55 0.94 1
"13" 0.21 0.49 0.35 0.73 0.95 0
"14" 0.25 0.33 0.36 0.03 0.3 0
"15" 0.25 0.82 0.82 0.33 0.86 0
"16" 0.26 0.37 1 0.07 0.4 1
"17" 0.28 0.47 0.69 0.37 0.23 0
"18" 0.28 0.73 0.22 0.56 0.42 1
"19" 0.3 0.77 0.21 0.71 0.05 1
"20" 0.31 0.1 0.79 0.67 0.93 0
"21" 0.32 0.15 0.65 0.66 0.82 0
"22" 0.33 0.11 0.58 0.58 0.54 1
"23" 0.34 0.48 0.65 0.53 0.36 1
"24" 0.36 0.45 0.16 0.02 0.53 0
"25" 0.36 0.55 0.03 0.02 0.34 1
"26" 0.36 0.58 0.41 0.1 0.27 0
"27" 0.36 0.61 0.41 0.55 0.14 0
"28" 0.36 0.63 0.29 0.01 0.32 0
"29" 0.39 0.37 0.67 0.47 0.53 0
"30" 0.39 0.74 0.93 0.56 0.5 0
"31" 0.4 0.98 0.31 0.74 0.51 1
"32" 0.41 0.53 0.74 0.11 0.89 1
"33" 0.42 0.35 0.67 0.26 0.14 0
"34" 0.43 0.8 0.7 0.93 0.48 1
"35" 0.43 0.84 0.28 0.91 0.88 1
"36" 0.44 0.49 0.82 0.5 0.62 0
"37" 0.45 0.66 0.38 0.55 0.45 0
"38" 0.46 0.6 0.15 0 0.44 0
"39" 0.47 0.11 0.61 0.94 0.91 0
"40" 0.48 0.2 0.21 0.29 0.95 0
"41" 0.49 0.04 0.5 0.68 0.38 1
"42" 0.5 0.54 0.35 0.96 0.71 1
"43" 0.5 0.72 0.97 0.04 0.63 0
"44" 0.51 0.23 0.67 0.75 0.82 0
"45" 0.52 0.63 0.64 0.33 0.65 0
"46" 0.52 0.99 0.86 0.19 0.56 1
"47" 0.53 0.6 0.53 0.74 0.34 0
"48" 0.55 0.43 0.26 0.97 0.31 0
"49" 0.55 0.51 0.44 0.68 0.57 0
"50" 0.57 0.72 0.68 0.43 0.36 1
"51" 0.58 0.33 0.79 0.91 0.63 0
"52" 0.59 0.16 0.49 0.51 0.34 1
"53" 0.63 0.33 0.61 0.69 0.6 0
"54" 0.64 0.36 0.91 0.72 0.28 0
"55" 0.64 0.74 0.89 0.32 0.26 0
"56" 0.65 0.39 0.76 0.45 0.27 0
"57" 0.65 0.62 0.31 0.5 0.68 1
"58" 0.67 0.16 0.34 0.21 0.95 0
"59" 0.68 0.04 0.35 0.59 0.93 1
"60" 0.68 0.41 0.26 0.96 0.71 1
"61" 0.7 0.67 0.79 0.42 0.87 1
"62" 0.71 0.56 0.32 0.44 0.54 1
"63" 0.71 0.67 0.36 0.68 0.18 0
"64" 0.72 0.92 0.17 0.41 0.64 1
"65" 0.74 0.48 0.99 0.67 0.51 1
"66" 0.76 0.4 0.67 0.53 0.36 0
"67" 0.78 0.49 0.22 0.33 0.56 1
"68" 0.8 0.64 0.03 0.59 0.79 1
"69" 0.82 0.14 0.81 0.95 0.14 1
"70" 0.82 0.37 0.28 0.1 0.46 0
"71" 0.82 0.46 0.67 0.77 0.03 1
"72" 0.84 0.16 0.7 0.12 0.65 1
"73" 0.84 0.38 0.22 0.78 0.41 1
"74" 0.84 0.86 0.27 0.85 0.01 1
"75" 0.84 0.87 0.96 0.93 0.67 1
"76" 0.85 0.28 0.51 0 0.72 0
"77" 0.85 0.38 0.46 0.14 0.82 1
"78" 0.85 0.75 0.82 0.01 0.73 1
"79" 0.86 0.18 0.92 0.96 0.83 1
"80" 0.86 0.37 0.65 0.34 0.08 0
"81" 0.86 0.58 0.88 0.26 0.68 1
"82" 0.86 0.67 0.07 0.55 0.91 0
"83" 0.89 0.23 0.76 0.8 0.28 1
"84" 0.89 0.54 0.99 0.38 0.58 0
"85" 0.89 0.87 0.59 0.11 0.97 1
"86" 0.9 0.88 0.12 0.19 0.61 1
"87" 0.9 0.99 0.97 0.22 0.36 0
"88" 0.92 0.09 0.83 0.2 0.92 1
"89" 0.93 0.73 0.32 0.05 0.2 0
"90" 0.94 0.49 0.67 0.85 0.81 1
"91" 0.95 0.94 0.63 0.1 0.65 1
"92" 0.97 0.16 0.51 0.96 0.54 0
"93" 0.97 0.24 0.82 0.3 0.16 0
"94" 0.97 0.37 0.71 0.98 0.03 1
"95" 0.97 0.4 0.43 0.53 0.05 1
"96" 0.97 0.43 0.78 0.9 0.79 1
"97" 0.98 0.31 0.46 0.26 0.47 1
"98" 0.99 0.53 0.14 0.81 0.75 1
"99" 1 0.1 0.36 0.13 0.65 0
"100" 1 0.84 0.53 0.68 0.69 1
