"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.04 0.59 0.98 0.3 0
"2" 0.01 0.62 0.94 0.87 0.16 0
"3" 0.02 0.62 0.88 0.26 0.83 1
"4" 0.04 0.74 0.39 0.23 0.15 0
"5" 0.04 0.97 0.49 0.07 0.89 1
"6" 0.05 0.02 0.26 0.71 0.1 0
"7" 0.05 0.99 0.81 0.03 0.29 0
"8" 0.06 0.64 0.52 0.71 0.29 1
"9" 0.07 0.15 0.66 0.67 0.35 0
"10" 0.09 0.81 0.08 0.25 0.72 1
"11" 0.1 0.07 0.22 0.75 0.25 0
"12" 0.1 0.09 0.71 0.07 0.05 0
"13" 0.12 0.27 0.63 0.07 0.51 0
"14" 0.14 0.13 0.83 0.43 0.28 0
"15" 0.14 0.32 0.55 0.38 0.99 0
"16" 0.14 0.79 0.43 0.79 0.99 1
"17" 0.16 0.78 0.49 0.26 0.3 0
"18" 0.16 1 0.14 0.78 0.42 1
"19" 0.17 0.5 0.09 0.13 0.71 0
"20" 0.19 0.71 0.88 0.41 0.61 1
"21" 0.2 0.22 0.36 0.05 0.13 0
"22" 0.22 0.4 0.34 0.57 0.43 0
"23" 0.24 0.58 1 0.76 0.37 0
"24" 0.24 0.99 0.54 0.38 0.67 0
"25" 0.25 0.14 0.01 0.45 0.45 0
"26" 0.25 0.15 0.85 0.8 0.98 0
"27" 0.26 0.37 0.28 0.51 0.16 0
"28" 0.26 0.41 0.15 0.38 0.82 0
"29" 0.26 0.53 0.63 0.07 0.91 1
"30" 0.28 0.32 0.17 0.75 0.57 0
"31" 0.28 0.83 0.99 0.45 0.08 0
"32" 0.33 0.49 0.3 0.28 0.14 0
"33" 0.34 0.58 0.67 0.62 0.63 0
"34" 0.34 0.85 0.25 0.44 0.74 1
"35" 0.36 0.8 0.73 0.23 0.25 0
"36" 0.36 0.86 0.15 0.81 0.32 1
"37" 0.38 0.76 0.18 0.14 0.88 1
"38" 0.4 0.06 0.8 0.75 0.23 0
"39" 0.4 0.38 0.41 0.56 0.68 1
"40" 0.4 0.86 0.98 0.75 0.3 1
"41" 0.4 0.92 0.99 0.42 0.31 0
"42" 0.44 0.02 0.31 0.1 0.79 0
"43" 0.46 0.03 0.28 0.22 0.51 0
"44" 0.49 0.04 0.25 0.67 0.43 1
"45" 0.49 0.75 0.97 0.18 0.31 1
"46" 0.49 0.87 0.58 0.32 0.45 0
"47" 0.49 0.91 0.65 0.68 0.81 0
"48" 0.52 0.7 0.04 0.83 0.25 1
"49" 0.53 0.92 0.12 0.9 0.09 1
"50" 0.56 0.58 0.52 0.5 0.21 1
"51" 0.57 0.29 0.53 0.04 0.97 0
"52" 0.59 0.18 0.68 0.56 0.26 1
"53" 0.61 0.36 0.53 0.84 0.67 1
"54" 0.62 0.21 0.43 0.7 0.59 1
"55" 0.62 0.64 0.13 0.92 0.14 1
"56" 0.63 0.45 0.5 0.25 0.84 0
"57" 0.63 0.72 0.92 0.16 0.5 0
"58" 0.66 0.21 0.8 0.68 0.79 1
"59" 0.66 0.26 0.56 0.78 0.77 1
"60" 0.66 0.91 0.07 0.22 0.73 1
"61" 0.68 0.24 0.16 0.68 0.78 1
"62" 0.68 0.6 0.36 0.34 0.57 1
"63" 0.68 0.66 0.52 0.51 0.14 1
"64" 0.68 0.78 0.77 0.6 0.4 1
"65" 0.7 0.74 0.96 0.07 0.79 1
"66" 0.7 0.79 0.65 0.53 0.02 0
"67" 0.7 0.97 0.38 0.35 0.99 1
"68" 0.71 0.73 0.45 0.91 0.02 1
"69" 0.71 0.88 0.47 0.94 0.65 1
"70" 0.72 0.9 0.9 0.36 0.9 1
"71" 0.76 0.01 0.65 0.31 0.92 1
"72" 0.76 0.47 0.18 0.96 0.13 1
"73" 0.76 0.61 0.75 0.43 0.68 1
"74" 0.76 0.97 0.31 0.06 0.59 1
"75" 0.79 0.07 0.2 0.09 0.06 0
"76" 0.79 0.71 0.61 0.19 0.29 0
"77" 0.79 0.71 0.81 0.07 0.54 0
"78" 0.8 0.52 0.19 0.07 0.33 0
"79" 0.81 0.02 0.76 0.51 0.42 1
"80" 0.81 0.38 0.83 0.65 0.22 1
"81" 0.82 0.45 0.55 0.93 0.04 1
"82" 0.83 0.66 0.93 0.95 0.88 1
"83" 0.86 0.25 0.33 0.34 0.46 0
"84" 0.86 0.45 0.4 0.06 0.13 0
"85" 0.88 0.4 0.71 0.07 0.82 0
"86" 0.9 0.07 0.86 0.69 0.28 1
"87" 0.91 0.14 0.93 0.59 0.07 1
"88" 0.91 0.29 0.57 0.07 0.09 0
"89" 0.91 0.29 0.98 0.76 0.02 1
"90" 0.92 0.68 0.44 0.1 0.12 0
"91" 0.93 0.19 0.01 0.74 0.06 1
"92" 0.95 0.91 0.93 0.93 0.61 1
"93" 0.96 0.17 0.82 0.3 0.02 1
"94" 0.96 0.32 0.27 1 0.6 1
"95" 0.97 0.74 0.87 0.51 0.12 0
"96" 0.98 0.6 0.34 0.51 0.73 1
"97" 0.98 0.8 0.63 0.72 0.01 1
"98" 0.98 0.96 0.25 0.57 0.99 1
"99" 0.99 0.68 0.07 0.32 0.28 0
"100" 1 0.79 1 0.25 0.1 0
