"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.58 0.69 0.17 0.8 1
"2" 0.01 0.06 0.34 0.32 0.05 0
"3" 0.02 0.12 0.14 0.58 0.36 0
"4" 0.02 0.16 0.93 0.77 0.91 0
"5" 0.02 0.54 0.35 0.07 0.33 0
"6" 0.04 0.73 0.86 0.67 0.75 1
"7" 0.08 0.15 0.42 0.89 0.35 0
"8" 0.08 0.79 0.49 0.97 0.38 1
"9" 0.09 0.31 0.09 0.77 0.54 0
"10" 0.09 0.62 0.24 0.49 0.79 1
"11" 0.11 0.65 0.59 0.78 0.97 1
"12" 0.12 0.25 0.98 0.09 0.42 0
"13" 0.13 0.68 0.69 0.47 0.91 1
"14" 0.14 0.53 0.02 0.94 0.61 0
"15" 0.16 0.37 0.87 0.33 0.4 0
"16" 0.16 0.77 0.03 0.35 0.51 0
"17" 0.16 0.88 0.75 0.47 0.05 1
"18" 0.17 0.43 0.83 0.72 0.91 1
"19" 0.18 0.64 0.05 0.98 0.13 0
"20" 0.2 0.88 0.66 0.54 0.22 1
"21" 0.22 0.36 0.81 0.08 0.79 0
"22" 0.22 0.78 0.92 0.51 0.52 1
"23" 0.23 0.08 0.51 0.68 0.29 0
"24" 0.24 0.71 0.21 0.08 0.29 0
"25" 0.25 0.86 0.76 0.34 0.46 0
"26" 0.26 0.18 0.31 0.89 0.38 0
"27" 0.27 0.07 0.47 0.49 0.26 0
"28" 0.27 0.29 0.95 0.09 0.43 0
"29" 0.27 0.35 0.21 0.25 0.05 0
"30" 0.28 0.63 0.44 0.12 0.65 0
"31" 0.28 0.72 0.24 0.32 0.9 1
"32" 0.29 0.49 0.02 0.87 0.14 0
"33" 0.29 0.59 0.28 0.18 0.33 1
"34" 0.3 0.4 0.71 0.2 0.69 0
"35" 0.3 0.71 0.58 0.92 0.76 0
"36" 0.31 0.73 0.72 0.56 0.21 0
"37" 0.31 0.99 0.76 0.49 0.44 0
"38" 0.33 0.26 0.86 0.75 0.28 0
"39" 0.34 0.37 0.59 0.86 0.41 0
"40" 0.35 0.48 0.12 0.28 0.79 0
"41" 0.35 0.97 0.1 0.95 0.51 0
"42" 0.36 0.24 0.56 0.22 0.33 0
"43" 0.39 0.93 0.67 0.59 0.05 0
"44" 0.4 0.79 0.7 0.89 0.94 1
"45" 0.42 0.33 0.71 0.27 0.73 0
"46" 0.42 0.78 0.51 0.01 0.9 1
"47" 0.43 0.05 0.62 0.7 0.55 1
"48" 0.43 0.24 0.14 0.25 0.83 0
"49" 0.43 0.32 0.13 0.16 0.06 0
"50" 0.43 0.39 0 0.21 0.81 0
"51" 0.44 0.78 0.52 0.38 0.13 0
"52" 0.45 0.99 0.01 0.02 0.56 1
"53" 0.47 0.43 0.71 0.79 0.37 0
"54" 0.49 0.25 0.29 0.67 0.39 0
"55" 0.49 0.79 0.72 0.57 0.12 1
"56" 0.5 0.16 0.66 0.92 0.44 0
"57" 0.5 0.76 0.83 0.2 0.34 0
"58" 0.51 0.29 0.85 0.83 0.69 1
"59" 0.51 0.63 0.94 0.27 0.91 1
"60" 0.52 0.83 0.79 0.3 0.74 1
"61" 0.55 0.23 0.87 0.84 0.83 1
"62" 0.57 0.39 0.7 0.28 0.16 0
"63" 0.57 0.44 0.57 0.92 0.98 1
"64" 0.58 0.17 0.63 0.94 0.39 1
"65" 0.58 0.66 0.93 0.19 0.93 1
"66" 0.59 0.89 0.22 0.43 0.32 1
"67" 0.64 0.37 0.83 0.98 0.05 1
"68" 0.65 0.38 0.37 0.76 0.77 1
"69" 0.66 0.18 0.65 0.05 0.84 1
"70" 0.67 0.54 0.36 0.87 0.09 1
"71" 0.68 0.27 0.88 0.48 0.61 1
"72" 0.7 0.48 0.29 0.29 0 0
"73" 0.7 0.76 0.67 0.77 0.23 1
"74" 0.7 0.84 0.21 0.85 0.92 1
"75" 0.71 0.6 0.59 0.07 0.87 0
"76" 0.73 0.16 0.06 0.75 0.25 1
"77" 0.73 0.67 0.97 0.02 0.43 1
"78" 0.74 0.06 0.82 0.21 0.49 1
"79" 0.75 0.07 0.43 0.85 0.49 1
"80" 0.75 0.63 0.84 0.34 0.5 1
"81" 0.75 0.85 0.64 0.31 0.85 1
"82" 0.75 0.91 1 0.39 0.11 0
"83" 0.76 0.12 0.22 0.94 0.71 1
"84" 0.77 0.89 0.43 0.76 0.59 1
"85" 0.78 0.75 0.9 0.54 0.63 1
"86" 0.79 0.13 0.72 0.95 0.22 1
"87" 0.79 0.58 0.5 0.91 0.6 0
"88" 0.8 0.63 0.45 0.03 0.3 1
"89" 0.81 0.86 0.92 0.96 0.16 1
"90" 0.82 0.64 0.36 0.87 0.41 1
"91" 0.83 0.1 0.24 0.85 0.12 0
"92" 0.84 0.93 0.25 0.37 0.81 1
"93" 0.88 0.74 0.03 0.93 0.98 1
"94" 0.9 0 0.4 0.85 0.58 1
"95" 0.92 0.03 0.8 0.27 0.05 0
"96" 0.92 0.03 0.97 0.63 0.98 1
"97" 0.93 0.46 0.6 0.97 0.82 1
"98" 0.95 0.21 0.45 0.07 0.36 0
"99" 0.96 0.85 0.03 0.18 0.7 0
"100" 1 0.57 0.48 0.18 0.33 0
