"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.55 0.16 0.38 0.92 1
"2" 0.02 0.76 0.01 0.94 0.34 0
"3" 0.04 0.51 0.99 0.17 0.94 0
"4" 0.04 0.87 0.95 0.13 0.7 1
"5" 0.05 0.97 0.91 0.78 0.11 1
"6" 0.06 0.59 0.13 0.19 0.03 0
"7" 0.07 0.1 0.64 0.48 0.65 0
"8" 0.07 0.67 0.3 0.52 0.16 0
"9" 0.1 0.76 0.75 0.82 0.55 1
"10" 0.11 0.12 0.41 0.6 0.99 0
"11" 0.11 0.95 0.47 0.89 0.43 1
"12" 0.16 0.9 0.87 0.77 0.2 1
"13" 0.18 0.62 0.34 0.12 0.57 1
"14" 0.19 0.55 0.28 0.01 0.69 1
"15" 0.2 0.1 0.5 0.89 0.05 0
"16" 0.2 0.31 0.25 0.72 0.25 0
"17" 0.21 0.42 0.51 0.56 0.5 0
"18" 0.21 0.54 0.49 0.5 0.43 0
"19" 0.23 0.28 0.68 0.46 0.05 0
"20" 0.23 0.29 0.91 0.99 0.45 0
"21" 0.23 0.62 0.21 0.66 0.6 1
"22" 0.27 0.55 0.46 0.01 0.38 0
"23" 0.28 0.01 0.93 0.72 0.39 0
"24" 0.28 0.3 0.65 0.67 0.63 0
"25" 0.3 0.52 0.65 0.17 0.15 0
"26" 0.31 0.04 0.74 0.07 0.31 0
"27" 0.33 0.88 0.61 0.85 0.78 1
"28" 0.34 0.27 0.77 0.84 0.43 0
"29" 0.34 0.38 0.59 0.44 0.54 0
"30" 0.36 0.16 0.62 0.12 0.5 0
"31" 0.38 0.48 0.5 0.02 0.53 0
"32" 0.38 0.58 0.08 0.08 0.99 0
"33" 0.39 0.98 0.72 0.66 0.21 0
"34" 0.39 0.99 0.01 0.04 0.77 1
"35" 0.4 0.82 0.89 0.39 0.73 1
"36" 0.41 0.04 0.75 0.86 0.73 1
"37" 0.42 0.3 0.82 0.39 0.47 0
"38" 0.42 0.36 0.02 0.06 0.16 0
"39" 0.42 0.69 0.96 0.21 0.69 1
"40" 0.42 0.87 0.96 0.55 0.09 1
"41" 0.42 0.91 0.94 0.4 0.72 0
"42" 0.43 0.36 0.12 0.99 0.24 0
"43" 0.43 0.56 0.02 0.08 0.81 1
"44" 0.44 0.24 0.58 0.7 0.92 1
"45" 0.45 0.17 0.76 0.16 0.9 0
"46" 0.45 0.43 0.57 0.04 1 0
"47" 0.45 0.71 0.91 0.74 0.24 1
"48" 0.45 0.9 0.7 0.31 0.17 0
"49" 0.47 0.33 0.86 0.15 0.8 1
"50" 0.47 0.84 0.74 0.58 0.41 1
"51" 0.48 0.65 0.34 0.39 0.67 1
"52" 0.52 0.22 0.88 0.24 0.94 0
"53" 0.52 0.41 0.76 0.34 0.55 1
"54" 0.53 0.06 0.43 0.95 0.04 1
"55" 0.53 0.3 0.95 0.76 0.75 0
"56" 0.53 0.99 0.1 0.18 0.2 1
"57" 0.55 0.51 0.17 0.04 0.43 0
"58" 0.55 0.58 0.46 0.42 0.88 0
"59" 0.57 0.09 0.55 0.33 0.56 1
"60" 0.57 0.85 0.72 0.1 0.72 1
"61" 0.58 0.82 0.55 0.49 0.03 0
"62" 0.63 0.86 0.44 0.35 0.98 1
"63" 0.66 0.37 0.91 0.2 0.16 0
"64" 0.69 0.67 0.72 0.4 0.42 0
"65" 0.69 0.69 0.75 0.47 0.93 0
"66" 0.7 0.13 0.86 0.43 0.15 1
"67" 0.71 0.22 0.94 0.14 0.96 0
"68" 0.73 0.05 0.87 0.51 0.27 1
"69" 0.73 0.12 0.8 0.93 0.12 1
"70" 0.73 0.85 0.49 0.58 0.15 0
"71" 0.75 0.03 0.91 0.5 0.93 1
"72" 0.77 0.45 0.88 0.87 0.98 0
"73" 0.78 0.48 0.64 0.91 0.7 0
"74" 0.78 0.7 0.84 0.88 0.23 1
"75" 0.79 0.21 0.49 0.83 0.02 1
"76" 0.8 0.84 0.49 0.78 0.67 1
"77" 0.81 0.48 0.11 0.34 0.94 0
"78" 0.81 0.86 0.31 0.92 0.39 1
"79" 0.81 0.94 0.16 0.12 0.62 0
"80" 0.81 0.98 0.65 0.36 0.07 0
"81" 0.83 0.07 0.89 0.85 0.68 1
"82" 0.83 0.77 0.37 0.95 0.32 1
"83" 0.84 0.65 0.93 0.8 0.53 1
"84" 0.85 0.11 0.28 0.4 0.24 0
"85" 0.86 0.64 0.02 0.03 0.49 0
"86" 0.87 0.17 0.08 0.39 0.85 0
"87" 0.88 0.16 0.01 0.44 0.46 1
"88" 0.92 0.66 0.17 1 0.17 1
"89" 0.93 0.03 0.74 0.33 0.59 1
"90" 0.93 0.95 0.37 0.35 0.43 0
"91" 0.94 0.22 0.1 0.54 0.83 0
"92" 0.94 0.47 0.98 0.27 0.28 0
"93" 0.95 0.78 0.09 0.52 0.75 1
"94" 0.96 0.57 0.92 0.6 0.95 1
"95" 0.97 0.14 0.73 0.79 0.56 1
"96" 0.97 0.54 0.08 0.43 0.53 0
"97" 0.97 0.57 0.18 0.22 0.01 0
"98" 0.97 0.9 0.62 0.86 0.69 1
"99" 0.98 0.13 0.6 0.38 0.55 1
"100" 0.99 0.75 0.72 0.64 0.82 1
