"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.46 0.81 0.86 0.2 1
"2" 0.02 0.01 0.26 0.38 0.89 0
"3" 0.02 0.45 0.13 0.92 0.72 1
"4" 0.04 0.08 0.28 0.22 0.49 0
"5" 0.04 0.63 0.76 0.83 0.06 1
"6" 0.05 0.04 0.01 0.63 0.08 0
"7" 0.05 0.13 0.66 0.12 0.82 0
"8" 0.05 0.64 0.67 0.65 0.66 1
"9" 0.06 0.26 0.89 0.81 0.09 0
"10" 0.08 0.4 0.21 0.31 0.26 0
"11" 0.09 0.97 0.56 0.76 0.48 1
"12" 0.1 0.15 0.47 0.66 0.79 0
"13" 0.1 0.43 0.04 0.65 0.86 0
"14" 0.1 0.6 0.61 0.41 0.67 1
"15" 0.11 0.74 0.42 0.13 0.27 0
"16" 0.13 0.49 0.66 0.8 0.4 0
"17" 0.14 0.67 0.95 0.63 0.9 1
"18" 0.15 0.5 0.05 0.32 0.69 1
"19" 0.15 0.6 0.84 0.01 0.19 0
"20" 0.16 0.52 0.78 0.21 0.39 0
"21" 0.16 0.72 0.6 0.74 0.34 1
"22" 0.2 0.31 0.13 0.73 0.82 0
"23" 0.21 0.15 0.39 0.92 0.89 0
"24" 0.21 0.44 0.72 0.09 0.19 0
"25" 0.22 0.57 0.11 0.57 0.4 1
"26" 0.23 0.94 0.31 0.59 0.64 1
"27" 0.24 0.06 0.06 0.85 0.65 0
"28" 0.25 0.69 0.97 0.84 0.71 0
"29" 0.26 0.37 0.27 0.82 0.35 0
"30" 0.27 0.99 0.96 0.9 0.29 1
"31" 0.28 0.89 0.63 0.26 0.02 0
"32" 0.31 0.76 0.81 0.96 0.57 0
"33" 0.33 0.33 0.99 0.31 0.66 0
"34" 0.33 0.4 0.74 0.45 0.19 0
"35" 0.34 0.83 0.73 0.94 0.16 1
"36" 0.36 0.3 0.89 0.27 0.62 0
"37" 0.36 0.92 0.15 0.55 0.7 0
"38" 0.4 0.25 0.79 0.12 0.32 0
"39" 0.4 0.61 0.35 0.39 0.55 0
"40" 0.41 0.57 0.1 0.76 0.49 0
"41" 0.43 0.12 0.46 0.65 0.13 0
"42" 0.43 0.21 0.38 0.22 0.3 0
"43" 0.45 0.86 0.03 0.64 0.3 0
"44" 0.46 0.42 0.38 0.97 0.39 0
"45" 0.46 0.72 0.95 0.32 0.06 0
"46" 0.47 0.83 0.72 0.51 0.33 0
"47" 0.49 0.73 0.77 0.27 0.74 1
"48" 0.5 0.05 0.58 0.92 0.68 0
"49" 0.5 0.18 0.32 0.42 0.6 0
"50" 0.51 0.27 0.52 0.39 0.79 1
"51" 0.51 0.33 0.59 0.25 0.77 1
"52" 0.52 0.24 0.5 0.02 0.6 1
"53" 0.53 0.11 0.72 0.65 0.31 1
"54" 0.54 0.41 0.99 0.42 0.88 1
"55" 0.54 0.91 0.02 0.02 0.25 0
"56" 0.57 0.44 0.87 0.2 0.02 0
"57" 0.58 0.63 0.95 0.79 0.24 1
"58" 0.59 0.03 0.54 0.11 0.11 0
"59" 0.59 0.17 0.11 0.58 0.4 1
"60" 0.59 0.72 0.98 0.59 0.02 0
"61" 0.62 0.47 0.28 0.8 0.45 1
"62" 0.63 0.83 0.21 0.12 0.86 1
"63" 0.67 0.25 0.11 0.7 0.99 1
"64" 0.69 0.1 0.82 0.98 0.1 1
"65" 0.72 0.02 0.13 0.86 0.72 1
"66" 0.72 0.97 0.13 0.53 0.84 1
"67" 0.73 0.03 0.65 0.87 0.75 1
"68" 0.73 0.31 0.48 0.64 0.58 1
"69" 0.73 0.86 0.73 0.78 0.66 1
"70" 0.74 0.47 0.04 0.63 0.49 0
"71" 0.74 0.74 0.06 0.57 0.69 1
"72" 0.75 0.03 0.51 0.23 0.73 1
"73" 0.75 0.17 0.8 0.63 0.71 1
"74" 0.75 0.53 0.55 0.33 0.82 1
"75" 0.76 0.42 0.58 0.17 0.52 1
"76" 0.77 0.12 0.5 0.49 0.35 1
"77" 0.77 0.25 0.11 0.74 0.85 1
"78" 0.77 0.48 0.54 0.28 0.46 0
"79" 0.77 0.75 0.25 0.97 0.25 1
"80" 0.78 0.18 0.63 0.75 0.37 1
"81" 0.78 0.88 0.29 0.04 0.05 0
"82" 0.8 0.36 0.15 0.98 0.51 1
"83" 0.82 0.46 0.59 0.5 0.06 1
"84" 0.82 0.98 0.18 0.16 0.26 0
"85" 0.83 0.1 0.94 0.05 0.57 1
"86" 0.84 0.26 0.88 0.83 0.93 0
"87" 0.85 0.83 1 0.31 0.42 0
"88" 0.86 0.4 0.61 0.77 0.88 1
"89" 0.88 0.55 0.47 0.39 0.14 1
"90" 0.89 0.68 0.5 0.45 0.44 1
"91" 0.9 0.27 0.87 0.03 0.34 0
"92" 0.91 0.23 0.1 0.47 0.69 0
"93" 0.92 0.23 0.9 0.28 0.22 1
"94" 0.92 0.62 0.76 0.62 0.49 1
"95" 0.95 0.28 0.34 0.14 0.54 0
"96" 0.97 0.67 0.46 0.91 0.72 1
"97" 0.97 0.72 0.8 0.35 0.57 1
"98" 0.97 0.83 0.12 0.12 0.36 0
"99" 0.99 0.05 0.41 0.57 0.32 1
"100" 0.99 0.46 0.12 0.84 0.88 1
