"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.17 0.56 0.48 0.74 0
"2" 0 0.98 0.4 0.7 0.88 1
"3" 0.05 0.24 0.22 0.6 0.17 0
"4" 0.06 0.64 0.26 0.69 0.95 1
"5" 0.08 0.5 0.28 0.26 0.93 1
"6" 0.08 0.62 0.95 0.45 0.01 0
"7" 0.09 0.93 0.43 0.71 0.29 0
"8" 0.1 0.3 0.16 0.18 0.76 0
"9" 0.1 0.42 0.65 0.01 0.55 0
"10" 0.11 0.13 0.09 0.66 0.02 0
"11" 0.11 0.87 0.11 0.27 0.79 1
"12" 0.12 0.57 0.43 0.74 0.54 0
"13" 0.13 0.24 0.73 0.02 0.6 0
"14" 0.16 0.02 0.49 0.84 0.33 0
"15" 0.16 0.57 0.63 0.82 0.6 0
"16" 0.17 0.81 0.48 0.53 0.67 1
"17" 0.19 0.37 0 0.93 0.01 0
"18" 0.2 0.38 0.58 0.6 0.5 0
"19" 0.21 0.08 0.23 0.69 0.94 0
"20" 0.21 0.27 0.89 0.86 0.96 0
"21" 0.22 0.76 0.54 0.84 0.73 0
"22" 0.23 0 0.26 0.44 0.22 0
"23" 0.23 0.25 0.06 0.91 0.75 0
"24" 0.24 0.58 0.77 0.7 0.76 0
"25" 0.26 0.04 0.85 0.52 0.92 0
"26" 0.27 0.09 0.66 0.3 0.39 0
"27" 0.27 0.1 0.05 0.77 0.62 0
"28" 0.27 0.63 0.08 0.33 0.05 0
"29" 0.28 0.54 0.52 0.68 0.94 1
"30" 0.28 0.62 0.76 0.71 0.55 1
"31" 0.28 0.66 0.31 0.63 0.23 0
"32" 0.3 0.98 0.75 0.52 0.17 0
"33" 0.32 0.07 0.52 0.89 0.17 0
"34" 0.33 0.16 0.17 0.73 0.15 0
"35" 0.35 0.66 0.95 0.5 0.14 0
"36" 0.4 0.38 0.77 0.51 0.69 0
"37" 0.41 0.88 0.96 0.28 0.9 0
"38" 0.43 0.88 0.72 0.43 0.08 0
"39" 0.44 0.22 0.82 0.29 0.76 0
"40" 0.44 0.35 0.29 0.26 0.69 0
"41" 0.45 0.19 0.32 0.11 0.97 0
"42" 0.45 0.56 0.33 0.26 0.03 0
"43" 0.47 0.48 0.76 0.85 0.81 1
"44" 0.47 0.96 0.4 0.38 0.5 0
"45" 0.5 0.37 0.64 0.72 0.02 1
"46" 0.51 0.17 0.85 0 0.37 1
"47" 0.52 0.35 0.51 0.16 0.89 0
"48" 0.52 0.4 0.17 0.27 0.38 1
"49" 0.53 0.35 0.31 0.3 0.91 0
"50" 0.53 0.67 0.97 0.71 0.2 1
"51" 0.54 0.2 0.64 0.36 0.07 0
"52" 0.54 0.71 0.42 0.47 0.21 1
"53" 0.56 0.09 0.51 0.68 0.28 1
"54" 0.56 0.27 0.48 0.26 0.79 1
"55" 0.56 0.3 0.44 0.43 0.91 1
"56" 0.56 0.55 0.5 0.36 0.76 1
"57" 0.58 0.63 0.85 0.26 0.4 1
"58" 0.59 0.34 0.69 0.38 0.47 1
"59" 0.61 0.83 0.68 0.79 0.15 1
"60" 0.64 0.31 0.75 0.65 0.57 1
"61" 0.64 0.37 0.76 0.69 0.92 1
"62" 0.65 0.27 0.15 0.54 0.03 1
"63" 0.65 0.86 0.1 0.12 0.1 0
"64" 0.67 0.76 0.87 0.9 0.9 1
"65" 0.69 0.41 0.21 0.81 0.6 1
"66" 0.69 0.52 0.17 0.44 0.54 0
"67" 0.71 0.11 0.13 0.84 0.7 1
"68" 0.71 0.88 0.96 0.86 0.98 1
"69" 0.73 0.74 0.17 0.37 0.43 0
"70" 0.75 0.01 0.57 0.39 0.04 0
"71" 0.75 0.58 0.69 0.35 0.55 0
"72" 0.76 0.41 0.69 0.75 0.29 1
"73" 0.76 0.53 0.23 0.06 0.18 0
"74" 0.76 0.89 0.76 0.52 0.31 1
"75" 0.77 0.4 0.62 0.13 0.51 0
"76" 0.77 0.64 0.58 0.14 0.69 1
"77" 0.78 0.3 0.5 0.3 0.66 1
"78" 0.78 0.64 0.9 0 0.97 1
"79" 0.81 0.71 0.05 0.04 0.13 0
"80" 0.82 0.24 0.58 0.21 0.16 0
"81" 0.83 0.27 0.89 0.47 0.01 1
"82" 0.84 0.02 0.69 0.57 0 0
"83" 0.84 0.04 0.69 0.29 0.59 1
"84" 0.84 0.24 0.27 0.19 0.35 0
"85" 0.85 0.91 0.08 0.11 0.14 0
"86" 0.86 0.03 0.95 0.94 0.04 1
"87" 0.88 0 0.9 0.71 0.49 1
"88" 0.88 0.24 0.25 0.38 0.53 0
"89" 0.88 0.6 0.21 0.08 0.46 0
"90" 0.89 0.34 0.11 0.86 0.38 1
"91" 0.89 0.6 0.08 0.03 0.04 0
"92" 0.9 0.19 0.31 0.85 0.93 1
"93" 0.9 0.45 0.5 0.34 0.26 0
"94" 0.9 0.5 0.03 0.32 0.97 1
"95" 0.91 0.01 0.3 0.32 0.07 0
"96" 0.92 0.32 0.81 0.45 0.8 1
"97" 0.95 0.34 0.91 0.84 0.2 1
"98" 0.96 0.61 0.49 0.09 0.7 1
"99" 0.99 0.22 0.15 0.57 0.15 0
"100" 0.99 0.28 0.2 0.78 0.32 1
