"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.02 0.28 0.25 0.71 0.97 0
"2" 0.03 0.08 0.92 0.92 0.12 0
"3" 0.04 0.5 0.03 0.82 0.08 0
"4" 0.05 0.54 0.79 0.43 0.9 1
"5" 0.05 0.68 0.46 0.86 0.92 0
"6" 0.05 1 0.41 0.96 0.42 0
"7" 0.06 0.12 0.93 0.88 0.25 0
"8" 0.07 0.55 0.31 0.24 0.08 1
"9" 0.08 0.24 0.83 0.23 0.62 0
"10" 0.08 0.51 0.8 0.68 0.77 1
"11" 0.1 0.56 0.87 0.98 0.27 0
"12" 0.1 0.86 0.1 0.33 0.06 0
"13" 0.11 0.22 0.64 0.39 0.77 0
"14" 0.13 0.78 0.24 0.27 0.58 1
"15" 0.14 0.22 0.27 0.33 0.7 0
"16" 0.14 0.6 0.06 0.81 0.47 0
"17" 0.14 0.7 0.08 0.95 0.97 0
"18" 0.19 0.38 0.41 0.69 0.68 1
"19" 0.21 0.98 0.91 0.9 0.94 1
"20" 0.23 0.27 0.47 0.15 0.92 0
"21" 0.23 0.37 0.57 0.5 0.85 0
"22" 0.25 0.07 0.61 0.5 0.03 0
"23" 0.25 0.23 0.46 0.08 0.32 1
"24" 0.26 0.04 0.29 0.9 0.73 0
"25" 0.27 0.57 0.46 1 0.17 0
"26" 0.28 0.2 0.61 0.99 0.19 0
"27" 0.28 0.7 0.82 0.35 0.59 1
"28" 0.29 0.84 0.59 0.03 0.47 1
"29" 0.3 0.12 0.05 0.98 0.35 0
"30" 0.3 0.65 0.06 0.84 0.94 1
"31" 0.31 0.42 0.85 0.97 0.39 0
"32" 0.32 0.24 0.49 0.1 0.33 0
"33" 0.32 0.67 0.98 0.96 0.33 0
"34" 0.32 0.76 0.99 0.49 0.53 1
"35" 0.36 0.73 0.79 0.19 0.21 0
"36" 0.38 0.51 0.14 0.54 0.01 0
"37" 0.4 0.72 0.43 0.03 0.1 0
"38" 0.41 0.11 0.26 0.75 0.29 0
"39" 0.41 0.67 0.11 0.33 0.94 1
"40" 0.42 0.31 0.69 0.47 0.22 0
"41" 0.42 0.34 0.72 0.42 0.92 0
"42" 0.42 0.71 0.19 0.69 0.83 1
"43" 0.44 0.79 0.32 0.78 0.68 1
"44" 0.45 0.58 0.44 0.04 0.67 0
"45" 0.48 0.12 0.08 0.66 0.84 0
"46" 0.48 0.84 0.02 0.84 0.09 0
"47" 0.49 0.22 0.28 0.49 0.32 0
"48" 0.51 0.33 0.48 0.61 0.43 0
"49" 0.52 0.14 0.73 0.03 0.33 1
"50" 0.53 0.77 0.17 0.83 0.82 1
"51" 0.54 0.05 0.35 0.99 0.74 0
"52" 0.54 0.97 0.74 0.32 0.57 1
"53" 0.55 0.1 0.88 0.74 0.25 1
"54" 0.55 0.71 0.16 0.79 0.76 1
"55" 0.55 0.74 0.65 0.77 0.78 1
"56" 0.56 0.72 0.79 0.25 0.02 0
"57" 0.57 0.56 0.57 0.03 0.09 0
"58" 0.58 0.23 0.55 0.76 0.11 1
"59" 0.58 0.32 0.43 0.82 0.53 1
"60" 0.6 0.77 0.36 0.42 0.05 0
"61" 0.6 0.78 0.06 0.21 0.86 1
"62" 0.62 0.01 0.43 0.72 0.52 1
"63" 0.64 0.19 0.06 0.13 0.05 0
"64" 0.65 0.86 0.1 0.33 0.1 0
"65" 0.66 0.32 0.88 0.48 0.32 1
"66" 0.69 0.41 0.4 0.83 0.26 1
"67" 0.71 0.28 0.13 0.98 0.21 1
"68" 0.71 0.4 0.06 0.95 0.85 1
"69" 0.73 0.98 0.13 0.74 0.91 1
"70" 0.73 1 0.98 0.33 0.64 1
"71" 0.75 0.62 0.36 0.09 0.63 1
"72" 0.77 0.29 0.79 0.12 0.44 0
"73" 0.78 0.11 0.92 0.56 0.17 0
"74" 0.78 0.65 0.42 0.83 0.4 1
"75" 0.79 0.25 0.68 0.8 0.5 0
"76" 0.8 0.73 0.55 0.4 0.72 1
"77" 0.8 0.95 0.49 0.82 0.03 1
"78" 0.81 0.03 0.2 0.08 0.45 0
"79" 0.81 0.24 0.95 0.55 0.63 0
"80" 0.82 0.1 0.42 0.45 0.25 0
"81" 0.82 0.7 0.09 0.88 0.65 1
"82" 0.83 0.46 0.72 0.57 0.6 1
"83" 0.84 0.67 0.53 0.37 0.36 0
"84" 0.85 0.39 0.67 0.63 0.81 1
"85" 0.86 0.42 0.95 0.32 0.61 1
"86" 0.87 0.13 0.44 0.65 0.28 1
"87" 0.87 0.33 0.94 0.21 0.91 1
"88" 0.87 0.79 0.3 0.73 0.5 1
"89" 0.88 0.49 0.01 0.59 0.66 1
"90" 0.88 0.79 0.95 0.85 0.91 1
"91" 0.89 0.14 0.9 0.55 0.43 1
"92" 0.89 0.37 0.65 1 0.66 1
"93" 0.9 0.69 0.96 0.12 0.24 0
"94" 0.91 0.45 0.53 0.25 0.79 0
"95" 0.92 0.35 0.45 0.86 0.31 1
"96" 0.92 0.43 0.26 0.41 0.26 0
"97" 0.92 0.98 0.18 0.2 0.98 1
"98" 0.94 0.58 0.99 0.21 0.7 1
"99" 0.95 0.98 0.68 0.19 0.25 0
"100" 0.99 0.81 0.58 0.43 0.39 0
