"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.02 0.44 0.84 0.21 0.12 0
"2" 0.03 0 0.03 0.62 0.08 0
"3" 0.04 0.1 0.67 0.46 0.38 0
"4" 0.04 0.18 0.8 0.64 0.15 0
"5" 0.04 0.32 0.25 0.82 0.4 0
"6" 0.05 0.79 0.17 0.08 0.99 1
"7" 0.05 0.99 0.33 0.5 0.94 1
"8" 0.07 0.06 0.8 0.87 0.89 0
"9" 0.08 0.41 0.91 0.79 0.97 0
"10" 0.08 0.52 0.64 0.83 0.03 1
"11" 0.09 0.29 0.75 0.41 0.61 1
"12" 0.1 0.53 0.3 0.38 0.42 1
"13" 0.1 0.78 0.84 0.64 0.9 1
"14" 0.1 0.84 0.8 0.57 0.29 1
"15" 0.11 0.39 0.75 0.61 0.65 1
"16" 0.13 0.4 0.16 0.31 0.6 0
"17" 0.13 0.55 0.44 0.91 0.17 1
"18" 0.14 0.29 0.94 0.6 0.04 0
"19" 0.14 0.44 0.27 0.85 0.57 1
"20" 0.17 0.19 0.26 0.87 0.85 0
"21" 0.19 0.45 0.43 0.39 0.75 0
"22" 0.19 0.49 0.18 0.95 0.27 0
"23" 0.19 0.92 0.78 0.22 0.44 1
"24" 0.21 0.28 0.29 0.56 0.12 0
"25" 0.23 0.6 0.49 0.17 0.48 1
"26" 0.24 0.17 0.46 0.26 0.07 0
"27" 0.25 0.18 0.8 0.95 0.41 0
"28" 0.25 0.39 0.27 0.11 0.55 1
"29" 0.25 0.65 0.37 0.59 0.39 0
"30" 0.26 0.28 0.64 0.47 0.7 0
"31" 0.26 0.89 0.61 0.8 0.78 0
"32" 0.27 0.06 0.64 0.89 0.94 0
"33" 0.28 0.7 0.95 0.95 0.86 0
"34" 0.29 0.25 0.49 0.39 0.99 0
"35" 0.3 0.61 0.69 0.71 0.1 1
"36" 0.31 0.29 0.47 0.14 0.73 0
"37" 0.34 0.83 0.71 0.1 0.14 0
"38" 0.38 0.61 0.92 0.06 0.17 0
"39" 0.39 0.07 0.14 0.49 0.08 0
"40" 0.4 0.14 0.73 0.56 0.05 1
"41" 0.4 0.4 0.71 0.68 0.3 1
"42" 0.4 0.94 0.03 0.68 0.95 1
"43" 0.41 0.35 0.47 0.05 0 0
"44" 0.41 0.45 0.05 0.21 0.21 0
"45" 0.41 0.81 0.95 0.64 0.06 0
"46" 0.43 0.27 0.98 0.71 0.59 0
"47" 0.43 0.5 0.34 0.01 0.25 0
"48" 0.44 0.31 0.53 0.99 0.55 1
"49" 0.46 0.69 1 0.5 0.52 0
"50" 0.47 0.61 0.33 0.38 0.43 0
"51" 0.48 0.81 0.34 0.08 0.43 0
"52" 0.49 0.17 0.36 0.66 0.57 0
"53" 0.52 0.53 0.89 0.24 1 0
"54" 0.53 0.36 0.49 0.96 0.26 1
"55" 0.54 0.58 0.19 0.05 0.47 1
"56" 0.54 0.61 0.23 0.22 0.85 1
"57" 0.56 0.09 0.94 0.01 0.86 1
"58" 0.58 0.09 0.6 0.17 0.95 1
"59" 0.58 0.12 0.82 0.56 0.26 1
"60" 0.59 0.43 0.45 0.92 0.72 0
"61" 0.6 0.05 0.98 0.52 0.33 1
"62" 0.6 0.58 0.24 0.93 0.04 0
"63" 0.61 0.24 0.77 0.75 0.11 1
"64" 0.63 0.34 0.08 0.5 0.95 0
"65" 0.63 0.51 0.64 0.07 0.54 1
"66" 0.65 0.56 0.96 0.41 0.58 0
"67" 0.65 0.85 0.49 0.53 0.83 1
"68" 0.65 0.91 0.71 0.75 0.48 1
"69" 0.66 0.4 0.24 0.39 0.96 0
"70" 0.67 0.5 0.78 0.76 0.84 1
"71" 0.69 0.46 0.76 0.14 0.59 1
"72" 0.71 0.27 0.91 0.33 0.15 0
"73" 0.75 0.37 0.7 0.99 0.69 1
"74" 0.76 0.74 0.35 0.83 0.52 1
"75" 0.77 0.3 0.59 0.42 0.62 1
"76" 0.77 0.41 0.63 0.27 0.75 1
"77" 0.78 0.41 0.4 0.62 0.97 0
"78" 0.79 0.26 0.88 0.04 0.82 1
"79" 0.8 0.11 0.19 0.25 0.2 1
"80" 0.81 0.82 0.1 1 0.82 1
"81" 0.81 0.83 0.29 0.21 0.37 0
"82" 0.82 0.16 0.33 0.6 0.55 1
"83" 0.84 0.09 0.48 0.06 0.06 0
"84" 0.85 0.17 0.43 0.96 0.41 1
"85" 0.85 0.63 0.76 0.69 0.37 1
"86" 0.86 0.48 0.23 0.44 0.35 0
"87" 0.88 0.47 0.56 0.44 0.13 0
"88" 0.88 0.76 0.01 0.45 0.1 1
"89" 0.88 0.77 0.56 0.36 0.11 0
"90" 0.89 0.82 0.43 0.08 0.54 0
"91" 0.89 0.9 0.99 0.96 0.27 1
"92" 0.9 0.35 0.38 0.89 0.22 1
"93" 0.91 0.58 0.84 0.01 0.19 0
"94" 0.91 0.65 0.89 0.29 0.46 0
"95" 0.93 0.47 0.83 0.73 0.2 1
"96" 0.94 0.3 0.12 0.68 0.21 1
"97" 0.95 0.8 0.66 0.81 0.52 1
"98" 0.96 0.2 0.42 0.2 0.44 1
"99" 0.98 0.51 0.04 0.8 0.24 1
"100" 0.99 0.75 0.91 0.97 0.06 1
