"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.03 0.45 0.96 0.76 0.56 1
"2" 0.03 0.47 0.58 0.54 0.73 1
"3" 0.03 0.47 0.98 0.75 0.1 0
"4" 0.04 0.12 0.99 0.5 0.09 0
"5" 0.05 0.55 0.21 0.78 0.75 0
"6" 0.06 0.08 0.88 0.33 0.99 0
"7" 0.06 0.09 0.07 0.25 0.11 0
"8" 0.06 0.1 0.53 0.42 0.04 0
"9" 0.06 0.3 0.48 0.23 0.13 1
"10" 0.07 0.3 0.81 0.43 0.9 1
"11" 0.09 0.3 0.67 0.48 0.02 0
"12" 0.1 0.3 0.08 0.16 0.45 0
"13" 0.11 0.81 0.48 0.59 0.63 0
"14" 0.12 0.54 0.1 0.5 0.31 0
"15" 0.15 0.32 0.66 0.05 0.95 0
"16" 0.2 0.14 0.45 0.14 0.65 0
"17" 0.2 0.42 0.64 0.84 0.14 0
"18" 0.2 0.52 0.32 0.29 0.25 0
"19" 0.22 0.66 0.11 0.79 0.22 0
"20" 0.23 0.82 0.57 0.81 0.85 1
"21" 0.26 0.73 0.7 0.91 1 1
"22" 0.27 0.13 0.02 0.51 0.65 0
"23" 0.28 0.7 0.42 0.05 0.95 0
"24" 0.28 0.75 0.43 0.1 0.4 0
"25" 0.28 0.86 0.85 0.04 0.21 0
"26" 0.29 0.73 0.7 0.62 0.48 1
"27" 0.29 0.86 0.59 0.98 0.35 1
"28" 0.3 0.51 0.61 0.18 0.47 1
"29" 0.31 0.02 0.29 0.93 0.09 0
"30" 0.33 0.08 0.72 0.14 0.39 1
"31" 0.33 0.12 0.43 0.07 0.88 1
"32" 0.36 0.46 0.66 0.15 0.45 0
"33" 0.36 0.48 0.89 0.88 0.04 1
"34" 0.37 0.26 0.81 0.53 0.98 0
"35" 0.37 0.92 0.92 0.93 0.63 1
"36" 0.38 0.27 0.43 0.47 0.49 0
"37" 0.38 0.65 0.06 0.33 0.89 1
"38" 0.38 0.88 0.89 0.99 0.83 1
"39" 0.39 0.74 0.77 0.13 0.9 1
"40" 0.39 0.83 0.56 0.15 0.47 0
"41" 0.4 0.32 0.49 0.59 0.49 0
"42" 0.4 0.37 0.57 0.11 0.65 1
"43" 0.42 0.34 0.42 1 0.94 1
"44" 0.43 0.58 0.77 0.56 0.47 0
"45" 0.43 0.99 0.85 0.22 0.41 0
"46" 0.44 0.31 0.69 0.81 0.67 0
"47" 0.45 0.26 0.39 0.82 0.87 0
"48" 0.45 0.31 0.87 0.62 0.89 1
"49" 0.46 0.61 0.39 0.26 0.85 0
"50" 0.46 0.71 0.93 0.43 0.44 1
"51" 0.51 0.23 0.45 0.35 0.71 0
"52" 0.52 0.07 0.1 0.77 0.51 0
"53" 0.52 0.17 0.83 0.19 0.4 1
"54" 0.52 0.68 0.59 0.75 0.75 1
"55" 0.53 0.84 0.63 0.97 0.92 1
"56" 0.53 0.92 0.58 0.7 0.43 1
"57" 0.54 0.56 0.04 0.68 0.63 1
"58" 0.54 0.89 0.17 0.4 0.57 1
"59" 0.54 1 0.95 0.86 0.36 1
"60" 0.57 0.25 0.71 0.89 0.87 0
"61" 0.57 0.4 0.89 0.98 0.75 1
"62" 0.59 0.99 0.26 0.44 0.29 0
"63" 0.63 0.7 0.66 0.18 0.52 1
"64" 0.64 0.24 0.48 0.2 0.1 0
"65" 0.65 0.8 0.7 0.38 0.85 1
"66" 0.66 0.95 0.27 0.69 0.49 1
"67" 0.69 0.51 0.48 0.87 0.24 1
"68" 0.69 0.64 0.83 0.67 0.13 1
"69" 0.69 0.84 0.08 0.27 0.13 0
"70" 0.7 0.24 0.91 0.56 0.23 0
"71" 0.74 0.72 0.34 0.49 1 1
"72" 0.75 0.75 0.43 0.98 0.91 1
"73" 0.75 0.96 0.99 0.25 1 1
"74" 0.76 0.89 0.49 0.37 0.27 1
"75" 0.77 0.26 0.67 0.74 0.21 1
"76" 0.79 0.86 0.59 0.29 0.18 0
"77" 0.8 0.05 0.58 0.16 0.95 1
"78" 0.82 0.51 0.78 0.93 0.89 1
"79" 0.82 0.56 0.91 0.37 0.13 1
"80" 0.82 0.78 0.52 0.55 0.4 1
"81" 0.83 0.39 0.14 0.81 0.67 1
"82" 0.83 0.42 0.2 0.74 0.78 1
"83" 0.84 0.75 0.88 0.78 0.41 1
"84" 0.84 0.78 0.03 0.7 0.82 1
"85" 0.85 0.07 0.61 0.99 0.93 1
"86" 0.85 0.24 0.66 0.69 0.07 1
"87" 0.85 0.29 0.54 0.63 0.04 0
"88" 0.86 0.33 0.79 0.26 0.86 1
"89" 0.86 0.4 0.6 0.17 0.17 0
"90" 0.86 0.99 0.98 0.28 0.55 0
"91" 0.87 0.11 0.34 0.19 0.85 0
"92" 0.88 0.32 0.82 0.99 0.76 1
"93" 0.89 0.67 0.82 0.65 0.75 0
"94" 0.89 0.87 0.16 0.54 0.36 1
"95" 0.9 0.44 0.43 0.51 0.22 0
"96" 0.92 0.43 0.42 0.83 0.53 1
"97" 0.98 0.9 0.81 0.77 0.92 1
"98" 0.99 0.32 0.51 0.02 0.08 0
"99" 1 0.27 0.77 0.93 0.49 1
"100" 1 0.68 0.38 0.99 0.47 1
