"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.31 0.16 0.04 0.72 0
"2" 0.02 0.24 0.64 0.43 0.39 0
"3" 0.04 0 0.31 0 0.57 0
"4" 0.04 0.07 0.11 0.32 0.92 0
"5" 0.04 0.18 0.43 0.88 0.71 0
"6" 0.04 0.76 0.15 0.76 0.89 1
"7" 0.04 0.97 0.09 0.99 0.28 0
"8" 0.05 0.85 0.29 0 0.4 0
"9" 0.07 0.47 0.87 0.25 0.53 0
"10" 0.07 0.92 0 0.61 0.55 1
"11" 0.08 0.36 0.96 0.72 0.79 0
"12" 0.08 0.64 0.3 0.87 0.91 0
"13" 0.09 0.29 0.13 0.58 0.45 0
"14" 0.1 0.41 0.22 0.83 0.98 1
"15" 0.11 0.22 0.95 0.38 0.34 0
"16" 0.12 0.44 0.89 0.43 0.59 0
"17" 0.13 0.22 0.6 0.36 0.93 0
"18" 0.13 0.65 0.16 0.79 0.58 1
"19" 0.14 0.27 0.65 0.94 0.49 1
"20" 0.14 0.41 0.84 0.84 0.98 0
"21" 0.14 0.87 0.78 0.82 0.38 1
"22" 0.17 0.58 0.5 0.54 0.36 0
"23" 0.2 0.37 0.34 0.12 0.87 0
"24" 0.2 0.6 0.38 0.46 0.33 0
"25" 0.21 0.22 0.75 0.93 0.93 0
"26" 0.24 0.38 0.22 0.36 0.1 0
"27" 0.26 0.74 0.38 0.64 0.7 1
"28" 0.26 0.81 0.78 0 0.4 0
"29" 0.27 0.1 0.13 0.82 0.8 0
"30" 0.27 0.64 0.14 0.29 0.48 0
"31" 0.27 0.95 0.65 0.43 0.45 0
"32" 0.28 0.95 0.41 0.75 0.25 0
"33" 0.31 0.18 0.11 0.01 0.05 0
"34" 0.31 0.63 0.72 0.03 0.14 0
"35" 0.33 0.65 0.34 0.75 0.58 0
"36" 0.36 0.24 0.98 0.45 0.4 0
"37" 0.38 0.58 0.85 0.41 0.06 0
"38" 0.38 0.79 0.74 0.22 0.71 1
"39" 0.4 0.59 0.19 0.76 0.14 1
"40" 0.45 0.26 0.84 0.3 0.14 0
"41" 0.47 0.34 0.86 0.73 0.77 0
"42" 0.47 0.82 0.48 0.99 0.25 1
"43" 0.48 0.9 0.24 0.16 0.59 1
"44" 0.49 0.38 0.61 0.99 0.35 0
"45" 0.5 0.23 0.58 0.9 0.84 1
"46" 0.51 0.11 0.41 0.35 0.85 0
"47" 0.51 0.95 0.88 0.59 0.86 1
"48" 0.53 0.05 0.72 0.49 0.48 0
"49" 0.54 0.29 0.93 0.14 0.74 0
"50" 0.55 0.75 0.38 0.11 0.23 0
"51" 0.56 0.25 0.56 0.42 0.25 0
"52" 0.57 0.55 0.09 0.77 0.13 0
"53" 0.58 0.08 0.4 0.94 0.28 1
"54" 0.59 0.49 0.31 0.6 0.68 1
"55" 0.6 0.57 0.59 0.51 0.52 0
"56" 0.6 0.84 0.64 0.89 0.56 1
"57" 0.61 0.01 0.3 0.48 0.11 0
"58" 0.61 0.1 0.7 0.39 0.77 1
"59" 0.63 0.66 0.33 0.91 0.76 0
"60" 0.65 0.52 0.56 0.72 0.83 1
"61" 0.65 0.76 0.08 0.24 0.38 0
"62" 0.67 0.66 0.43 0.44 0.05 0
"63" 0.69 0.72 0.61 0.9 0.72 1
"64" 0.7 0.15 0.72 0.84 0.39 1
"65" 0.74 0.11 0.74 0.15 0.8 1
"66" 0.74 0.57 0.54 0.43 0.09 0
"67" 0.74 0.99 0.63 0.87 0.27 1
"68" 0.75 0.57 0.96 0.76 0.42 1
"69" 0.75 0.77 0.71 0.34 0.28 0
"70" 0.76 0.43 0.77 0.5 0.47 1
"71" 0.77 0.31 1 0.83 0.74 1
"72" 0.77 0.58 0.17 0.07 0.98 1
"73" 0.77 0.93 0.75 0.53 0.59 0
"74" 0.78 0.1 0.53 0.98 0.26 0
"75" 0.78 0.21 0.71 0.7 0.47 1
"76" 0.78 0.48 0.02 0.26 0.26 0
"77" 0.79 0.49 0.81 0.23 0.19 0
"78" 0.8 0.57 0.05 0.07 0.4 0
"79" 0.81 0.09 0.89 0.31 0.69 1
"80" 0.81 0.13 0.44 0.84 0.74 1
"81" 0.81 0.87 0.09 0.49 0.85 1
"82" 0.84 0.21 0.95 0.43 0.73 1
"83" 0.85 0.1 0.31 0.9 0.19 1
"84" 0.87 0.23 0.85 0.77 0.86 1
"85" 0.87 0.58 0.36 0.25 0.52 0
"86" 0.89 0.15 0.93 0.03 0.32 1
"87" 0.89 0.22 0.22 0.72 0.32 1
"88" 0.9 0.76 0.74 0.91 0.85 1
"89" 0.91 0.31 0.77 0.69 0.05 0
"90" 0.91 0.58 0.63 0.03 0.47 1
"91" 0.91 0.74 0.81 0.68 0.79 1
"92" 0.92 0.37 0.3 0.09 0.78 0
"93" 0.92 0.8 0.88 0.65 0.11 1
"94" 0.97 0.62 0.93 0.79 0.27 1
"95" 0.98 0.09 0.85 0.3 0.23 0
"96" 0.98 0.16 0.17 0.42 0.61 0
"97" 0.98 0.27 0.79 0.5 0.91 1
"98" 0.98 0.7 0.71 0.57 0.16 1
"99" 0.98 0.88 0.03 0.03 0.9 1
"100" 0.99 0.09 0.67 0.18 0.96 1
