"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.27 0.42 0.26 0.95 0
"2" 0.02 0.62 0.79 0.48 0.17 1
"3" 0.02 0.68 0.74 0.32 0.02 0
"4" 0.04 0.32 0.73 0.76 0.03 0
"5" 0.05 0.29 0.23 0.74 0.92 0
"6" 0.05 0.7 0.9 0.24 0.04 0
"7" 0.05 0.75 0.59 0.76 0.19 1
"8" 0.05 0.98 0.83 0.61 0.84 1
"9" 0.06 0.05 0.87 0.75 0.89 0
"10" 0.07 0.1 0.04 0.95 0.2 1
"11" 0.08 0.22 0.65 0.76 0.11 0
"12" 0.09 0.25 0.75 0.62 0.96 0
"13" 0.09 0.55 0.23 0.37 0.42 1
"14" 0.09 0.87 0.01 0.07 0.22 0
"15" 0.1 0.36 0.29 0.87 0.26 0
"16" 0.12 0.09 0.65 0.8 0.5 0
"17" 0.12 0.44 0.08 0.43 0.14 0
"18" 0.13 0 0.01 0.51 0.35 0
"19" 0.15 0.96 0.76 1 0.73 1
"20" 0.16 0.51 0.07 0.66 0.09 0
"21" 0.19 0.04 0.32 0.89 1 0
"22" 0.21 0.22 0.12 0.87 0.46 0
"23" 0.21 0.33 0.38 0.6 0.42 1
"24" 0.23 0.02 0.29 0.46 0.67 0
"25" 0.24 0.35 0.33 0.42 0.67 0
"26" 0.25 0.69 0.78 0.12 0.66 1
"27" 0.26 0.69 0.88 0.9 0.51 1
"28" 0.28 0.97 0.97 0.34 0.35 0
"29" 0.3 0.44 0.39 0.2 0.85 1
"30" 0.3 0.48 0.7 0.94 0.4 1
"31" 0.3 0.85 0.44 0.12 0.09 0
"32" 0.31 0.6 0.91 0.87 0.8 0
"33" 0.31 0.75 0.69 0.56 1 1
"34" 0.31 0.97 0.03 0.15 0.28 0
"35" 0.32 0.46 0.08 0.9 0.88 0
"36" 0.33 0.13 0.31 0.17 0.57 1
"37" 0.33 0.91 0.38 0.99 0.56 0
"38" 0.35 0.06 0.69 0.61 0.53 0
"39" 0.35 0.69 0.81 0.12 0.59 1
"40" 0.36 0.03 0.93 0.05 0.79 0
"41" 0.38 0.57 0.45 0.82 0.64 1
"42" 0.39 0.92 0.57 0.18 0.49 0
"43" 0.4 0.58 0.35 1 0.14 0
"44" 0.42 0.96 0.41 0.39 0.97 1
"45" 0.43 0.19 0.62 0.83 0.58 0
"46" 0.46 0.85 0.51 0.39 0.84 1
"47" 0.48 0.72 0.64 0.92 0.99 1
"48" 0.49 0.33 0.52 0.2 0.77 0
"49" 0.49 0.5 0.85 0.84 0.82 1
"50" 0.51 0.21 0.21 0.63 0.46 1
"51" 0.53 0.54 0.66 0.22 0.96 0
"52" 0.53 0.86 0.2 1 0.6 1
"53" 0.54 0.19 0.02 0.39 0.78 1
"54" 0.54 0.27 0.98 0.01 0.98 0
"55" 0.54 0.48 0.73 0.26 0.86 1
"56" 0.55 0.45 0.27 0.94 0.65 1
"57" 0.56 0.22 0.72 0.22 0.31 0
"58" 0.56 0.62 0.55 0.4 0.42 0
"59" 0.57 0.29 0.24 0.36 0.36 0
"60" 0.57 0.36 0.42 0.84 0.79 1
"61" 0.58 0.57 0.5 0.83 0.87 1
"62" 0.58 0.77 0.45 0.38 0.69 1
"63" 0.6 0.41 0.2 0.45 0.61 1
"64" 0.6 0.64 0.57 0.65 0.43 1
"65" 0.62 0.64 0.73 0.79 0.8 0
"66" 0.63 0.95 0.21 0.13 0.88 1
"67" 0.64 0.06 0.3 0.74 0.03 1
"68" 0.65 0.17 0.04 0.82 0.46 0
"69" 0.67 0.64 0.19 0.41 0.31 0
"70" 0.67 0.97 0.78 0.47 0.59 0
"71" 0.68 0.03 0.19 0.28 0.73 0
"72" 0.68 0.81 0.3 0.54 0.55 1
"73" 0.7 0.34 0.04 0.13 0.28 0
"74" 0.7 0.59 0.15 0.11 0.91 0
"75" 0.72 0.19 0.63 0.7 0.6 1
"76" 0.72 0.57 0.97 0.9 0.63 1
"77" 0.72 0.98 0.76 0.11 0.15 0
"78" 0.75 0.93 0.18 0.98 0.18 1
"79" 0.76 0.38 0.54 0.89 0.29 1
"80" 0.77 0.1 0.41 0.46 0.14 0
"81" 0.8 0.66 0.85 0.88 0.31 1
"82" 0.81 0.53 0.5 0.14 0.04 0
"83" 0.82 0.05 0.72 0.88 0.95 1
"84" 0.82 0.53 0.11 0.01 0.47 0
"85" 0.83 0.03 0.17 0.78 0.54 1
"86" 0.84 0.07 0.6 0.31 0.46 1
"87" 0.84 0.17 0.13 0.41 0.81 0
"88" 0.85 0.66 0.13 0.9 0.96 1
"89" 0.86 0.92 0.33 0.36 0.62 1
"90" 0.87 0.53 0.53 0.72 0.77 0
"91" 0.88 0.23 0.99 0.49 0.23 0
"92" 0.89 0.01 0.53 0.13 0.33 0
"93" 0.89 0.26 0.73 0.83 0.46 1
"94" 0.9 0.81 0.29 0.19 0.45 0
"95" 0.91 0.24 0.13 0.75 0.98 1
"96" 0.93 0.29 0.86 0.66 0.15 1
"97" 0.95 0.74 0.84 0.48 0.3 1
"98" 0.97 0.02 0.03 0.15 0.14 0
"99" 0.97 0.78 0.49 0.9 0.31 1
"100" 0.99 0.8 0.59 0.48 0.05 1
