"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.86 0.16 0.95 0.17 0
"2" 0.02 0.97 0.41 0.55 0.31 0
"3" 0.03 0.14 0.86 0.3 0.24 0
"4" 0.03 0.87 0.39 0.82 0.29 1
"5" 0.04 0.4 0.36 0.01 0.07 0
"6" 0.04 0.55 0.35 0.73 0.32 0
"7" 0.05 0.01 0.78 0.08 0.6 0
"8" 0.07 0.67 0.73 0.49 0.19 0
"9" 0.08 0.68 0.73 0.16 0.19 1
"10" 0.09 0.7 0.62 0.51 0.91 1
"11" 0.12 0.17 0.54 0.98 0.92 0
"12" 0.13 0.09 0.9 0.27 0.79 0
"13" 0.14 0.85 0.32 0.66 0.12 0
"14" 0.16 0.16 0.59 0.04 0.89 0
"15" 0.17 0.23 0.02 0.96 0.76 0
"16" 0.18 0.86 0.48 0.19 0.7 1
"17" 0.23 0.04 0.86 0.77 0.23 0
"18" 0.24 0.2 0.15 0.74 0.8 0
"19" 0.25 0.25 0.57 0.54 1 0
"20" 0.27 0.88 0.33 0.16 0.17 0
"21" 0.29 0.92 0.11 0.57 0.93 1
"22" 0.3 0.21 0.61 0.79 0.79 1
"23" 0.31 0.23 0.44 0.8 0.75 1
"24" 0.33 0.13 0.89 0.07 0.23 0
"25" 0.35 0.33 0.87 0.52 0.1 0
"26" 0.35 0.52 0.55 0.61 0.11 0
"27" 0.36 0.53 0.8 0.95 0.37 1
"28" 0.36 0.71 0.47 0.61 0.17 0
"29" 0.36 0.73 0.16 0.35 0.7 0
"30" 0.37 0.75 0.65 0.68 0.89 1
"31" 0.38 0.83 0.19 0.23 0.99 1
"32" 0.39 0.01 0.22 0.96 0.13 0
"33" 0.41 0.26 0.87 0.57 0.7 1
"34" 0.42 0.16 0.83 0.78 0.92 1
"35" 0.43 0.44 0.84 0.2 0.17 0
"36" 0.43 0.83 0.38 0.32 0.49 1
"37" 0.44 0.79 0.88 0.16 0.52 0
"38" 0.44 0.91 0.42 0.85 0.88 1
"39" 0.44 0.92 0.76 0.67 0.12 0
"40" 0.45 0.35 0.78 0.69 0.71 1
"41" 0.47 0.31 0.01 0.51 0.05 1
"42" 0.47 0.5 0.77 0.37 0.15 0
"43" 0.48 0.29 0.12 0.27 0.75 0
"44" 0.5 0.49 0.95 0.35 0.84 0
"45" 0.5 0.97 0.78 0.07 0.12 0
"46" 0.51 0.21 0.57 0.44 0.62 1
"47" 0.52 0.79 0.98 0.95 0.87 1
"48" 0.55 0.43 0.26 0.2 0.52 0
"49" 0.56 0.21 0.48 0.81 0.4 1
"50" 0.56 0.31 0.13 0.52 0.47 0
"51" 0.56 0.71 0.02 0.52 0.04 1
"52" 0.56 0.79 0.99 0.11 0.99 1
"53" 0.57 0.51 0.24 0.07 0.7 1
"54" 0.57 0.61 0.89 0.1 0.75 1
"55" 0.58 0.18 0.03 0.6 0.83 1
"56" 0.59 0.38 0.27 0.03 0.28 0
"57" 0.61 0.37 0.86 0.63 0.07 1
"58" 0.63 0.36 1 0.78 0.82 0
"59" 0.63 0.43 0.1 0.25 0.96 0
"60" 0.63 0.53 0.84 0.65 0.36 1
"61" 0.63 0.6 0.22 0.42 0.98 1
"62" 0.63 0.78 0.74 0.29 0.85 1
"63" 0.64 0.35 0.66 0.23 0.8 0
"64" 0.66 0.15 0.79 0.15 0.97 1
"65" 0.66 0.39 0.57 0.71 0.79 1
"66" 0.67 0.4 0.16 0.92 0.26 0
"67" 0.68 0.36 0.06 0.7 0.11 0
"68" 0.69 0.52 0.1 0.64 0.94 1
"69" 0.7 0.12 0.62 0.37 0.72 1
"70" 0.7 0.17 0.76 0.67 0.92 1
"71" 0.71 0.51 0.61 0.05 0.82 1
"72" 0.72 0.42 0.03 0.03 0.63 0
"73" 0.72 0.42 0.07 0.07 0.48 1
"74" 0.72 0.55 0.52 0.02 0.89 1
"75" 0.72 0.72 0.24 0.05 0.74 1
"76" 0.74 0 0.57 0.74 0.49 1
"77" 0.74 0.18 0.06 0.51 0.78 1
"78" 0.74 0.68 0.9 0.02 0.27 0
"79" 0.74 0.77 0.49 0.98 0.16 1
"80" 0.76 0.37 0.31 0.76 0.34 1
"81" 0.77 0.1 0.3 0.57 0.73 0
"82" 0.77 0.17 0.68 0.4 0.53 0
"83" 0.79 0.2 0.95 0.44 0.87 1
"84" 0.81 0.55 0.23 0.35 0.38 0
"85" 0.81 0.72 0.89 0.11 0.76 1
"86" 0.82 0.15 0.38 0.04 0.01 0
"87" 0.82 0.42 0.22 0.63 0.29 1
"88" 0.82 0.56 0.87 0.75 0.87 1
"89" 0.84 0.16 0.69 0.82 0.42 1
"90" 0.85 0.13 0.64 0.65 0.77 1
"91" 0.86 0.64 0.14 0.27 0.15 0
"92" 0.87 0.47 0.65 0.27 0.83 1
"93" 0.88 0.32 0.46 0.16 0.92 0
"94" 0.88 0.67 0.94 0.07 0.06 0
"95" 0.92 0.71 0.57 0.35 0.94 1
"96" 0.94 0.52 0.26 0.37 0.19 0
"97" 0.94 0.55 0.73 0.41 0.93 1
"98" 0.96 0.6 0.43 0.13 0.97 0
"99" 0.99 0.1 0.85 0.56 0.82 1
"100" 0.99 0.3 0.08 0.59 0.83 1
