"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.07 0.08 0.15 0.77 0
"2" 0.01 0.27 0.18 0.25 0.13 0
"3" 0.02 0.26 0.82 0.34 0.1 1
"4" 0.02 0.34 0.98 0.83 0.25 0
"5" 0.03 0.14 0.73 0.45 0.88 0
"6" 0.03 0.71 0.17 0.23 0.34 0
"7" 0.07 0.17 0.31 0.15 0.92 0
"8" 0.07 0.39 0.03 0.6 0.48 0
"9" 0.07 0.45 0.45 0.21 0.22 0
"10" 0.09 0.5 0.31 0.69 0.35 0
"11" 0.09 0.69 0.46 0.4 0.64 1
"12" 0.11 0.68 0.8 0.53 0.29 1
"13" 0.12 0.12 0.81 0.19 0.65 0
"14" 0.13 0.54 0.65 0.57 1 1
"15" 0.15 0.15 0.52 0.66 0.32 0
"16" 0.15 0.39 0.91 0.77 0.17 0
"17" 0.15 0.95 0.12 0.6 0.96 1
"18" 0.16 0.3 0.05 0.84 0.74 1
"19" 0.17 0.8 0.51 0.12 0.59 1
"20" 0.18 0.23 0.49 0.56 0.81 1
"21" 0.18 0.48 0.5 0.13 0.37 0
"22" 0.19 0.29 0.24 0.54 0.89 0
"23" 0.21 0.44 0.52 0.56 0.37 0
"24" 0.22 0.11 0.6 0.13 0.47 0
"25" 0.22 0.14 0.46 0.69 0.37 0
"26" 0.23 0.6 0.53 0.73 0.2 1
"27" 0.24 0.03 0.76 0.06 0.05 0
"28" 0.24 0.56 0.82 0.05 0.94 1
"29" 0.26 0.03 0.56 0.68 0.51 0
"30" 0.26 0.14 0.31 0.2 0.25 0
"31" 0.29 0.55 0.08 0.44 0.34 0
"32" 0.3 0.64 0.96 0.33 0.49 0
"33" 0.31 0.47 0.4 0.09 0.41 0
"34" 0.31 0.56 0.86 0.79 0.69 1
"35" 0.34 0.33 0.38 0.89 0.47 0
"36" 0.35 0.93 0.36 0.45 0.72 1
"37" 0.37 0.24 0.97 0.71 0.91 0
"38" 0.39 0.53 0.17 0.76 0.51 1
"39" 0.4 0.34 0.71 0.58 0.85 0
"40" 0.43 0.22 0.73 0.05 0.21 0
"41" 0.43 0.25 0.62 0.87 0.35 1
"42" 0.43 0.38 0.6 0.01 0.14 0
"43" 0.43 0.56 0.07 0.88 0.07 0
"44" 0.44 0.42 0.41 0.78 0.28 0
"45" 0.44 0.6 0.84 0.21 0.06 0
"46" 0.44 0.76 0.26 0.33 0.21 0
"47" 0.46 0.17 0.98 0.01 0.04 0
"48" 0.46 0.7 0.15 0.6 0.96 1
"49" 0.48 0.46 0.46 0.49 0.64 1
"50" 0.48 0.53 0.13 0.56 0.4 1
"51" 0.51 0.39 0.99 0.58 0.48 1
"52" 0.51 0.59 0.75 0.99 0.79 0
"53" 0.52 0.44 0.28 0.05 0.99 0
"54" 0.54 0.44 0.19 0.27 0.93 0
"55" 0.55 0.29 0.95 0.71 0.62 1
"56" 0.56 0.03 0.98 0.7 0.04 1
"57" 0.58 0.68 0.72 0.3 0.58 1
"58" 0.59 0.24 0.36 0.14 0.66 0
"59" 0.59 0.9 0.78 0.2 0.82 1
"60" 0.62 0.13 0.17 0.36 0.29 0
"61" 0.63 0.08 0.97 0.97 0.47 1
"62" 0.64 0.23 0.48 0.11 0.03 0
"63" 0.64 0.51 0.92 0.1 0.55 0
"64" 0.64 0.66 0.91 0.09 0.19 0
"65" 0.65 0.23 0.58 0.01 0.47 0
"66" 0.66 0.38 0.22 0.83 0.48 1
"67" 0.66 0.73 0.02 0.79 0.97 1
"68" 0.66 0.8 0.49 0.59 0.76 1
"69" 0.7 0.13 0.21 0.96 0.51 1
"70" 0.71 0.81 0.97 0.46 0.18 0
"71" 0.72 0.94 0.48 0.7 0.56 1
"72" 0.75 0.49 0.67 0.05 0.02 0
"73" 0.75 0.83 0.61 0.74 0.29 1
"74" 0.76 0.35 0.37 0.47 0.81 0
"75" 0.77 0.42 0.46 0.14 0.83 1
"76" 0.78 0.35 0.87 0.23 0.63 1
"77" 0.78 0.37 0.97 0.77 0.82 1
"78" 0.79 0.04 0.67 0.18 0.51 1
"79" 0.82 0.72 0.66 0.87 0.01 1
"80" 0.83 0.16 0.46 0.49 0.26 0
"81" 0.83 1 0.54 0.21 0.18 0
"82" 0.84 0.85 0.2 0.68 0.28 1
"83" 0.85 0.42 0.49 0.53 0.33 0
"84" 0.88 0.22 0.81 0.27 0.16 0
"85" 0.88 0.26 0.42 0.1 0.71 0
"86" 0.88 0.56 0.49 0.01 0.68 1
"87" 0.9 0 0.07 0.73 0.77 1
"88" 0.91 0.74 0.28 0.12 0.25 0
"89" 0.92 0.17 0.19 0.88 0.65 1
"90" 0.93 0.18 0.25 0.41 0.55 0
"91" 0.93 0.56 0.54 0.5 0.7 1
"92" 0.93 0.59 0.93 0.63 0.08 1
"93" 0.95 0.6 0.6 0.05 0.83 0
"94" 0.96 0.04 0.13 0.47 0.44 1
"95" 0.97 0.17 0.65 0.08 0.74 0
"96" 0.97 1 0.17 0.52 0.31 1
"97" 0.98 0.27 0.83 0.05 0.06 0
"98" 0.98 0.42 0.45 0.92 0.96 1
"99" 0.99 0.65 0.03 0.25 0.6 1
"100" 0.99 0.85 0.31 0.28 0.29 0
