"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.13 0.09 0.75 0.66 0
"2" 0.01 0.45 1 0.3 0.79 1
"3" 0.03 0.89 0.27 0.15 0.43 1
"4" 0.04 0.18 0.32 0.73 0.74 0
"5" 0.04 0.19 0.86 0.87 0.61 0
"6" 0.05 0.43 0.48 0.98 0.65 1
"7" 0.06 0.79 0.82 0.65 0.98 1
"8" 0.07 0.48 0.32 0.64 0.4 0
"9" 0.09 0.93 0.67 0.88 0.86 1
"10" 0.1 0.44 0.98 0.35 0.79 1
"11" 0.11 0.34 0.35 0.35 0.09 1
"12" 0.12 0.53 0.94 0.71 0.33 1
"13" 0.12 0.81 0.97 0.89 0.2 1
"14" 0.12 0.98 0.32 0.93 0.54 0
"15" 0.15 0.14 0.92 0.99 0.29 0
"16" 0.16 0.11 0.35 0.87 0.72 0
"17" 0.17 0.85 0.71 0.86 0.13 1
"18" 0.18 0.64 0.6 0.02 0.52 1
"19" 0.2 0.36 0.46 0.98 0.45 1
"20" 0.21 0.55 0.33 0.35 0.43 0
"21" 0.22 0.04 0.65 0.32 0.31 1
"22" 0.24 0.71 0.22 0.69 0.82 1
"23" 0.28 0.87 0.25 0.66 0.98 1
"24" 0.28 0.9 0.85 0.79 0.58 1
"25" 0.29 0.01 0.34 0.83 0.61 0
"26" 0.29 0.29 0.49 0.99 0.22 1
"27" 0.3 0.97 0.67 0.28 0.65 1
"28" 0.32 0.56 0.3 0.83 0.05 1
"29" 0.32 0.71 0.47 0.7 0.39 1
"30" 0.34 0.19 0.78 0.43 0.11 0
"31" 0.35 0.3 0.65 0.57 0.64 0
"32" 0.35 0.4 0.9 0.59 0.34 0
"33" 0.36 0.6 0.5 0.88 0.95 1
"34" 0.37 0.09 0.47 0.79 0.5 0
"35" 0.39 0.51 0.05 0.49 0.21 0
"36" 0.4 0.78 0.04 0.38 0.8 1
"37" 0.4 0.98 0.58 0.44 0.44 0
"38" 0.41 0.44 0.7 0.62 0.99 0
"39" 0.42 0.57 0.75 0.6 0.09 0
"40" 0.42 0.79 0.29 0.39 0.31 0
"41" 0.42 0.92 0.95 0.82 0.65 1
"42" 0.44 0.56 0.94 0.51 0.39 1
"43" 0.44 0.94 0.44 0.65 0.67 1
"44" 0.46 0.78 0.1 0.61 0.45 1
"45" 0.46 0.79 0.47 0.25 0.65 1
"46" 0.46 0.83 0.38 0.83 0.43 1
"47" 0.48 0.03 0.43 0.32 0.86 0
"48" 0.48 0.13 0.66 0.28 0.07 0
"49" 0.48 0.83 0.88 0.39 0.83 1
"50" 0.49 0.46 0.53 0.19 0.36 0
"51" 0.52 0.55 0 0.91 0.06 1
"52" 0.53 0.25 0.01 0.95 0.3 0
"53" 0.54 0.57 0.85 0.25 0.81 1
"54" 0.55 0.02 0.02 0.93 0.85 0
"55" 0.55 0.5 0.95 0.2 0.58 0
"56" 0.55 0.96 0.98 0.11 0.62 1
"57" 0.56 0.18 0.82 0.47 0.3 1
"58" 0.56 0.82 0.24 0.08 0.56 1
"59" 0.58 0.72 0.29 0.61 0.72 1
"60" 0.59 0.35 0.45 0 0.27 0
"61" 0.61 0.7 0.04 0.18 0.88 1
"62" 0.61 0.89 0.04 0.69 0.02 1
"63" 0.62 0.16 0.58 1 0.39 0
"64" 0.63 0.66 0.13 0.42 0.18 0
"65" 0.63 0.69 0.31 0.15 0.48 0
"66" 0.65 0.15 0.77 0.38 0.79 1
"67" 0.65 0.52 0.6 0.98 0.65 0
"68" 0.66 0.38 0.92 0.66 0.27 1
"69" 0.66 0.91 0.92 0.52 0.74 0
"70" 0.71 0.22 0.95 0.11 0.16 0
"71" 0.73 0.77 0.93 0.91 0.04 1
"72" 0.74 0.16 0.73 0.01 0.56 1
"73" 0.75 0.58 0.06 0.22 0.78 1
"74" 0.77 0.69 0.36 0.53 0.9 0
"75" 0.78 0.06 0.04 0.72 0.97 1
"76" 0.78 0.54 0.05 0.56 0.28 1
"77" 0.79 0.84 0.42 0.62 0.39 1
"78" 0.8 0 0.41 0.19 0.26 0
"79" 0.81 0 0.8 0.31 0.11 0
"80" 0.83 0.07 0.4 0.4 0.51 0
"81" 0.83 0.8 0.01 0.46 0.43 0
"82" 0.83 0.86 0.39 0.36 0.08 0
"83" 0.85 0.36 0.36 0.9 0.63 1
"84" 0.88 0.18 0.54 0.73 0.6 1
"85" 0.89 0.11 0.14 0.27 0.18 0
"86" 0.89 0.41 0.53 0.97 0.2 1
"87" 0.89 0.66 0.46 0.53 0.84 1
"88" 0.9 0.01 0.07 0.52 0.77 0
"89" 0.9 0.13 0.97 0.54 0.63 0
"90" 0.91 0.2 0.88 0.59 0.02 1
"91" 0.91 0.42 0.89 0.27 0.14 1
"92" 0.94 0.3 0.11 0.01 0.62 0
"93" 0.95 0.17 0.86 0.63 0.41 1
"94" 0.96 0.04 0.61 0.83 0.91 1
"95" 0.96 0.42 0.98 0.7 0.08 1
"96" 0.96 0.76 0.75 0.68 0.58 1
"97" 0.97 0.38 0.7 0.66 0.13 1
"98" 0.98 0.73 0.09 0.12 0.13 0
"99" 0.98 1 0.42 0.78 0.66 1
"100" 0.99 0.82 0.64 0.08 0.78 1
