"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.89 0.4 0.13 0.53 1
"2" 0.01 0.26 0.96 0.64 0.03 0
"3" 0.02 0.39 0.17 0.25 0.78 0
"4" 0.02 0.44 0.03 0.58 0.76 0
"5" 0.02 0.95 0.92 0.8 0.15 1
"6" 0.04 0.95 0.15 0.04 0.79 1
"7" 0.05 0.26 0.05 0.66 0.11 0
"8" 0.05 0.32 0.41 0.02 0.6 0
"9" 0.05 0.86 0.33 0.1 0.04 0
"10" 0.06 0.48 0.3 0.35 0.84 0
"11" 0.08 0.41 0.75 0.18 0.53 0
"12" 0.09 0.21 0.81 0.84 0.74 0
"13" 0.1 0.43 0.59 0.78 0.82 1
"14" 0.1 0.69 0.52 0.51 0 0
"15" 0.13 0.91 0.16 0.32 0.31 0
"16" 0.14 0.46 0.36 0.65 0.24 0
"17" 0.15 1 0.99 0.24 1 1
"18" 0.16 0.22 0.7 0.06 0.51 0
"19" 0.16 0.27 0.4 0.36 0.14 0
"20" 0.16 0.48 0.06 0.68 0.84 0
"21" 0.18 0.3 0.86 0.91 0.49 1
"22" 0.19 0.03 0.83 0.28 0.31 0
"23" 0.21 0.37 0.62 0.41 0.13 0
"24" 0.21 0.44 0.6 0.52 0.65 0
"25" 0.24 0.59 0.02 0.67 0.11 1
"26" 0.24 0.67 0.18 0.42 0.7 1
"27" 0.25 0.81 0.6 0.11 0.04 0
"28" 0.26 0.47 0.67 0.27 0.91 1
"29" 0.26 0.76 0.62 0.79 0.3 1
"30" 0.27 0.22 1 0.1 0.52 0
"31" 0.29 0.09 0.61 0.95 0.77 0
"32" 0.29 0.1 0.1 0.53 0.61 0
"33" 0.29 0.29 0.78 0.38 0.64 0
"34" 0.29 0.31 0.83 0.03 0.15 1
"35" 0.29 0.9 0.89 0.78 0.06 0
"36" 0.31 0.54 0.7 0.53 0.44 1
"37" 0.32 0.81 0.74 0.51 0.68 0
"38" 0.33 0.54 0.75 0.84 0.35 0
"39" 0.33 0.71 0.3 0.89 0.81 0
"40" 0.34 0.17 0.64 0.22 0.61 0
"41" 0.35 0.16 0.57 0.08 0.76 1
"42" 0.35 0.32 0.38 0.56 0.56 0
"43" 0.36 0.8 0.77 0.8 0.28 1
"44" 0.37 0.06 0.15 0.76 0.57 1
"45" 0.37 0.66 0.24 0.57 0.58 0
"46" 0.41 0.1 0.37 0.26 0.23 0
"47" 0.43 0.47 0.1 0.05 0.83 0
"48" 0.43 0.56 0.66 0.97 0.52 1
"49" 0.43 0.65 0.93 0.5 0.04 1
"50" 0.43 0.85 0.11 0.19 0.89 1
"51" 0.45 0.82 0.32 0.63 0.89 1
"52" 0.48 0.4 0.86 0.16 0.42 1
"53" 0.48 0.61 0.22 0.39 0.49 1
"54" 0.48 0.91 0.44 0.01 0.81 1
"55" 0.49 0.12 0.79 0.28 0.42 0
"56" 0.5 0.03 0.19 0.93 0.17 0
"57" 0.52 0 0.03 0.92 0.84 1
"58" 0.53 0.06 0.17 0.56 0.61 1
"59" 0.56 0.93 0.16 0.19 0.24 0
"60" 0.59 0.04 0.76 0.78 0.25 1
"61" 0.61 0.97 0.11 0.31 0.92 1
"62" 0.62 0.28 0.25 0.2 0.12 0
"63" 0.63 0.46 0.32 0.01 0.97 0
"64" 0.65 0.31 0.87 0.96 0.99 1
"65" 0.66 0.09 0.17 0.65 0.67 0
"66" 0.66 0.55 0.67 0.73 0.22 0
"67" 0.67 0.48 0.35 0.99 0.78 1
"68" 0.67 0.79 0.92 0.88 0.39 1
"69" 0.69 0.46 0.44 0.92 0.3 1
"70" 0.7 0.03 0.41 0.44 0.77 0
"71" 0.72 0.16 0.3 0.54 0.06 1
"72" 0.72 0.39 0.37 0.76 0.26 1
"73" 0.74 0.61 0.01 0.09 0.1 0
"74" 0.74 0.8 0.46 0.83 0.79 1
"75" 0.76 0.95 0.97 0.19 0.9 1
"76" 0.78 0.27 0.34 0.65 0.18 1
"77" 0.79 0.41 0.7 0.98 0.73 1
"78" 0.79 0.53 0.19 0.85 0.73 1
"79" 0.79 0.8 0.27 0.62 0.87 1
"80" 0.81 0.04 0.56 0.78 0.31 1
"81" 0.82 0.1 0.57 0.89 0.35 1
"82" 0.82 0.13 0.49 0.72 0.92 1
"83" 0.82 0.85 0.23 0.71 0.88 1
"84" 0.83 0.59 0.64 0.04 0.86 1
"85" 0.85 0.11 0.43 0.02 0.41 0
"86" 0.86 0.35 0.26 0.76 0.5 1
"87" 0.88 0.62 0.17 0.86 0.52 1
"88" 0.88 0.69 0.11 0.77 0.04 1
"89" 0.89 0.4 0.62 0.84 0.89 1
"90" 0.89 0.61 0.72 0.04 0.26 0
"91" 0.95 0.11 0.08 0.06 0.19 0
"92" 0.97 0.39 0.64 0.55 0.91 1
"93" 0.97 0.82 0.56 0.79 0.22 1
"94" 0.97 0.85 0.84 0.16 0.79 1
"95" 0.97 0.88 0.88 0.58 0.44 0
"96" 0.97 0.9 0.68 0.13 0.78 1
"97" 0.98 0.2 0.36 0.93 0.75 1
"98" 0.99 0.12 0.81 0.23 0.52 1
"99" 0.99 0.42 0.99 0.14 0.08 0
"100" 1 0.67 0.95 0.09 0.43 1
