"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.1 0.88 0.22 0.24 0
"2" 0.02 0.2 0.68 0.57 0.18 1
"3" 0.02 0.59 0.99 0.57 0.97 0
"4" 0.02 0.75 0.83 0.2 0.37 1
"5" 0.02 0.84 0.29 0.06 0.83 1
"6" 0.04 0.53 0.26 0.18 0.63 0
"7" 0.05 0.45 0.56 0.73 0.36 1
"8" 0.05 0.56 0.47 0.64 0.43 0
"9" 0.06 0.67 0.64 0.96 0.21 1
"10" 0.06 0.92 0.29 0.39 0.88 1
"11" 0.07 0.56 0.87 0.75 0.85 1
"12" 0.08 0.6 0.32 0.92 0.3 0
"13" 0.08 0.61 0.58 0.89 0.32 1
"14" 0.1 0.11 0.05 0.46 0.96 0
"15" 0.1 0.62 0.99 0.22 0.13 0
"16" 0.13 0.32 0.38 0.68 0.57 0
"17" 0.15 0.98 0.41 0.16 0.48 0
"18" 0.16 0.01 0.09 0.28 0.49 0
"19" 0.18 0.47 0.14 0.42 0.71 1
"20" 0.2 0.06 0.98 0.48 0 0
"21" 0.21 0.16 0.18 0.9 0.04 0
"22" 0.23 0.02 0.85 0.92 0.11 0
"23" 0.23 0.52 0.94 0.88 0.94 1
"24" 0.23 0.67 0.87 0.17 0.4 0
"25" 0.24 0.9 0.94 0.5 0.71 1
"26" 0.26 0.11 0.14 0.81 0.43 0
"27" 0.26 0.54 0.14 0.31 0.59 1
"28" 0.28 0.48 0.87 0.75 0.01 0
"29" 0.28 0.82 0.92 0.81 0.72 1
"30" 0.3 0.63 0.87 0.7 1 1
"31" 0.31 0.04 0.15 0.3 0.73 0
"32" 0.31 0.68 0.59 0.82 0.63 1
"33" 0.32 0.4 0.61 0.61 0.84 0
"34" 0.33 0.76 0.53 0.8 0.91 1
"35" 0.36 0.78 0.16 0.92 0.98 1
"36" 0.37 0.93 0.02 0.47 0.11 0
"37" 0.38 0.12 1 0.69 0.08 0
"38" 0.38 0.19 0.8 0.41 0.75 0
"39" 0.39 0.82 0.6 0.07 0.79 1
"40" 0.4 0.82 0.2 0.34 0.79 0
"41" 0.41 0.18 0.03 0.5 0.76 0
"42" 0.41 0.22 0.98 0.06 0.91 1
"43" 0.43 0.34 0.15 0.46 0.95 0
"44" 0.44 0.11 0.87 0.45 0.93 1
"45" 0.47 0.47 0.55 0.59 0.08 1
"46" 0.49 0.47 0.84 0.85 0.76 1
"47" 0.49 0.72 0.07 0.27 0.37 1
"48" 0.5 0.53 0.71 0.77 0.11 1
"49" 0.51 0.47 0.72 0.37 0.26 0
"50" 0.51 0.6 0.21 0.11 0.66 1
"51" 0.53 0.54 0.81 0.48 0.43 0
"52" 0.56 0.12 0.03 0.32 0.58 0
"53" 0.58 0.44 0.28 0.86 0.49 0
"54" 0.58 0.63 0.22 0.72 0.77 1
"55" 0.6 0.03 0.79 0.73 0.16 1
"56" 0.6 0.94 0.23 0.09 0.11 0
"57" 0.62 0.68 0.29 0.52 0.22 1
"58" 0.63 0.61 0.25 0.16 0.39 0
"59" 0.64 0.49 0.14 0.92 0.11 0
"60" 0.66 0.87 0.96 0.74 0.73 1
"61" 0.67 0.53 0.91 0.58 0.19 0
"62" 0.67 0.66 0.84 0.99 0.73 1
"63" 0.68 0.74 0.04 0.55 0.1 1
"64" 0.71 0.47 0.85 0.76 0.08 1
"65" 0.73 0 0.94 0.37 0.19 0
"66" 0.73 0.68 0.91 0.72 0.28 1
"67" 0.75 0.22 0.13 0.33 0.62 0
"68" 0.76 0.68 0.03 0.09 0.25 0
"69" 0.76 0.8 0.06 0.41 0.75 1
"70" 0.8 0.94 0.45 0.18 0.45 1
"71" 0.82 0.14 0.13 0.98 0.83 1
"72" 0.82 0.68 0.95 0.83 0.54 1
"73" 0.82 0.75 0.69 0.73 0.71 1
"74" 0.83 0.03 0.4 0.92 0.72 1
"75" 0.83 0.67 0.32 0.48 0.96 1
"76" 0.86 0.23 0.67 0.93 0.31 1
"77" 0.88 0.18 0.16 0.18 0.39 0
"78" 0.88 0.33 0.97 0.72 0.59 1
"79" 0.88 0.37 0.31 0.82 0.51 1
"80" 0.89 0.17 0.88 0.18 0.71 1
"81" 0.89 0.29 0.9 0.95 0.78 1
"82" 0.89 0.32 0.95 0.85 0.79 1
"83" 0.89 0.51 0.37 0.29 0.36 0
"84" 0.89 0.96 0.06 0.61 0.36 1
"85" 0.9 0.62 0.59 0.2 0.56 1
"86" 0.92 0.21 0.62 0.63 0.03 0
"87" 0.92 0.71 0.6 0.42 0.32 0
"88" 0.93 0.05 0.65 0.53 0.25 1
"89" 0.93 0.9 0.65 0.87 0.71 1
"90" 0.94 0.72 0.42 0.7 0.11 0
"91" 0.94 0.78 0.2 0.45 0.93 1
"92" 0.95 0.11 0.1 0.14 0.72 0
"93" 0.95 0.56 0.77 0.93 0.65 1
"94" 0.95 0.89 0.68 0.08 0.46 1
"95" 0.96 0.29 0.68 0.71 0.68 1
"96" 0.97 0.56 0.27 0.21 0.3 0
"97" 0.98 0.11 0.25 0.13 0.09 0
"98" 0.99 0.56 0.17 0.19 0.62 1
"99" 1 0.43 0.49 0.34 0.04 0
"100" 1 0.89 0.65 0.79 0.67 1
