"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.03 0.42 0.93 0.27 0.89 0
"2" 0.05 0.19 0.86 0.58 0.32 0
"3" 0.05 0.8 0.2 0.18 0.55 0
"4" 0.07 0.21 0.99 0.78 0.26 0
"5" 0.07 0.61 0.83 0.87 0.88 1
"6" 0.08 0.58 0.49 0.19 0.9 0
"7" 0.08 0.85 0.55 0.99 0.62 1
"8" 0.09 0.19 0.38 0.3 0.57 0
"9" 0.09 0.56 0.78 0.43 0.98 0
"10" 0.1 0.62 0.08 0.67 0.1 0
"11" 0.1 0.75 0.85 0.41 0.25 0
"12" 0.13 0.43 0.09 0.03 0.31 0
"13" 0.15 0.05 0.85 0.76 0.55 0
"14" 0.16 0.04 0.94 0.98 0.59 0
"15" 0.17 0.16 0.43 0.6 0.72 0
"16" 0.2 0.42 0.96 0.59 0.89 1
"17" 0.21 0.46 0.54 0.78 0.02 0
"18" 0.25 0.13 0.85 0.03 0.65 0
"19" 0.26 0 0.55 0.31 0.86 0
"20" 0.28 0.36 0.76 0.02 0.09 0
"21" 0.28 0.7 0.42 0.25 0.63 1
"22" 0.29 0.49 0.02 0.14 0.74 1
"23" 0.3 0.15 0.14 0.09 1 0
"24" 0.31 0.65 0.12 0.24 0.85 1
"25" 0.33 0.4 0.58 0.93 0.99 1
"26" 0.34 0.01 0.16 0.33 0.42 0
"27" 0.34 0.22 0.24 0.73 0.95 0
"28" 0.34 0.86 0.63 0.53 0.28 1
"29" 0.35 0.85 0.23 0.45 0.45 1
"30" 0.36 0.11 0.5 0.05 0.89 0
"31" 0.36 0.93 0.38 0.03 0.25 1
"32" 0.37 0.53 0.37 0.53 0.79 0
"33" 0.37 0.57 0.48 0.51 0.37 1
"34" 0.37 0.75 0.71 0.79 0.63 1
"35" 0.37 0.9 0.58 0.51 0.45 1
"36" 0.39 0.82 0.19 0.56 0.66 1
"37" 0.4 0.51 0.55 0.81 0.55 1
"38" 0.41 0.29 0.06 0.56 0.92 1
"39" 0.41 0.93 0.57 0.25 0.99 1
"40" 0.42 0.16 0.9 0.74 0.84 0
"41" 0.42 0.38 0.62 0.34 0.93 0
"42" 0.43 0.09 0.57 0.95 0.94 1
"43" 0.43 0.99 0.23 0.54 0.31 0
"44" 0.45 0.27 0.46 0.54 0.8 0
"45" 0.46 0.33 0.44 0.63 0.85 0
"46" 0.46 0.52 0.38 0.4 0.8 1
"47" 0.47 0.93 1 0.29 0.68 0
"48" 0.5 0.06 0.95 0.69 0.22 1
"49" 0.52 0.65 0.51 0.54 0.47 0
"50" 0.53 0.05 0.17 0.89 0.9 1
"51" 0.53 0.05 0.83 0.38 0.56 0
"52" 0.53 0.09 0.97 0.22 0.78 1
"53" 0.53 0.27 0.27 0.18 0.77 0
"54" 0.54 0.14 0.55 0.16 0.35 0
"55" 0.54 0.37 0.85 0.22 0.76 0
"56" 0.54 0.47 0.23 0.72 0.74 1
"57" 0.54 0.79 0.48 0.49 0.31 0
"58" 0.55 0 0.95 0.68 0.83 0
"59" 0.56 0.46 0.54 0.22 0.59 1
"60" 0.61 0.91 0.28 0.29 0.11 1
"61" 0.65 0.87 0.23 0.9 0.79 1
"62" 0.66 0.02 0.24 0.03 0.19 0
"63" 0.69 0.98 0.9 0.18 0.51 1
"64" 0.7 0.29 0.51 0.07 0.3 0
"65" 0.71 0.45 0.99 0.01 0.42 0
"66" 0.72 0.09 0.68 0.5 0.32 0
"67" 0.73 0.18 0.44 0.66 0.04 1
"68" 0.73 0.56 0.62 0.38 0.02 0
"69" 0.74 0.55 0.08 0.39 0.01 0
"70" 0.74 0.7 0.76 0.36 0.96 0
"71" 0.74 0.72 0.42 0.51 0.74 1
"72" 0.75 0.22 0.47 0.36 0.04 0
"73" 0.75 0.5 0.55 0.65 0.42 1
"74" 0.75 0.5 0.74 0.98 0.85 1
"75" 0.76 0.83 0.05 0.72 0.74 1
"76" 0.78 0.43 0.06 0.69 0.08 1
"77" 0.78 0.44 0.67 0.57 0.94 1
"78" 0.79 0.49 0.68 0.07 0.11 0
"79" 0.79 0.58 0.89 0.62 0.12 1
"80" 0.82 0.38 0.71 0.52 0.39 1
"81" 0.83 0.19 0.31 0.88 0.45 1
"82" 0.84 0 0.06 0.13 0.76 1
"83" 0.84 0.03 0.78 0.59 0.26 1
"84" 0.85 0.9 0.57 0.71 0.15 1
"85" 0.86 0.51 0.48 0.62 0.25 1
"86" 0.87 0 0.47 0.74 0.9 1
"87" 0.87 0.32 0.76 0.81 0.8 1
"88" 0.87 0.34 0.65 0.48 0.7 1
"89" 0.88 0.55 0.6 0.71 0.21 1
"90" 0.9 0.86 0.27 0.73 0.47 1
"91" 0.91 0.19 0.07 0.68 0.99 0
"92" 0.91 0.29 0.24 0.67 0.48 0
"93" 0.92 0.18 0.64 0.18 0.21 0
"94" 0.96 0.31 0.64 0.85 0.81 1
"95" 0.97 0.09 0.01 0.99 0.53 1
"96" 0.97 0.11 0.63 0.15 0.43 0
"97" 0.98 0.03 0.88 0.09 0.11 0
"98" 0.98 0.6 0.21 0.8 0.38 1
"99" 0.98 0.79 0.09 0.94 0.9 1
"100" 0.98 0.84 0.44 0.58 0.78 1
