"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.11 0.99 0.76 0.79 0
"2" 0.01 0.74 0.55 0.33 0.19 0
"3" 0.02 0.19 0.8 0.6 0.88 0
"4" 0.02 0.23 0.71 0.39 0.58 0
"5" 0.02 0.56 0.61 0.57 0.08 1
"6" 0.02 0.77 0.63 0.76 0.6 1
"7" 0.03 0.62 0.01 0.39 0.67 1
"8" 0.03 0.94 0.86 0.55 0.33 1
"9" 0.05 0.32 0.13 0.9 0.19 0
"10" 0.06 0.56 0.24 0.57 0.18 1
"11" 0.06 0.86 0.28 0.56 0.28 0
"12" 0.07 0.08 0.65 0.9 0.67 0
"13" 0.07 0.8 0.95 0.59 0.23 1
"14" 0.09 0.29 0.79 0.35 0.18 0
"15" 0.09 0.69 0.53 0.59 0.69 1
"16" 0.1 0.15 0.26 0.27 0.7 1
"17" 0.1 0.29 0.17 0.26 0.82 0
"18" 0.11 0.17 0.69 0.87 0.2 0
"19" 0.11 0.98 0.72 0.36 0.02 0
"20" 0.13 0.93 0.67 0.19 0.48 0
"21" 0.14 0.14 0.62 0.26 0.74 0
"22" 0.15 0.11 0.9 0.41 0.7 1
"23" 0.16 0.42 0.44 0.7 0.13 1
"24" 0.16 0.48 0.51 0.42 0.24 0
"25" 0.18 0.56 0.88 0.46 0.48 1
"26" 0.18 0.71 0.77 0.5 0.72 0
"27" 0.2 0.08 0.78 0.13 0.28 0
"28" 0.22 0.94 0.32 0.54 0.88 1
"29" 0.25 0.88 0.48 0.4 0.85 1
"30" 0.25 0.99 0.11 0.45 0.24 0
"31" 0.26 0.18 0.15 0.1 0.63 0
"32" 0.26 0.54 0.68 0.95 0.23 0
"33" 0.26 0.78 0.81 0.36 0.01 0
"34" 0.27 0.25 0.78 0.5 0.46 0
"35" 0.27 0.28 0.43 0.29 0.54 0
"36" 0.27 0.37 0.23 0.7 0.52 1
"37" 0.27 0.77 0.07 0.38 0.87 1
"38" 0.28 0.64 0.48 0.17 0.06 0
"39" 0.29 0.27 0.12 0.42 0.62 0
"40" 0.31 0.11 0.18 0.56 0.13 1
"41" 0.31 0.66 0.35 0.93 0.14 1
"42" 0.32 0.84 0.29 0.46 0.85 1
"43" 0.34 0.3 0.06 0.86 0.52 0
"44" 0.34 0.85 0.36 0.3 0.05 0
"45" 0.36 0.45 0.41 0.3 0.53 0
"46" 0.38 0.38 0.42 0.49 0.24 1
"47" 0.38 0.93 0.13 0.73 0.65 1
"48" 0.39 0.31 0.12 0.51 0.41 0
"49" 0.39 0.32 0.08 0.14 0.6 0
"50" 0.41 0.27 0.67 0.53 0.5 0
"51" 0.42 0.56 0.6 0.31 0.78 0
"52" 0.43 0.97 0.23 0.9 0.43 0
"53" 0.44 0.34 0.25 0.15 0 0
"54" 0.44 0.69 0.12 0.21 0.24 0
"55" 0.45 0.27 0.83 0.73 0.42 1
"56" 0.45 0.28 0.38 0.93 0.8 0
"57" 0.46 0.46 0.3 0.5 0.74 1
"58" 0.46 0.49 0.73 0.63 0.31 0
"59" 0.47 0.71 0.85 0.76 0.92 1
"60" 0.47 0.89 0.37 0.77 0.74 0
"61" 0.48 0.3 0.26 0.17 0.31 0
"62" 0.49 0.54 0.02 0.11 0.78 1
"63" 0.49 0.77 0.72 0.02 0.64 0
"64" 0.52 0.3 0.06 0.61 0.57 0
"65" 0.53 0.61 0.06 0.89 0.56 1
"66" 0.54 0.17 0.3 0.28 0.37 0
"67" 0.55 0.88 0.14 0.87 0.74 1
"68" 0.56 0.58 0.94 0.28 0.42 0
"69" 0.56 0.77 0.09 0.4 0.31 0
"70" 0.57 0.63 0.25 0.62 0.27 0
"71" 0.58 0.42 0.45 0.05 0.83 0
"72" 0.59 0.23 0.8 0.38 0.27 1
"73" 0.59 0.26 0.91 0.13 0.01 0
"74" 0.62 0.32 0.62 0.5 0.51 0
"75" 0.62 0.57 0.57 0.54 0.26 0
"76" 0.63 0.4 0.18 0.18 0.91 1
"77" 0.64 0.26 0.36 0.82 0.56 0
"78" 0.64 0.55 0.65 0.81 0.52 1
"79" 0.66 0.01 0.89 0.95 0.23 1
"80" 0.69 0.96 0.89 0.76 0.2 0
"81" 0.7 0.05 0.04 0.61 0.41 0
"82" 0.71 0.74 0.27 0.97 0.2 1
"83" 0.72 0.25 0.63 0.96 0.48 1
"84" 0.72 0.52 0.88 0.33 0.95 1
"85" 0.73 0.92 0.28 1 0.89 1
"86" 0.74 0.02 0.89 0.57 0.91 1
"87" 0.76 0.19 0.07 0.83 0.91 1
"88" 0.76 0.86 0.28 0.23 0.42 0
"89" 0.78 0.54 0.03 0.84 0.2 1
"90" 0.84 0.82 0.76 0.23 0.39 0
"91" 0.85 0.54 0.7 0.55 0.41 0
"92" 0.86 0.96 0.64 0.72 0.47 1
"93" 0.89 0.21 0.94 0.44 0.93 1
"94" 0.92 0.32 0.52 0.69 0.35 1
"95" 0.93 0.21 0.56 0.36 0.22 0
"96" 0.93 0.23 0.31 0.93 0.01 1
"97" 0.94 0.92 0.99 0.74 0.29 0
"98" 0.95 0.21 0.61 0.46 0.58 0
"99" 0.97 0.55 0.11 0.05 0.99 1
"100" 0.99 0.49 0.78 0.84 0.39 1
