"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.02 0.42 0.84 0.93 0.87 0
"2" 0.03 0.16 0.83 0.31 0.31 0
"3" 0.03 0.63 0.35 0.6 0.22 0
"4" 0.05 0.02 0.35 0.29 0.28 0
"5" 0.06 0.49 0.6 0.96 0.52 0
"6" 0.07 0.2 0.82 0.71 0.77 0
"7" 0.07 0.43 0.04 0.83 0.22 0
"8" 0.07 0.44 0.82 0.52 0.12 0
"9" 0.08 0.09 0.63 0.95 0.01 0
"10" 0.11 0.19 0.68 0.04 0.36 0
"11" 0.11 0.52 0.2 0.99 0.49 0
"12" 0.14 0.3 0.67 0.64 0.35 0
"13" 0.15 0.26 0.32 0.68 0.44 0
"14" 0.17 0.77 0.42 0.66 0.08 0
"15" 0.18 0.26 0.67 0.72 0.62 1
"16" 0.18 0.68 0.04 0.38 0.05 0
"17" 0.19 0.42 0.69 0.95 0.19 0
"18" 0.19 0.44 0.82 0.53 0.48 1
"19" 0.21 0.37 0.68 0.22 0.8 1
"20" 0.21 0.39 0.09 0.45 0.73 1
"21" 0.22 0.2 0.55 0.79 0.3 0
"22" 0.22 0.46 0.39 0.47 0.27 0
"23" 0.23 0.7 0.79 0.74 0.73 1
"24" 0.25 0.19 0.61 0.82 0.75 0
"25" 0.26 0.84 0.34 0 0.82 1
"26" 0.27 0.91 0.46 0.91 0.05 1
"27" 0.28 0.07 0.53 0.47 0.65 0
"28" 0.3 0.03 0.11 0.07 0.46 0
"29" 0.3 0.91 0.68 0.73 0.52 1
"30" 0.3 0.96 0.67 0.24 0.07 1
"31" 0.31 0.92 0.98 0.37 0.25 0
"32" 0.32 0.01 0.68 0.96 0.94 0
"33" 0.32 0.45 0.55 0.77 0.01 0
"34" 0.32 0.54 0.47 0.54 0.26 0
"35" 0.32 0.85 0.36 0.7 0.44 0
"36" 0.35 0.56 0.79 0 0.43 0
"37" 0.37 0.6 0.44 0.04 0 0
"38" 0.38 0.26 0.9 0.46 0.5 0
"39" 0.38 0.3 0.27 0.93 0.21 0
"40" 0.4 0.03 0.47 0.67 0.68 0
"41" 0.4 0.18 0.5 0.94 0.2 0
"42" 0.43 0.63 0.59 0.29 0.53 0
"43" 0.43 0.96 0.73 0.61 0.38 0
"44" 0.45 0.92 0 0.65 0.39 0
"45" 0.48 0.79 0.89 0.84 0.87 0
"46" 0.48 0.99 0.07 0.14 0.41 0
"47" 0.49 0.77 0.04 0.1 0.81 1
"48" 0.51 0.08 0.9 0.94 0.59 0
"49" 0.51 0.55 0.05 0.99 0.29 0
"50" 0.52 0.55 0.42 0.11 0.55 0
"51" 0.53 0.66 0.01 0.01 0.54 1
"52" 0.54 0.42 0.55 0.17 0.16 0
"53" 0.55 0.12 0.42 0.15 0.87 0
"54" 0.55 0.85 0.13 0.52 0.73 1
"55" 0.56 0.04 0.67 0.58 0.3 1
"56" 0.56 0.7 0.71 0.25 0.99 1
"57" 0.56 0.72 0.24 0.8 0.15 1
"58" 0.56 0.92 0.3 0.16 0.74 1
"59" 0.6 0.46 0.71 0.41 0.54 0
"60" 0.6 0.65 0.54 0.46 0.93 1
"61" 0.61 0.17 0.94 0.85 0.9 0
"62" 0.61 0.64 0.56 0.89 0.49 1
"63" 0.62 0.69 0.75 0.57 0.42 0
"64" 0.63 0.17 0.3 0.46 0.73 1
"65" 0.63 0.89 0.27 0.02 0.28 1
"66" 0.65 0.37 0.82 0.89 0.31 1
"67" 0.66 0.42 0.86 0.32 0.93 0
"68" 0.66 1 0.79 0.67 0.97 1
"69" 0.67 0.59 0.79 0.22 0.07 0
"70" 0.69 0.36 0.25 0.35 0.67 0
"71" 0.69 0.64 0.88 0.04 0.65 1
"72" 0.71 0.21 0.76 0.07 0.61 1
"73" 0.71 0.53 0.78 0.53 0.87 1
"74" 0.71 0.84 0.47 0.48 0.36 1
"75" 0.72 0.16 0.96 0.36 0.79 0
"76" 0.72 0.37 0.36 0.36 0.54 1
"77" 0.72 0.51 0.95 0.05 0.94 0
"78" 0.74 0.96 0.05 0.54 0.7 1
"79" 0.77 0.24 0.46 0.48 0.83 1
"80" 0.77 0.63 0.38 0.42 0.8 0
"81" 0.77 0.68 0.15 0.43 0.75 1
"82" 0.78 0.27 0.35 0.63 0.88 1
"83" 0.78 0.69 0.98 0.88 0.13 1
"84" 0.79 0.47 0.31 0.95 0.31 1
"85" 0.8 0.93 0.71 0.21 0.16 0
"86" 0.82 0.79 0.47 0.96 0.11 1
"87" 0.83 0.25 0.42 0.59 0.64 1
"88" 0.87 0.28 0.26 0.92 0.12 1
"89" 0.87 0.55 0.75 0.2 0.85 1
"90" 0.89 0.96 0.92 0.74 0.92 1
"91" 0.9 0.59 0.69 0.11 0.68 1
"92" 0.91 0.45 0.21 0.34 0.81 0
"93" 0.91 0.62 0.38 0.44 0.61 0
"94" 0.92 0.03 0.03 0.32 0.28 1
"95" 0.92 0.75 0.92 0.9 0.42 1
"96" 0.94 0.07 0.01 0.1 0.45 0
"97" 0.96 0.97 0.88 0.86 0.49 1
"98" 0.98 0.36 0.4 0.1 0.33 0
"99" 0.99 0.22 0.97 0.23 0.09 0
"100" 0.99 0.27 0.91 0.18 0.64 1
