"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.33 0.25 0.95 0.01 1
"2" 0.01 0.81 0.05 0.31 0.49 1
"3" 0.01 0.98 0.92 0.32 0.5 0
"4" 0.02 0.13 0.68 0.19 0.93 0
"5" 0.02 0.32 0.1 0.52 0.4 0
"6" 0.02 0.76 0.48 0.25 0.73 1
"7" 0.03 0.16 0.08 0.4 0.56 0
"8" 0.04 0.83 0.46 0.68 0.3 0
"9" 0.05 0.73 0.65 0.09 0.27 0
"10" 0.06 0.48 0.82 0.3 0.34 0
"11" 0.07 0.43 0.61 0.09 0.19 0
"12" 0.1 0.59 0.12 0.77 0.94 1
"13" 0.11 0.41 0.55 0.71 0.28 1
"14" 0.11 0.82 0.92 0.56 0.4 1
"15" 0.12 0.11 0.58 0.37 0.93 0
"16" 0.14 0.59 0.12 0.05 0.56 1
"17" 0.16 0.13 0.38 0.53 0.61 1
"18" 0.17 0.3 0.53 0.69 0.83 0
"19" 0.18 0.26 0.29 0.82 0.91 0
"20" 0.18 0.31 0.08 0.75 0.37 1
"21" 0.18 0.42 0.59 0.13 0.77 0
"22" 0.18 0.45 0.6 0.48 0.04 1
"23" 0.18 0.83 0.61 0.92 0.14 1
"24" 0.2 0.6 0.44 0.85 0.86 1
"25" 0.2 0.77 0.85 0.19 0.35 0
"26" 0.21 0.26 0.85 0.56 0.57 0
"27" 0.22 0.81 0.21 0.15 0.82 1
"28" 0.23 0.29 0.81 0.18 0.77 0
"29" 0.23 0.82 0.46 0.32 0.6 1
"30" 0.26 0.33 0.39 0.4 0.22 0
"31" 0.26 0.92 0.63 0.28 0.69 1
"32" 0.26 0.97 0.88 0.29 0.72 1
"33" 0.27 0.66 0.5 0.85 0.46 1
"34" 0.3 0.34 0.36 0.23 0.65 0
"35" 0.31 0.03 0.35 0.47 0.42 0
"36" 0.31 0.47 0.89 0.79 0.29 1
"37" 0.33 0.12 0.91 0.79 0.9 0
"38" 0.33 0.8 0.72 0.92 0.1 1
"39" 0.37 0.27 0.3 0.32 0.61 0
"40" 0.37 0.91 0.05 0.39 0.39 0
"41" 0.38 0.6 0.37 0.54 0.08 0
"42" 0.42 0.32 0.34 0.39 0.53 1
"43" 0.42 0.6 0.88 0.29 0.09 0
"44" 0.44 0.41 0.04 0.07 0.71 1
"45" 0.45 0.24 0.51 0.36 0.68 0
"46" 0.48 0.17 0.98 0.46 0.08 0
"47" 0.49 0.17 0.02 0.64 0.18 1
"48" 0.49 0.89 0.69 0.87 0.06 1
"49" 0.5 0.71 0.13 0.46 0.57 1
"50" 0.51 0.97 0.88 0.34 0.56 1
"51" 0.52 0.52 0.24 0.19 0.46 0
"52" 0.52 1 0.04 0.34 0.19 0
"53" 0.53 0.41 0.87 0.31 0.79 1
"54" 0.53 0.89 0.44 0.25 0.76 1
"55" 0.54 0.55 0.2 0.77 0.62 1
"56" 0.55 0.5 0.34 0.41 0.06 1
"57" 0.57 0.35 0.48 0.28 0.37 1
"58" 0.57 0.8 0.49 0.98 0.18 0
"59" 0.59 0.97 0.76 0.21 0.99 1
"60" 0.61 0.21 0.47 0.16 0.68 0
"61" 0.61 0.59 0.75 0.2 0.7 0
"62" 0.62 0.07 0.03 0.98 0.99 1
"63" 0.63 0.28 0.23 0.3 0.29 0
"64" 0.65 0.14 0.8 0.39 0.82 1
"65" 0.67 0.31 0.76 0.4 0.69 1
"66" 0.68 0.03 0.43 0.24 0.35 0
"67" 0.68 0.45 0.17 0.39 0.17 0
"68" 0.69 0.55 0.35 0.41 0.09 0
"69" 0.7 0.05 0.83 0.58 0.88 1
"70" 0.71 0.84 0.69 0.81 0.9 1
"71" 0.72 0.45 0.24 0.09 0.69 1
"72" 0.72 0.52 0.08 0.38 0.98 1
"73" 0.72 0.88 0.53 0.73 0.01 0
"74" 0.73 0.08 0.16 0.3 0.07 0
"75" 0.73 0.1 0.05 0.43 0.63 0
"76" 0.74 0.45 0.43 0.86 0.92 1
"77" 0.74 0.64 0.79 0.55 0.45 1
"78" 0.74 0.73 0.01 0.05 0.03 0
"79" 0.75 0.61 0.16 0.27 0.36 1
"80" 0.76 0.84 0.07 0.11 0.71 1
"81" 0.79 0.55 0.15 0.7 0.44 1
"82" 0.8 0.53 0.54 0.2 0.51 0
"83" 0.8 0.89 0.46 0.91 0.5 1
"84" 0.81 0.71 0.69 0.08 0.37 0
"85" 0.82 0.41 0.03 0.88 0.41 1
"86" 0.82 0.58 0.37 0.79 0.92 1
"87" 0.82 0.97 0.8 0.43 0.29 0
"88" 0.86 0.68 0.6 0.22 0.3 0
"89" 0.86 0.74 0.84 0.44 0.1 0
"90" 0.87 0.29 0.26 0.07 0.94 0
"91" 0.87 0.6 0.62 0.02 0.36 1
"92" 0.87 0.89 0.87 0.08 0.16 0
"93" 0.89 0.41 0.41 0.31 0.93 0
"94" 0.91 0.59 0.68 0.39 0.65 1
"95" 0.92 0.31 0.95 0.27 0.59 1
"96" 0.92 0.61 0.14 0.52 0.64 1
"97" 0.93 0.51 0.5 0.45 0.5 0
"98" 0.95 0.31 0.56 0.83 0.66 1
"99" 0.95 0.34 0.26 0.28 0.66 0
"100" 0.98 0.53 0.54 0.42 0.24 0
