"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.03 0.19 0.68 0.14 0.83 0
"2" 0.04 1 0.48 0.19 0.27 0
"3" 0.06 0.19 0.12 0.69 0.76 0
"4" 0.09 0.16 0.01 0.04 0.08 0
"5" 0.09 0.59 0.91 0.56 0.01 1
"6" 0.09 0.79 0.19 0.51 0.32 0
"7" 0.1 0.03 0.47 0.7 0.73 0
"8" 0.1 0.9 0.33 0.64 0.52 1
"9" 0.11 0.17 0.04 0.37 0.26 0
"10" 0.11 0.22 0.19 0.39 0.8 0
"11" 0.11 0.38 0.01 0.19 0.74 1
"12" 0.12 0.5 0.62 0.78 0.81 1
"13" 0.12 0.77 0.64 0.59 0.07 1
"14" 0.12 0.94 0.11 0.92 0.64 1
"15" 0.13 0.13 0.04 0.13 0.24 1
"16" 0.13 0.42 0.89 0 0.11 0
"17" 0.15 0.3 0.48 0.64 0.26 0
"18" 0.15 0.81 0.26 0.73 0.5 0
"19" 0.16 0.13 0.39 0.03 0.32 0
"20" 0.16 0.26 0.79 0.55 0.71 0
"21" 0.17 0.17 0.52 0.79 0.59 0
"22" 0.18 0.67 0.45 0.58 0.37 0
"23" 0.18 0.92 0.44 0.58 0.4 0
"24" 0.2 0.56 0.03 0.16 0.19 0
"25" 0.22 0.15 0.27 0.21 0.03 0
"26" 0.22 0.3 0.09 0.21 0.04 0
"27" 0.23 0.39 0.36 0.59 0.76 0
"28" 0.24 0.52 0.08 0.1 0.2 0
"29" 0.24 0.58 0.19 0.94 0.46 0
"30" 0.27 0.32 0.09 0.78 0.69 1
"31" 0.27 0.6 0.77 0.83 0.15 0
"32" 0.27 0.82 0.79 0.07 0.68 1
"33" 0.28 0.5 0.87 0.42 0.92 0
"34" 0.3 0.41 0.55 0.42 0.9 1
"35" 0.3 0.76 0.74 0.26 0.92 1
"36" 0.3 1 0.66 0.6 0.65 1
"37" 0.31 0.24 0.51 0.62 0 0
"38" 0.32 0.32 0.44 0.08 0.28 0
"39" 0.35 0.25 0.25 0.19 0.95 0
"40" 0.35 0.5 0.59 0.96 0.83 1
"41" 0.38 0.15 0.54 0.23 0.32 1
"42" 0.38 0.3 0.44 0.74 0.92 0
"43" 0.4 0.42 0.11 0.58 0.19 0
"44" 0.41 0.05 0.71 0.1 0.1 0
"45" 0.41 0.81 0.41 0.61 0.07 0
"46" 0.43 0.16 0.49 0.72 0.45 0
"47" 0.44 0.97 0.67 0.1 0.42 1
"48" 0.45 0.56 0.6 0.27 0.82 1
"49" 0.45 0.65 0.42 0.62 0.86 1
"50" 0.47 0.01 0.96 0.57 0.55 0
"51" 0.47 0.1 0.85 0.37 0.69 0
"52" 0.48 0.19 0.6 0.12 0.48 1
"53" 0.49 0.63 0.6 0.51 0.06 1
"54" 0.51 0.53 0.27 0.51 0.88 1
"55" 0.51 0.86 0.02 0.33 0.58 1
"56" 0.52 0.09 0.98 0.19 0.43 0
"57" 0.52 0.39 0.87 0.08 0.38 1
"58" 0.52 0.79 0.59 0.63 0.43 1
"59" 0.53 0.5 0.68 0.45 0.59 1
"60" 0.55 0.38 0.18 0.46 0.42 0
"61" 0.56 0.7 0.6 0.56 0.87 1
"62" 0.57 0.67 0.63 0.07 0.82 1
"63" 0.59 0.86 0.5 0.27 0.2 0
"64" 0.6 0.14 0 0.71 0.93 0
"65" 0.62 0.14 0.51 0.14 0.26 0
"66" 0.64 0.29 0.79 0.57 0.09 1
"67" 0.64 0.41 0.15 0.18 0.75 0
"68" 0.64 0.99 0.65 0.51 0.06 0
"69" 0.65 0.84 0.9 0.77 0.08 1
"70" 0.66 0.42 0.58 0.41 0.6 1
"71" 0.67 0.76 0.82 0.74 0.42 1
"72" 0.69 0.46 0.83 0.06 0.45 0
"73" 0.69 0.58 0.47 0.94 0.54 1
"74" 0.69 0.71 0.89 0.53 0.89 1
"75" 0.71 0.03 0.13 0.21 0.6 0
"76" 0.71 0.42 0.65 0.62 0.95 0
"77" 0.72 0.68 0.3 0.21 0.13 1
"78" 0.75 0.39 0.07 0.16 0.31 0
"79" 0.77 0.02 0.58 0.42 0.93 0
"80" 0.8 0.49 0.11 0.55 0.06 1
"81" 0.81 0.38 0.31 0.65 0.01 0
"82" 0.81 0.7 0.74 0.22 0.93 1
"83" 0.82 0.98 0.35 0.76 1 1
"84" 0.86 0.69 0.14 0.87 0.52 0
"85" 0.87 0.84 0.86 0.62 0.7 1
"86" 0.88 0.63 0.1 0.21 0.78 1
"87" 0.88 0.84 0.95 0.92 0.19 1
"88" 0.89 0.19 0.71 0.91 0.81 1
"89" 0.91 0.21 0.92 0.17 0.98 1
"90" 0.91 0.77 0.83 0.69 0.63 0
"91" 0.92 0.26 0.92 0 0.58 0
"92" 0.93 0.44 0.61 0.6 0.96 1
"93" 0.94 0.5 0.62 0.47 0.2 0
"94" 0.95 0.19 0.21 0.92 0.03 1
"95" 0.96 0.18 0.1 0.52 0.72 1
"96" 0.97 0.38 0.2 0.91 0.81 1
"97" 0.97 0.45 0.27 0.18 0.03 0
"98" 0.99 0.07 0.52 0.31 0.94 0
"99" 0.99 0.09 0.31 0.51 0.19 0
"100" 0.99 0.28 0.11 0.52 0.25 1
