"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.52 0.65 0.96 0.91 1
"2" 0.04 0.18 0.48 0.4 0.27 0
"3" 0.04 0.2 0.95 0.02 0.09 0
"4" 0.04 0.73 0.8 0.51 0.11 1
"5" 0.06 0.48 0.91 0.75 0.18 1
"6" 0.06 0.64 0.86 0.97 0.33 1
"7" 0.06 0.8 0.31 0.74 0.03 0
"8" 0.07 0.56 0.47 0.39 0.2 0
"9" 0.08 0.52 0.16 0.09 0.45 0
"10" 0.08 0.64 0.83 0.43 0.05 0
"11" 0.09 0.36 0.78 0.68 0.22 0
"12" 0.09 0.74 0.31 0.47 0.89 1
"13" 0.09 0.9 0.48 0.61 0.75 1
"14" 0.1 0.03 0.61 0.94 0.31 0
"15" 0.1 0.78 0.93 0.43 0.41 1
"16" 0.11 0.59 0.19 0.73 0.21 0
"17" 0.13 0.29 0.93 0.31 0.4 0
"18" 0.14 0.44 0.58 0.76 0.8 0
"19" 0.15 0.4 0.34 0.33 0.72 1
"20" 0.18 0.71 0.47 0.35 0.43 0
"21" 0.18 0.77 0.72 0.52 0.75 1
"22" 0.2 0.24 0.37 0.86 0.02 0
"23" 0.21 0.75 0.85 0.53 0.38 1
"24" 0.23 0.78 0.28 0.87 0.62 0
"25" 0.24 0.46 0.75 0.95 0.8 1
"26" 0.27 0.18 0.63 0.1 0.4 0
"27" 0.29 0.22 0.27 0.42 0.47 0
"28" 0.29 0.9 0.29 0.36 0.25 0
"29" 0.3 0.28 0.3 0.5 0.43 0
"30" 0.33 0.33 0.88 0.17 0.26 0
"31" 0.33 0.79 0.04 0.48 0.38 0
"32" 0.33 0.84 0.45 0.07 0.6 1
"33" 0.34 0.44 0.1 0.37 0.02 0
"34" 0.35 0.54 0.42 0 0.1 0
"35" 0.36 0.82 0.86 0.42 0.64 1
"36" 0.37 0.15 0.27 0.96 0.14 1
"37" 0.37 0.2 0.71 0.57 0.43 0
"38" 0.38 0.42 0.82 0.88 0.67 0
"39" 0.38 0.86 0.48 0.53 0.61 1
"40" 0.41 0.87 0.07 0.64 0.88 1
"41" 0.41 0.87 0.81 0.14 0.74 1
"42" 0.42 0.95 0.72 0.66 0.81 1
"43" 0.43 0.74 0.31 0.24 0 0
"44" 0.44 0.04 0.15 0.06 0.69 0
"45" 0.44 0.49 0.78 0.65 1 0
"46" 0.44 0.58 0.78 0.48 0.92 1
"47" 0.44 0.67 0.96 0.09 0.2 0
"48" 0.46 0.12 0.19 0.41 0.75 1
"49" 0.46 0.82 0.72 0.51 0.01 1
"50" 0.47 0.15 0.06 0.9 0.18 1
"51" 0.49 0.54 0.23 0.11 0.09 0
"52" 0.49 0.76 0.82 0.48 0.43 1
"53" 0.49 0.97 0.19 0.85 0.59 0
"54" 0.5 0.21 0.56 0.42 0.5 1
"55" 0.5 0.37 0.11 0.04 0.27 0
"56" 0.52 0.39 0.56 0.19 0.03 0
"57" 0.52 0.43 0.16 0.95 0.15 1
"58" 0.52 0.98 0.7 0.94 0.88 1
"59" 0.53 0.08 0.23 0.42 0.71 0
"60" 0.55 0.71 0.83 0.99 0.56 1
"61" 0.56 0.51 0.61 0.1 0.17 0
"62" 0.56 0.55 0.2 0.03 0.43 1
"63" 0.57 0.87 0.54 0.46 0.83 1
"64" 0.6 0.28 0.9 0.15 0.87 1
"65" 0.61 0.71 0.27 0.91 0.87 1
"66" 0.62 0.59 0.16 0.77 0.34 0
"67" 0.63 0.01 0.45 0.67 0.26 1
"68" 0.64 0.21 0.63 0.96 0.38 1
"69" 0.65 0.35 0.96 0.69 0.46 1
"70" 0.67 0.5 0.66 0.11 0.72 0
"71" 0.67 0.69 0.17 0.1 0.92 1
"72" 0.69 0.53 0.2 0.42 0.18 0
"73" 0.69 0.66 0.28 0.25 0.09 1
"74" 0.69 0.85 0.97 0.34 1 1
"75" 0.71 0.45 0.41 0.64 0.39 1
"76" 0.71 0.9 0.11 0.87 0.32 1
"77" 0.72 0.19 0.32 0.95 0.21 1
"78" 0.74 0.07 0.93 0.98 0.68 1
"79" 0.74 0.19 0.45 0.8 0.02 0
"80" 0.76 0.17 0.25 0.27 0.24 0
"81" 0.79 0.58 0.27 0.66 0.07 1
"82" 0.8 0.93 0.23 0.15 0.62 1
"83" 0.81 0.62 0.93 0.91 0.47 1
"84" 0.81 0.87 0.04 0.3 0.86 1
"85" 0.82 0.11 0.04 0.93 0.06 1
"86" 0.83 0.41 0.33 0.72 0.7 1
"87" 0.85 0.14 0.48 0.77 0.56 1
"88" 0.85 0.23 0.82 0.17 0.42 0
"89" 0.85 0.79 0.1 0.69 0.86 1
"90" 0.88 0.54 0.87 0.72 0.53 1
"91" 0.88 0.62 0.23 0.9 0.02 1
"92" 0.91 0.41 0.25 0.29 0.85 0
"93" 0.93 0.28 0.46 0.09 0.84 0
"94" 0.95 0.19 0.97 0.28 0.21 0
"95" 0.95 0.61 0.17 0.79 0.45 1
"96" 0.95 0.73 0.13 0.91 0.86 1
"97" 0.95 0.93 0.52 0.65 0.45 1
"98" 0.97 0.36 0.16 0.74 0.08 1
"99" 0.99 0.01 0.76 0.87 0.52 1
"100" 1 0.53 0.23 0.64 0.39 1
