"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.97 0.36 0.36 0.9 1
"2" 0.01 1 0.55 0.02 0.25 0
"3" 0.02 0.9 0.18 0.59 0.18 0
"4" 0.04 0.65 0.27 0.37 0.01 1
"5" 0.06 0.37 0.64 0.96 0.47 0
"6" 0.07 0.14 0.85 0.42 0.78 0
"7" 0.09 0.74 0.86 0.38 0.73 1
"8" 0.1 0.11 0.17 0.03 0.84 0
"9" 0.12 0.57 0.82 0.68 0.25 1
"10" 0.13 0.48 0.02 0.96 0.28 0
"11" 0.16 0.78 0.81 0.56 0.93 1
"12" 0.18 0.92 0.73 0.18 0.8 1
"13" 0.2 0.79 0.47 0.36 0.17 0
"14" 0.21 0.45 0.75 0.62 1 1
"15" 0.21 0.86 0.93 0.21 0.71 1
"16" 0.23 0.18 0.19 0.4 0.65 1
"17" 0.24 0.74 0.61 0.02 0.25 0
"18" 0.25 0.73 0.67 0.2 0.04 0
"19" 0.29 0.95 0.27 0.86 0.08 0
"20" 0.31 0.8 0.96 0.95 0.77 1
"21" 0.31 0.93 0.56 0.37 0.98 1
"22" 0.32 0.59 0.21 0.85 0.14 0
"23" 0.35 0.87 0.93 0.03 0.02 0
"24" 0.36 0.73 0.05 0.35 0.3 0
"25" 0.37 0.49 0.76 0.93 0.61 0
"26" 0.38 0.21 0.38 0.05 0.02 0
"27" 0.38 0.91 0.59 0.97 0.29 1
"28" 0.39 0.92 0.68 0.44 0.38 0
"29" 0.4 0.05 0.32 0.08 0.65 0
"30" 0.4 0.48 0.81 0.23 0.62 0
"31" 0.42 0.45 0.14 0.71 0.2 0
"32" 0.42 0.8 0.7 0.52 0.02 1
"33" 0.43 0.4 0.5 0.68 0.88 1
"34" 0.44 0.49 0.16 0.56 0.94 1
"35" 0.46 0.23 0.17 0.58 0.98 0
"36" 0.46 0.31 0.04 0.89 0.06 1
"37" 0.46 0.99 0.92 0.46 0.16 1
"38" 0.47 0.55 0.33 0.79 0.35 1
"39" 0.49 0.37 0.74 0.93 0.39 0
"40" 0.5 0.02 0.99 0.74 0.51 0
"41" 0.5 0.17 0.9 0.04 0.14 0
"42" 0.51 0.16 0.97 0.63 0.32 1
"43" 0.52 0.2 0.68 0.41 0.58 1
"44" 0.52 0.21 0.64 0.66 0.64 0
"45" 0.52 0.66 0.25 0.28 0.11 0
"46" 0.53 0.34 0.28 0.17 0.75 0
"47" 0.55 0.23 0.3 0.25 0.33 1
"48" 0.58 0.02 0.91 0.3 0.39 1
"49" 0.58 0.66 0.77 0.05 0.53 1
"50" 0.59 0.98 0.38 0.55 0.04 1
"51" 0.6 0.79 0.89 0.19 0.57 0
"52" 0.6 0.94 0.36 0.94 0.87 1
"53" 0.62 0.36 0.21 0.31 0.21 0
"54" 0.62 0.45 0.64 0.15 0.02 0
"55" 0.63 0.76 0.45 0.21 0.56 0
"56" 0.64 0.19 0.77 0.84 0.21 1
"57" 0.64 0.35 0.49 0.07 0.1 0
"58" 0.65 0.1 0.69 0.84 0.27 1
"59" 0.65 0.53 0.48 0.68 0.04 0
"60" 0.66 0.74 0.42 0.34 0.44 0
"61" 0.67 0.4 0.48 0.89 0.9 1
"62" 0.68 0.06 0.07 0.86 0.43 1
"63" 0.68 0.65 0.89 0.44 0.76 1
"64" 0.68 0.69 0.81 0.79 0.36 1
"65" 0.7 0.9 0.89 0.1 0.18 0
"66" 0.71 0.73 0.94 0.63 0.88 1
"67" 0.73 0.8 0.68 1 0.56 1
"68" 0.74 0.01 0.5 0.18 0.27 0
"69" 0.75 0.69 0.47 0.17 0.46 1
"70" 0.75 0.83 0.31 0.6 0.43 1
"71" 0.76 0.35 0.77 0.89 0.06 1
"72" 0.76 0.53 0.46 0.94 0.97 1
"73" 0.76 0.77 0.23 0.05 0.9 1
"74" 0.77 0.47 0.58 0.05 0.62 1
"75" 0.78 0.09 0.41 0.73 0.14 1
"76" 0.78 0.99 0.08 0.04 0.3 1
"77" 0.79 0.24 0.71 0.98 0.16 1
"78" 0.8 0.08 0.8 0.54 0.34 0
"79" 0.81 0.43 0.77 0.89 0.91 1
"80" 0.81 0.95 0.63 0.83 0.01 0
"81" 0.84 0.32 0.53 0.22 0.21 0
"82" 0.85 0.21 0.98 0.04 0.14 0
"83" 0.85 0.35 0.61 0.48 0.42 0
"84" 0.87 0.31 0.08 0.28 0.49 0
"85" 0.87 0.35 0.62 0.41 0.36 0
"86" 0.89 0.24 0.51 0.81 0.88 0
"87" 0.89 0.27 0.04 0.01 0.48 0
"88" 0.9 0.17 0.7 0.77 0.5 1
"89" 0.9 0.68 0.4 0.26 0.85 1
"90" 0.91 0.44 0.66 0.25 0.37 0
"91" 0.91 0.99 0.58 0.97 0.77 1
"92" 0.92 0.65 0.63 0.59 0.17 0
"93" 0.92 0.85 0.88 0.82 0.85 1
"94" 0.92 0.93 0.62 0.65 0.94 1
"95" 0.93 0.93 0.04 0.72 0.91 1
"96" 0.94 0.48 0.65 0.9 0.21 1
"97" 0.95 0.09 0.76 0.61 0.93 1
"98" 0.99 0.03 0.72 0.03 0.07 0
"99" 0.99 0.26 0.19 0.75 0.25 1
"100" 0.99 0.48 0.34 0.72 0.24 1
