"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.67 0.97 0.13 0.61 1
"2" 0.01 0.16 0.78 0.34 0.33 0
"3" 0.01 0.54 0.64 0.77 0.03 1
"4" 0.02 0.46 0.29 0.15 0.63 1
"5" 0.06 0.32 0 0.66 0.35 0
"6" 0.06 0.67 0.55 0.96 0.36 0
"7" 0.06 0.7 0.11 0.91 0 0
"8" 0.1 0.96 0.46 0.03 0.98 1
"9" 0.11 0.03 0.57 0.48 0.55 0
"10" 0.11 0.26 0.77 0.94 0.53 0
"11" 0.12 0.06 0.59 0.06 0.11 0
"12" 0.12 0.28 0.35 0.32 0.82 1
"13" 0.12 0.9 1 0.71 0.39 1
"14" 0.14 0.39 0.76 0.04 0.74 0
"15" 0.15 0.22 0.92 0.84 0.42 0
"16" 0.16 0.26 0.23 0.04 0.11 0
"17" 0.19 0.02 0.24 0.48 0.93 0
"18" 0.2 0.36 0.75 0.56 0.65 0
"19" 0.22 0.87 0.29 0.69 0.32 0
"20" 0.22 0.97 0.28 0.22 0.87 1
"21" 0.23 0.11 0.08 0 0.4 0
"22" 0.23 0.4 0.92 0.05 0.28 0
"23" 0.23 0.85 0.51 0.39 0.32 0
"24" 0.23 0.93 0.77 0.45 0.31 0
"25" 0.24 0.02 0.18 0.34 0.79 0
"26" 0.24 0.71 0.68 0.93 0.75 1
"27" 0.24 0.99 0.05 0.96 0.36 0
"28" 0.26 0.57 0.57 0.62 0.68 1
"29" 0.27 0.32 0.15 0.54 0.78 0
"30" 0.28 0.69 0.46 0.54 0.7 1
"31" 0.3 0.31 0.82 0.14 0.18 0
"32" 0.3 0.54 0.11 0.6 0.11 0
"33" 0.31 0.88 0.8 0.59 0.4 1
"34" 0.33 0.79 0.17 0.85 0.51 1
"35" 0.33 0.79 0.26 0.43 0.78 1
"36" 0.33 0.96 0.83 0.46 0.5 1
"37" 0.34 0.14 0.54 0.46 0.51 0
"38" 0.35 0.58 0.36 0.13 0.33 1
"39" 0.4 0.02 0.77 0.29 0.11 0
"40" 0.41 0.18 0.81 0.39 0.49 0
"41" 0.41 0.82 0.7 0.68 0.69 1
"42" 0.41 0.89 0.35 0.23 0.09 0
"43" 0.45 0.15 0.43 0.2 0.94 0
"44" 0.47 0.89 0.91 0.58 0.48 1
"45" 0.48 0.32 0.53 0.61 0.57 0
"46" 0.48 0.87 0.89 0.81 0.23 1
"47" 0.49 0.61 0.97 0.8 0.35 1
"48" 0.5 0.77 0.58 0.98 0.87 1
"49" 0.51 0.22 0.49 0.16 0.8 1
"50" 0.51 0.75 0.18 0.84 0.15 0
"51" 0.52 0.36 0.92 0.31 0.04 1
"52" 0.53 0.01 0.5 0.15 0.11 0
"53" 0.53 0.44 0.23 0.36 0.54 1
"54" 0.53 0.85 0.57 0.96 0.86 1
"55" 0.55 0.71 0.41 0.12 0.7 1
"56" 0.55 0.72 0.38 0.58 0.64 1
"57" 0.55 0.78 0.56 0.65 0.01 1
"58" 0.58 0 0.63 0.54 0.43 1
"59" 0.59 0.12 0.29 0.95 0.42 1
"60" 0.59 0.81 0.18 0.8 0.46 0
"61" 0.61 0.47 0.04 0.64 0.91 0
"62" 0.63 0.28 0.61 0.72 0.09 1
"63" 0.63 0.51 0.97 0.22 0.01 0
"64" 0.63 0.75 0.38 0.22 0.7 1
"65" 0.64 0.92 0.84 0.25 0.48 0
"66" 0.66 0.16 0.49 0.42 0.9 0
"67" 0.66 0.22 0.91 0.56 0.52 1
"68" 0.66 0.96 0.41 0.16 0.21 0
"69" 0.71 0.23 0.09 0.24 0.83 0
"70" 0.74 0.36 0.84 0.42 0.85 1
"71" 0.75 0.62 0.9 0.25 0.55 0
"72" 0.75 0.92 0.34 0.98 0.99 1
"73" 0.75 0.97 0.98 0.73 0.02 1
"74" 0.76 0.61 0.33 0.78 0.44 1
"75" 0.76 0.74 0.8 0.32 0.75 1
"76" 0.77 0.02 0.43 0.14 0.23 0
"77" 0.78 0.18 0.43 0.82 0.92 1
"78" 0.78 0.99 0.1 0.94 0.73 1
"79" 0.79 0.01 0.62 0.4 0.71 0
"80" 0.8 0.3 0.16 0.2 0.87 0
"81" 0.81 0.26 0.99 0.86 0.15 1
"82" 0.81 0.35 0.43 0.8 0.07 1
"83" 0.82 0 0.02 0.91 0.34 1
"84" 0.82 0.72 0.43 0.59 0.49 0
"85" 0.82 0.94 0.47 0.03 0.3 0
"86" 0.84 0.58 0.67 0.93 0.25 1
"87" 0.86 0.44 0.82 0.52 0.31 0
"88" 0.86 0.92 0.27 0.3 0.59 0
"89" 0.88 0.44 0.49 0.47 0.72 1
"90" 0.89 0.46 0.58 0.81 0.93 1
"91" 0.89 0.79 0.9 0.17 0.29 0
"92" 0.9 0.44 0.59 0.86 0.43 1
"93" 0.9 0.46 0.34 0.38 0.84 0
"94" 0.9 0.56 0.74 0.05 0.01 0
"95" 0.92 0.89 0.51 0.79 0.61 1
"96" 0.95 0.63 0.21 0.84 0.57 1
"97" 0.97 0.94 0.09 0.5 0.87 1
"98" 0.98 0.63 0.32 0.45 0.02 0
"99" 0.98 0.95 0.99 0.31 0.26 0
"100" 1 0.5 0.93 0.1 0.26 1
