"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.6 0.93 0.6 0.28 1
"2" 0.01 0.34 0.06 0.94 0.48 0
"3" 0.01 0.76 0.46 0.26 0.32 0
"4" 0.02 0.01 0.9 0.27 0.06 0
"5" 0.03 0.2 0.61 0.68 0.29 0
"6" 0.03 0.86 0.97 0.23 0.77 1
"7" 0.05 0.9 0.32 0.73 0.72 1
"8" 0.06 0.27 0.66 0.97 0.5 0
"9" 0.07 0.11 0.37 0.77 0.85 0
"10" 0.08 0.16 0.68 0.67 0.84 0
"11" 0.08 0.31 0.24 0.9 0.36 0
"12" 0.08 0.45 0.99 0.6 0.47 1
"13" 0.09 0.83 0.12 0.59 0.46 0
"14" 0.09 0.95 0.34 0.61 0.34 0
"15" 0.11 0.65 0.87 0.71 0.43 1
"16" 0.12 0.95 0.25 0.77 0.61 1
"17" 0.13 0.7 0.94 0.73 0.54 0
"18" 0.13 0.95 0.57 0.32 0.83 1
"19" 0.15 0.96 0.19 0.46 0.87 1
"20" 0.16 0.32 0.41 0.24 0.96 0
"21" 0.16 0.37 0.72 0.45 0.52 0
"22" 0.16 0.76 0.14 0.8 0.16 0
"23" 0.19 0.91 0.23 0.32 0.71 1
"24" 0.21 0.5 0.45 0.59 0.23 1
"25" 0.21 0.52 0.77 0.67 0.74 1
"26" 0.24 0.04 1 0.56 0.89 0
"27" 0.26 0.62 0.52 0.54 0.03 0
"28" 0.26 0.98 0.09 0.26 0.52 0
"29" 0.27 0.44 0.42 0.81 0.88 0
"30" 0.29 0.81 0.09 0.54 0.61 1
"31" 0.3 0.26 0.53 0.13 0.37 0
"32" 0.31 0.08 0.77 0.43 0.42 0
"33" 0.32 0.11 0.18 0.53 0.38 0
"34" 0.33 0.14 0.69 0.21 0.66 0
"35" 0.35 0.52 0.67 0.58 0.48 1
"36" 0.35 0.55 0.07 0.66 0.06 0
"37" 0.36 0.12 0.47 0.14 0.76 0
"38" 0.36 0.23 1 0.3 0.22 0
"39" 0.37 0.93 0.35 0.34 0.09 0
"40" 0.38 0.69 0.6 0.63 0.89 1
"41" 0.41 0.5 0.62 0.62 0.22 1
"42" 0.41 0.77 0.49 0.08 0.75 1
"43" 0.42 0.87 0.26 0.87 0.42 0
"44" 0.43 0.58 1 0.16 0.22 0
"45" 0.43 0.81 0.1 0.41 0.2 0
"46" 0.44 0.94 0.25 0.09 0.46 0
"47" 0.46 0.47 0.02 0.63 0.44 1
"48" 0.47 0.67 0.62 0.32 0.45 1
"49" 0.47 0.95 0.06 0.7 0.96 1
"50" 0.48 0.08 0.66 0.43 0.53 1
"51" 0.49 0.53 0.08 0.08 0.87 1
"52" 0.5 0.29 0.69 0.93 0.6 0
"53" 0.5 0.45 0.52 0.95 0.63 1
"54" 0.5 0.64 0.06 0.2 0.21 0
"55" 0.51 0.35 0.29 0.61 0.6 0
"56" 0.51 0.38 0.81 0.91 0.97 0
"57" 0.51 0.45 0.96 0.96 0.85 1
"58" 0.52 0.02 0.99 0.54 0.46 0
"59" 0.52 0.39 0.77 0.17 0.38 0
"60" 0.56 0.42 0.9 0.16 0.7 0
"61" 0.57 0.51 0.97 0.63 0.3 1
"62" 0.59 0.17 0.88 0.42 0.12 0
"63" 0.59 0.3 0.33 0.04 0.01 0
"64" 0.6 0.05 0.15 0.61 0.05 0
"65" 0.6 0.28 0.59 0.69 0.26 1
"66" 0.6 0.52 0.08 0.27 0.48 0
"67" 0.6 0.78 0.64 0.78 0.38 1
"68" 0.63 0.15 0.14 0.36 0.48 0
"69" 0.63 0.55 0.52 0.99 0.69 1
"70" 0.63 0.68 0.45 0.83 0.13 1
"71" 0.64 0.39 0.3 0.94 0.24 1
"72" 0.64 0.51 0.04 0.95 0.05 1
"73" 0.65 0.45 0.55 0.12 0.93 1
"74" 0.68 0.31 0.42 0.72 0.37 1
"75" 0.68 0.44 0.02 0.17 0.73 1
"76" 0.68 0.71 0.55 0.18 0.02 0
"77" 0.71 0.05 0.7 0.4 0.18 0
"78" 0.71 0.17 0.04 0.33 0.2 0
"79" 0.72 0.44 0.83 0.7 0.34 1
"80" 0.74 0.56 0.14 0.37 0.67 0
"81" 0.74 0.91 0.45 0.41 0.88 1
"82" 0.75 0.05 0.87 0.22 0.45 0
"83" 0.76 0.39 0.6 0.68 0.1 1
"84" 0.76 0.62 0.81 0.78 0.9 1
"85" 0.79 0.55 0.51 0.27 0.8 0
"86" 0.8 0.56 0.95 0.13 0.3 1
"87" 0.81 0.77 0.35 0.17 0.05 0
"88" 0.84 0.63 0.12 0.01 0.66 1
"89" 0.85 0.89 0.63 0.2 0.12 0
"90" 0.86 0.18 0.67 0.95 0.9 1
"91" 0.86 0.27 0.64 0.82 0.58 1
"92" 0.86 0.38 0.7 0.91 0.15 1
"93" 0.86 0.73 0.02 0.12 0.62 1
"94" 0.87 0.64 0.07 0.11 0.36 0
"95" 0.88 0.5 0.34 0.5 0.59 0
"96" 0.88 0.56 0.34 0.7 0.53 1
"97" 0.89 0.13 0.25 0.67 0.08 1
"98" 0.93 0.83 0.5 0.53 0.95 1
"99" 0.98 0.77 0.33 0.74 0.82 1
"100" 0.99 0.16 0.28 0.63 0.19 0
