"x1" "x2" "x3" "x4" "x5" "y"
"1" 0 0.56 0.38 0.21 0.14 0
"2" 0.01 0.82 0.58 0.72 0.47 0
"3" 0.02 0.38 0.29 0.14 0.63 0
"4" 0.03 0.8 0.92 0.98 0.58 1
"5" 0.04 0.92 0.09 0.76 0.41 0
"6" 0.05 0.25 0.53 0.17 0.94 0
"7" 0.06 0.96 0.24 0.34 0.82 1
"8" 0.1 0.14 0.15 0.05 0.86 0
"9" 0.1 0.6 0.01 0.25 0.37 1
"10" 0.12 0.13 0.52 0.88 0.77 0
"11" 0.14 0.19 0.07 0.57 0.27 0
"12" 0.14 0.31 0.35 0.38 0.95 0
"13" 0.14 0.41 0.64 0.78 0.57 0
"14" 0.16 0.01 0.59 0.81 0.14 0
"15" 0.16 0.73 0.97 0.05 0.15 0
"16" 0.17 0.4 0.97 0.18 0.09 0
"17" 0.17 0.82 0.18 0.75 0.63 1
"18" 0.17 0.96 0.33 0.53 0.42 0
"19" 0.18 0.85 0.89 0.83 0.95 1
"20" 0.2 0.3 0.59 0.14 0.08 0
"21" 0.2 0.71 0.5 0.48 0.68 0
"22" 0.2 0.99 0.86 0.69 0.78 1
"23" 0.21 0.07 0.43 0.3 0.43 0
"24" 0.21 0.28 0.09 0.41 0.92 0
"25" 0.22 0.48 0.17 0.64 0.01 0
"26" 0.23 0.44 0.27 1 0.18 0
"27" 0.23 0.49 0.8 0.96 0.05 0
"28" 0.23 0.72 0.97 0.97 0.65 1
"29" 0.24 0.52 0.67 0.97 0.83 1
"30" 0.24 0.99 0.52 0.48 0.88 1
"31" 0.25 0.57 0.54 0.76 0.07 0
"32" 0.25 0.63 0.87 0.3 0.8 0
"33" 0.27 0.03 0.65 0.6 0.95 1
"34" 0.29 0.29 0.29 0.85 0.68 0
"35" 0.29 0.52 0.09 0.77 0.53 1
"36" 0.3 0.29 0.75 0.62 0.5 1
"37" 0.31 0.55 0.89 0.34 0.33 0
"38" 0.31 0.84 0.1 0.26 0.35 0
"39" 0.32 0.84 0.84 0.46 0.46 0
"40" 0.34 0.85 0.3 0.12 0.26 0
"41" 0.35 0.95 0.4 0.34 0.06 0
"42" 0.37 0.94 0.12 0.23 0.81 1
"43" 0.38 0.23 0.79 0.22 0.76 0
"44" 0.38 0.34 0.49 0.83 0.17 0
"45" 0.39 0.05 0.06 0.39 0.51 0
"46" 0.39 0.26 0.76 0.28 0.01 0
"47" 0.4 0.69 0.8 0.7 0.13 1
"48" 0.41 0.3 0.75 0.77 0.51 0
"49" 0.42 0.66 0.87 0.95 0.12 0
"50" 0.42 0.67 0.81 0.11 0.73 1
"51" 0.45 0.64 0.9 0.06 0.02 0
"52" 0.46 0.87 0.96 0.57 0.97 1
"53" 0.47 0.94 0.74 0.68 0.66 1
"54" 0.48 0.22 0.42 1 0.86 1
"55" 0.48 0.51 0.97 0.18 0.59 0
"56" 0.48 0.61 0.31 0.24 0.51 0
"57" 0.49 0.04 0.04 0.73 0.1 1
"58" 0.5 0.54 0.36 0.75 0.78 1
"59" 0.51 0.9 0.45 0.42 0.22 0
"60" 0.52 0.08 0.19 0.56 0.08 0
"61" 0.55 0.9 0.32 0.87 0.54 1
"62" 0.56 0.78 0.03 0.96 0.01 1
"63" 0.56 0.87 0.72 0.58 0.37 1
"64" 0.57 0.56 0.33 0.47 0.78 1
"65" 0.62 0.44 0.47 0.64 0.3 1
"66" 0.62 0.84 0.72 0.53 0.87 1
"67" 0.64 0.28 0.44 0.56 0.43 1
"68" 0.64 0.94 0.9 0.4 0.24 1
"69" 0.66 0.4 0.72 0.54 0.47 1
"70" 0.66 0.44 0.39 0.56 0.25 1
"71" 0.69 0.75 0.57 0.24 0.78 0
"72" 0.7 0.53 0.54 0.36 0.84 0
"73" 0.71 0.62 0.23 0.29 0.76 0
"74" 0.72 0.59 0.52 0.77 0.49 1
"75" 0.72 0.9 0.27 0.3 0.87 1
"76" 0.73 0.18 0.21 0.42 0.16 0
"77" 0.74 0.72 0.04 0.34 0.58 0
"78" 0.75 0.06 0.67 0.19 0.25 0
"79" 0.77 0.84 0.38 0.02 0 0
"80" 0.79 0.57 0.35 0.99 0.4 0
"81" 0.8 0.05 0.03 0.93 0.17 1
"82" 0.81 0.43 0.67 0.23 0.6 1
"83" 0.82 0.45 0.07 0.96 0.09 1
"84" 0.82 0.73 0.24 0.29 0.98 1
"85" 0.82 0.97 0.63 0.35 0.97 1
"86" 0.83 0.34 0.13 0.54 0.72 1
"87" 0.86 0.96 0.06 0.28 0.25 0
"88" 0.87 0.15 0.35 0.37 0.45 0
"89" 0.87 0.2 0.92 0.97 0.49 1
"90" 0.87 0.48 0.53 0.07 0.78 1
"91" 0.88 0.35 0.63 0.36 0.64 0
"92" 0.91 0.38 0.78 0.61 0.16 1
"93" 0.92 0.02 0.5 0.36 0.6 0
"94" 0.92 0.74 0.94 0.36 0.34 0
"95" 0.93 0.85 0.88 0.56 0.42 1
"96" 0.95 0.14 0.23 0.37 0.17 0
"97" 0.95 0.23 0.48 0.17 0.59 0
"98" 0.95 0.75 0.18 0.85 0.07 1
"99" 0.99 0.42 0.55 0.28 0.6 0
"100" 1 0.9 0.48 0.09 0.2 0
