"x1" "x2" "x3" "x4" "x5" "y"
"1" 0.01 0.26 0.9 0.57 0.74 0
"2" 0.01 0.45 0.04 0.59 0 0
"3" 0.01 0.72 0.96 0.62 0.64 0
"4" 0.01 0.85 0.99 0.4 0.13 0
"5" 0.03 0.81 0.4 0.04 0.28 0
"6" 0.04 0.7 0.76 0.91 0.69 1
"7" 0.04 0.7 0.84 0.68 0.09 0
"8" 0.05 0.4 0.86 0.27 0.21 0
"9" 0.05 0.8 0.12 0.97 0.46 0
"10" 0.08 0.08 0.8 0.25 0.86 0
"11" 0.08 0.13 0.73 0.43 0.93 0
"12" 0.15 0.48 0.78 0.78 0.19 0
"13" 0.15 0.55 0.27 0.42 0.48 0
"14" 0.15 0.75 0.14 0.01 0.84 1
"15" 0.16 0.96 0.91 0.92 0.37 1
"16" 0.17 0.4 0.75 0.15 0.7 0
"17" 0.18 0.04 0.72 0.77 0.15 0
"18" 0.18 0.1 0.89 0.5 0.11 0
"19" 0.19 0.54 0.17 0.37 0.23 0
"20" 0.19 0.61 0.09 0.62 0.34 0
"21" 0.2 0.61 0.84 0.24 0.83 0
"22" 0.21 0.37 0.39 0.64 0.48 0
"23" 0.24 0.76 0.2 0.7 0.04 1
"24" 0.24 0.98 0.35 0.61 0.32 0
"25" 0.25 0.32 0.2 0.4 0.34 0
"26" 0.26 0.31 0.39 0.44 0.76 1
"27" 0.28 0.26 0.9 0.92 0.58 0
"28" 0.3 0.61 0.98 0.84 0.21 1
"29" 0.3 0.65 0.81 0.36 0.13 0
"30" 0.3 0.8 0.26 0.09 0.56 1
"31" 0.3 0.8 0.62 1 0.57 1
"32" 0.33 0.09 0.73 0.48 0.55 0
"33" 0.33 0.12 0.57 0.87 0.81 0
"34" 0.34 0.43 0.39 0.98 0.14 0
"35" 0.34 0.99 0.62 0.89 0.2 1
"36" 0.36 0.54 0.24 0.39 0.02 0
"37" 0.37 0.41 0.5 0.31 0.33 0
"38" 0.39 0.24 0.91 0.61 0.96 0
"39" 0.4 0.71 0.1 0.25 0.55 1
"40" 0.41 0.85 0.62 0.31 0.6 1
"41" 0.42 0.13 0.41 0.74 0.14 0
"42" 0.44 0.1 0.57 0.57 0.09 1
"43" 0.44 0.23 0.81 0.77 0.51 0
"44" 0.44 0.4 0.33 0.28 0.11 0
"45" 0.44 0.94 0.47 0.76 0.09 0
"46" 0.45 0.99 0.47 0.23 0.96 1
"47" 0.46 0.23 0.96 0.65 0.81 1
"48" 0.47 0.67 0.05 0.83 0.26 0
"49" 0.48 0.41 0.31 0.23 0.9 0
"50" 0.52 0.18 0.69 0.86 0.53 0
"51" 0.52 0.4 0.15 0.97 0.34 1
"52" 0.53 0.9 0.71 0.44 0.07 1
"53" 0.55 0.75 0.43 0.66 0.46 0
"54" 0.56 0.59 0.66 0.8 0.32 1
"55" 0.58 0.19 0.84 0.32 0.23 0
"56" 0.59 0.41 0.08 0.4 0.21 0
"57" 0.59 0.73 0.94 0.68 0.11 1
"58" 0.6 0.31 0.98 0.18 0.34 1
"59" 0.62 0.11 0.79 0.26 0.04 0
"60" 0.63 0.56 0.15 0.63 0.27 0
"61" 0.64 0.35 0.66 0.27 0.78 1
"62" 0.64 0.71 0.73 0.43 0.9 1
"63" 0.66 0.8 0.01 0.43 0.85 1
"64" 0.68 0.41 0.28 0.59 0.89 0
"65" 0.69 0.02 0.46 0.42 0.94 1
"66" 0.72 0.03 0.28 0.69 0.19 0
"67" 0.75 0.88 0.87 0.82 0.99 1
"68" 0.75 0.98 0.02 0.65 0.63 0
"69" 0.76 0 0.81 0.45 0.09 0
"70" 0.77 0.16 0.85 0.84 0.73 1
"71" 0.77 0.8 0.54 0.69 0.63 1
"72" 0.8 0.47 0.42 0.85 0.26 1
"73" 0.81 0.1 0.78 0.31 0.63 1
"74" 0.82 0.5 0.44 0.73 0.53 1
"75" 0.84 0.51 0.34 0.53 0.9 1
"76" 0.84 0.83 0.4 0.06 0.31 0
"77" 0.85 0.68 0.34 0.17 0.02 0
"78" 0.86 0.61 0.47 0.77 0.04 1
"79" 0.86 0.75 0.11 0.38 0.1 0
"80" 0.87 0.09 0.21 0.89 0.83 1
"81" 0.87 0.96 0.41 0.51 0.66 1
"82" 0.88 0.21 0.12 0.6 0.52 1
"83" 0.88 0.26 0.98 0.17 0.76 1
"84" 0.88 0.57 0.98 0.25 0.88 1
"85" 0.89 0.52 0.2 0.01 0.23 0
"86" 0.89 1 0.34 0.6 0.62 1
"87" 0.91 0.8 0.64 0.11 0.47 1
"88" 0.93 0.28 0.13 0.44 0.25 0
"89" 0.93 0.39 0.88 0.89 0.11 1
"90" 0.94 0.03 0.42 0.72 0.19 0
"91" 0.94 0.42 0.04 0.21 0.41 1
"92" 0.95 0.48 0.13 0.75 0.51 1
"93" 0.95 0.6 0.32 0.56 0.81 1
"94" 0.95 0.71 0.11 0.2 0.74 1
"95" 0.96 0.3 0.95 0.3 0.65 1
"96" 0.96 0.77 0.93 0.05 0.12 0
"97" 0.98 0.14 0.61 0.05 0.7 1
"98" 0.99 0.06 0.01 0.87 0.11 1
"99" 0.99 0.3 0.34 0.63 0.94 0
"100" 0.99 0.98 0.47 0.89 0.9 1
