"x1" "x2" "x3" "x4" "x5" "x6" "x7" "x8" "x9" "x10" "y"
"1" 0.00016461780916494 0.0196497726813762 0.520004349242237 0.557713843939388 0.0973666961542667 0.104400481927051 0.0489466985805549 0.26868999758163 0.319260451437573 0.128869427537975 0
"2" 0.00876409318491698 0.00275482135042467 0.374855155670054 0.116328689630669 0.0725578874479147 0.0494058548429688 0.202339885903111 0.127866484096507 0.270881366820089 0.359212458470868 0
"3" 0.0129024350946533 0.0101701903728267 0.646689951242626 0.591422295716616 0.368565223931852 0.239651512912376 0.322238724377182 0.340938211897237 0.313065215168816 0.534034344747185 0
"4" 0.0171092863826498 0.0880040653134753 0.407923550363945 0.568679253454964 0.992378629372187 0.963100804363061 0.938809163623168 0.334111634793672 0.565496193403271 0.581105715889456 0
"5" 0.0216286286442869 0.0320639677810417 0.875852666353537 0.917325389521429 0.822378462571427 0.677737134375819 0.711759705006099 0.700897515962642 0.863186489876587 0.714638818791383 0
"6" 0.0483661297477816 0.0663440973364128 0.926195144508688 0.895783375971331 0.681327557954078 0.611948140698531 0.73730002687175 0.0840776113489798 0.133567393810221 0.12111303354133 0
"7" 0.0557699023934068 0.128053412036982 0.530600562486576 0.467622318098828 0.360286832656695 0.376441217096005 0.521888610101556 0.990912081147265 0.990723527177253 0.952514675426963 0
"8" 0.0618166897644073 0.0749787951096594 0.206968329863481 0.108590751417904 0.47875938976086 0.556883380201914 0.300284283744271 0.191634373649868 0.273357577883854 0.180246616802398 0
"9" 0.0708538368753523 0.214380444480691 0.709314765467252 0.747712998553147 0.340357582129409 0.383318153659079 0.23294499042425 0.142801675836541 0.099369130481058 0.128366342728127 0
"10" 0.0800388656590851 0.0530801507939608 0.606712762452162 0.849256681682779 0.681430836143562 0.675815942018037 0.384583742353916 0.435682412601806 0.207874991543478 0.299018813253958 0
"11" 0.0998024777118851 0.340631115624815 0.680320080258412 0.397588384479568 0.281491471974092 0.548909785169119 0.43222881567295 0.12244522347198 0.140801191601314 0.185359870604759 0
"12" 0.126453301040145 0.269820834740779 0.704496124863495 0.801687671740022 0.0279352753748553 0.0115707413358411 0.0132965029849359 0.90825057938878 0.892267559396438 0.771952538271763 0
"13" 0.154600543614275 0.297009914636578 0.595649230832653 0.607030556909912 0.813877686235128 0.796880832246506 0.696788479931152 0.85582415524772 0.661753836766989 0.723094011245093 0
"14" 0.161591371693116 0.327169714964993 0.910330496418088 0.90393064700266 0.838898033924574 0.844877848980011 0.689330555718191 0.0568274082928479 0.0366558022268307 0.0401972417564129 0
"15" 0.168320264010757 0.308235682835603 0.681300002597562 0.86129940823712 0.909433117830352 0.8102477882721 0.916383533099359 0.285005802366158 0.203629501812452 0.119664925632995 0
"16" 0.170658563140855 0.0922350191468341 0.573056351637202 0.439778851981491 0.0328932315084491 0.0370950687331997 0.103740706160512 0.9487235736671 0.93289384467849 0.987106628283708 0
"17" 0.175167505779452 0.364394257190858 0.804069345206444 0.88910467228752 0.178860278982574 0.17820730031182 0.161880066541434 0.636142105299722 0.486474252015136 0.639279684474749 0
"18" 0.183566197151472 0.163467845035618 0.350509478901076 0.175556889276718 0.309582935629895 0.150477720508934 0.175902405558881 0.521786284033083 0.718916680414241 0.488945771054724 0
"19" 0.196371251570931 0.490380140668856 0.567015923676082 0.692067768237542 0.29503451688504 0.241636763725618 0.336426688394243 0.274026185728738 0.233540812695905 0.394227501283691 0
"20" 0.204868686635444 0.0729596747345892 0.469055863853444 0.450412293347936 0.71418999327906 0.871003389108193 0.705319338184716 0.353500704768453 0.241372176037392 0.38557005672261 0
