"x1" "x2" "x3" "x4" "x5" "x6" "x7" "x8" "x9" "x10" "y"
"1" 0.00016461780916494 0.0196497726813762 0.129286668861387 0.182304255069344 0.119402570011839 0.22756764859327 0.153890434894983 0.230340896825751 0.441206621476892 0.434314028767376 0
"2" 0.000235196049071472 0.00031745596261504 0.45250253664206 0.711670321968862 0.736323393842575 0.881596076928004 0.759285120490853 0.0639962293679296 0.0379876800893379 0.0462370076545798 0
"3" 0.00036424798246082 0.000403404212241183 0.512287284938864 0.279623772317427 0.537415421036117 0.516958359289671 0.398157522285024 0.411638691036759 0.367739032237324 0.650053951260462 0
"4" 0.0032401974174905 0.0227854333005597 0.305443529312722 0.143343864930112 0.236435382881258 0.115196456431719 0.144604962556525 0.739222163705634 0.449422418411902 0.596570582396395 0
"5" 0.00462409738434111 0.00184962606551968 0.170821222124817 0.0896909778636272 0.258896216091442 0.095762832731895 0.243472472427444 0.555362821958866 0.624581715385901 0.597327005810186 0
"6" 0.00650827284122402 0.0201832235328039 0.346297362036396 0.664220587391424 0.824272184807058 0.821971138415031 0.929867405702028 0.566523299836156 0.489320102316044 0.456332361951728 0
"7" 0.00824874400387634 0.00998836626341134 0.633382922643742 0.538604884075395 0.948318613104773 0.862207589655001 0.923590370080674 0.736336288222052 0.924296158616596 0.724203601059925 0
"8" 0.00876409318491698 0.00275482135042467 0.128163070060698 0.261485418398843 0.643150897266733 0.591051417390102 0.707517214963393 0.0240415405771588 0.135320768473016 0.032422710857287 0
"9" 0.0111710807862173 0.097261507054142 0.182399388955459 0.0803508334628125 0.419951887708699 0.574233241600733 0.428669005075905 0.442780173560756 0.369500191297197 0.413971306486689 0
"10" 0.0129024350946533 0.0101701903728267 0.917637106096308 0.68547567754792 0.829749492334116 0.859648647257583 0.661577429157733 0.898226794533001 0.926141994533243 0.823036299478137 0
"11" 0.015607099096631 0.0632976720568286 0.970458171442184 0.945321109898031 0.731109322245816 0.488069835050856 0.748244398246549 0.912985011338147 0.842185063077233 0.924846662168308 0
"12" 0.015881298419278 0.0668231039249311 0.148375731199912 0.28457141510291 0.293917994742371 0.402614825423011 0.27767071067713 0.044219414987181 0.0948080853138216 0.115775435926871 0
"13" 0.0171092863826498 0.0880040653134753 0.569321157360797 0.631928018241743 0.281800710820577 0.320584674854594 0.492371061829117 0.976484739218798 0.998742946245205 0.995021009335664 0
"14" 0.021511518235902 0.0277960904579406 0.966732685966358 0.941653457588753 0.438154312525253 0.395319588165325 0.437168876265903 0.215950894549486 0.250744003857094 0.420378266805016 0
"15" 0.0216286286442869 0.0320639677810417 0.299720168067669 0.620140575836948 0.608379557984201 0.673920073157662 0.834832446496506 0.825864214816558 0.843366279893393 0.654188327495783 0
"16" 0.0216913200565893 0.0087166193939749 0.772027768381464 0.723254019542639 0.310095573831148 0.28108950629676 0.342448695202232 0.249125492019606 0.417218380782677 0.212661395963615 0
"17" 0.0231733538099046 0.0214135444338346 0.35735673318961 0.145500884379202 0.663652883537037 0.877058735634239 0.871691632239362 0.541387381927868 0.459621788982674 0.692484417428252 0
"18" 0.0238530817025341 0.00595660230288758 0.822178611217216 0.805988569536739 0.630112349008715 0.641141518732298 0.763062018400608 0.0478423619610199 0.0108772672333941 0.103513795511692 0
"19" 0.0240072177232314 0.0614353706701109 0.360632445630823 0.391395578152274 0.442761984690722 0.551315664643703 0.568743537045625 0.568743350863432 0.498454100371054 0.745386170685067 0
"20" 0.0263811761057838 0.0258305940400227 0.545089876556593 0.606087597523395 0.631828181057378 0.560001704945487 0.330928553551632 0.348984744274985 0.318000516572087 0.290184834135193 0
"21" 0.0291731597334805 0.00254707847226935 0.181421278574957 0.125980815092117 0.541754660074288 0.509405842490721 0.578607801854768 0.545056579065135 0.309365702618867 0.578754317348367 0
"22" 0.0300051634781691 0.0527801776007121 0.0975720203336807 0.305229085305643 0.553818675818827 0.453225088166925 0.472178448809749 0.785730445474079 0.732891981957922 0.841492990589095 0
"23" 0.0307504850253606 0.3190865831801 0.386315324862232 0.51292760168711 0.188787680625214 0.477163741183823 0.432641029721422 0.828930990078329 0.876883161096743 0.859743438428254 0
"24" 0.0331207631937323 0.0559647592809244 0.434659814039507 0.375275126739561 0.335735973289815 0.176743474939112 0.071534659578592 0.0456200228736152 0.119553779298877 0.0997290173810784 0
"25" 0.036331524107736 0.153075001542472 0.616776345319194 0.629957996921623 0.731609828060087 0.724114520806705 0.915839745648881 0.424690548973714 0.465269843065818 0.295473248256912 0
"26" 0.0394231667799653 0.0196892123525349 0.338465716064985 0.195507214653139 0.645993641602722 0.696115290909806 0.756983945396285 0.324995046073176 0.0964948086500566 0.370909528710147 0
"27" 0.0445525603668411 0.04869375784521 0.949968971011679 0.952939709690626 0.295244578799726 0.204088258978624 0.435010493732007 0.258818474673621 0.20378155463459 0.171456309111963 0
"28" 0.0453324795467532 0.0398777336327522 0.89016757649081 0.939592296354708 0.302217610835309 0.533938415414208 0.637986834434693 0.615464378817421 0.793128118398099 0.693362589884457 0
"29" 0.0476278751712063 0.106622460002248 0.420474788985873 0.31526950530252 0.176913179428145 0.142913447420799 0.132690276870406 0.871114138791669 0.917614690196531 0.871154418627897 0
"30" 0.0483661297477816 0.0663440973364128 0.913387629914873 0.918398994912916 0.0251350815980321 0.0297720435295938 0.0853871243632316 0.604068638828014 0.610745226180096 0.661737569189002 0
"31" 0.0557699023934068 0.128053412036982 0.669278967616167 0.504242299613276 0.932493952880832 0.763153416639907 0.779500237904483 0.426731810856236 0.302412651704794 0.224781447941433 0
"32" 0.05827517085783 0.034752210778586 0.19896853716947 0.329308564205471 0.651529015885888 0.763588203007162 0.833079858942953 0.716736215915203 0.668790752809372 0.581956654352201 0
"33" 0.0601128096878124 0.0600408853451728 0.839669413877186 0.693459933439376 0.522876987093911 0.53150205305308 0.520702962722334 0.319079042750974 0.603929355537791 0.583220972181863 0
"34" 0.0618166897644073 0.0749787951096594 0.438864967025485 0.183253773201478 0.926552046273858 0.920278651816048 0.747303796589673 0.956100034389182 0.851536978518178 0.959978425679321 0
"35" 0.0621187863952568 0.0438466026391123 0.137094549493362 0.206421183294911 0.815447160555097 0.645424576857475 0.429011378358121 0.295292539496558 0.280978897938112 0.219843627434435 0
"36" 0.0643666543595115 0.115790437253529 0.330486441160141 0.300749753839189 0.869297627749599 0.91333168807886 0.83284870151577 0.836321719987953 0.903756210836277 0.793997855752535 0
"37" 0.0646928111065772 0.0645973125335801 0.0800092632235331 0.0661093625482612 0.0723464214259213 0.0246103885704227 0.0153227644876379 0.280719542510018 0.233246152931081 0.151362653097571 0
"38" 0.0654751676113325 0.0534545042200076 0.659791705255424 0.670767114830956 0.180454880616672 0.337702696403635 0.213039373695025 0.200251384467488 0.203123007450325 0.140723541521903 0
"39" 0.0663213160793583 0.143662606943166 0.611176350479071 0.785642179849705 0.133735954735297 0.235663070028389 0.105397436001303 0.0108407878120965 0.0943839407598953 0.017531853914936 0
"40" 0.0674192684334353 0.115700534721004 0.668740700520173 0.571464952106495 0.73178462491085 0.595560507019447 0.696346391918049 0.896606577333544 0.822615017393974 0.59779848657109 0
"41" 0.0708538368753523 0.214380444480691 0.523144686371162 0.493398539445152 0.29173256303469 0.282609224419653 0.206028437772432 0.375041278948653 0.666561355439952 0.775489055963677 0
"42" 0.0732912862690116 0.165200534411333 0.0198622292497052 0.0359831770186295 0.690764156251242 0.734512853333706 0.638104881040961 0.984065152871102 0.973226352873031 0.985883225364311 0
"43" 0.075572011312364 0.181588973927691 0.0890790986848296 0.206293549728998 0.439619818729536 0.481031255214366 0.216263841120265 0.147982941752567 0.474675986577333 0.407079345046234 0
"44" 0.0759876708802132 0.0655996240611839 0.0167582556756428 0.0208492712306534 0.712392501323296 0.624773032295267 0.781871545656898 0.732852511484034 0.85356972676427 0.875126266471937 0
"45" 0.0762408744560348 0.154218556572735 0.422578948825731 0.84484420185206 0.753022610823105 0.672177013511862 0.803457016787608 0.474856416218179 0.708201952780199 0.660831821751478 0
"46" 0.077152682750414 0.0179444114110514 0.767679089739995 0.749314613969703 0.710341260820429 0.538746285576081 0.627971545547944 0.888009420287542 0.659832712900016 0.674730324376839 0
"47" 0.0786625300919707 0.317571378789189 0.637390324587236 0.617806692839824 0.770037518747432 0.501982601820111 0.638412601979636 0.969730415896088 0.972132263164413 0.876965375741879 0
"48" 0.0787924715840112 0.096082500264207 0.735235708483764 0.775990117276671 0.996284369033094 0.999511517021964 0.996271728383306 0.622608479591903 0.744999070166668 0.696481949480118 1
"49" 0.0800388656590851 0.0530801507939608 0.778810834730422 0.673644742101752 0.247796674479266 0.286690533755279 0.28291577102181 0.809449500438421 0.891618321832919 0.859483568960031 0
"50" 0.0814946402426837 0.0397037003412651 0.503828877100932 0.460890800485324 0.364372947921665 0.110387659434524 0.157165625362589 0.422129696567938 0.412332557818767 0.289928001433096 0
"51" 0.0819050478342679 0.0403641214032253 0.54953289301281 0.760487994535879 0.963607975782052 0.965520151311331 0.936715347695958 0.0908537331044017 0.11618034049021 0.060484870020694 0
"52" 0.0823642571280253 0.122107778281953 0.0973316391705194 0.0814617099979118 0.458166006659917 0.383227918937563 0.543320385833419 0.235155643686534 0.385837594119076 0.377192526281915 0
"53" 0.0900973439896637 0.0929835599559044 0.715546117380226 0.741466021380437 0.373265116388819 0.6183481675704 0.472403793767318 0.0342908907450184 0.0367215027286711 0.0332785464000172 0
"54" 0.0923038792679874 0.0556481132125156 0.996575484947812 0.992832191184863 0.879669013628363 0.948618888933471 0.91039498962105 0.0507949727513675 0.0531620926675817 0.0254282178106843 0
"55" 0.092982809232238 0.0462988184103621 0.998725195223493 0.990608752398794 0.0984389086974582 0.153609876969139 0.0908257269814295 0.791242751737003 0.603840063109588 0.817351469765162 1
"56" 0.0949347984458179 0.0852280548809883 0.438392069518487 0.599888494890294 0.296120788516503 0.622501999302057 0.422131254713662 0.673962560198683 0.511972866192187 0.458545599903523 0
"57" 0.0981976437393429 0.0416449830608837 0.418682492928383 0.441238145849713 0.356632177261351 0.416388963620549 0.254946168519936 0.543767130920147 0.792063039217629 0.766054618360099 0
"58" 0.0998024777118851 0.340631115624815 0.460846282478744 0.382493585652924 0.920862910335758 0.876758230230555 0.969439716227531 0.137183985122551 0.067157216622148 0.134701526023503 0
"59" 0.104477676722428 0.249510114365377 0.0661140352182019 0.103575961093491 0.84597665946607 0.813572664902454 0.808524787709749 0.470561015201403 0.521770871218063 0.682338792117119 0
"60" 0.106256403864705 0.163984027176449 0.01149674968326 0.0436085596967835 0.175495659202654 0.209082830956317 0.0279875730644982 0.0168158053933863 0.0725587931253834 0.0364502934778526 0
"61" 0.108459931735211 0.191988679226005 0.893163396283258 0.885026996205394 0.237830319221969 0.208421551396979 0.402875813484629 0.988619085138699 0.991466220028972 0.994493846096939 0
"62" 0.110093576805998 0.0777515249944659 0.885008230666763 0.759468371422586 0.982898193617918 0.961932233266853 0.987389914962877 0.835837924192416 0.793116474060994 0.839852034231724 0
"63" 0.118987428216992 0.0730951585292722 0.815051943643492 0.803427888646724 0.783988231066135 0.807951003327018 0.956041673086224 0.406055631980433 0.489115927977225 0.400698443644066 0
"64" 0.119327046691348 0.359046683285939 0.979290066431949 0.965078584641311 0.119754296417943 0.0578783093709339 0.0980647670072256 0.980761128334827 0.983423954711127 0.982468494048514 0
"65" 0.119793246767082 0.179852086170632 0.0102148056493244 0.0333100128800839 0.227396589726038 0.274234616950597 0.217799200493037 0.699595480116883 0.669528856841273 0.640949468240462 0
"66" 0.122170986653932 0.065249238262295 0.741002111015022 0.795057056866608 0.426912875368354 0.660867850580244 0.403080287573204 0.663670526189919 0.652500435257767 0.663479055143367 0
"67" 0.122857709439606 0.0851493993243716 0.955541390349786 0.893022599680629 0.0744004189300291 0.0706807201880251 0.0828647141508569 0.613965854423375 0.699335425138461 0.598118903698479 0
"68" 0.1263955185889 0.268064047441183 0.0232473533842319 0.00585949376653057 0.679382645007041 0.53437717988357 0.24170279394774 0.756308062290501 0.859273772857683 0.895648425247114 0
"69" 0.126453301040145 0.269820834740779 0.820665113428603 0.953765224503644 0.884484863187517 0.906696996927434 0.594866871167851 0.991202271858428 0.994802755845582 0.996700585170878 0
"70" 0.127533806636098 0.286038952467843 0.0857941451359125 0.179224615692486 0.867381097551845 0.972025246501837 0.921361572357269 0.419702398757129 0.458511952290024 0.366645881138873 0
"71" 0.131720120412626 0.158653999762965 0.852540513695278 0.865823933245942 0.164785364090611 0.182523393253792 0.226819324692551 0.507422457664737 0.519154146335449 0.58943598269083 1
"72" 0.138055815240298 0.0667128098029722 0.66622374206128 0.398072812964733 0.712109419410887 0.887814946433421 0.883779764563672 0.145705500268673 0.159930546704627 0.113630424421821 0
"73" 0.139289220326193 0.257730491479476 0.312853828022109 0.259242173847633 0.761621447686329 0.781402759676792 0.786164217296821 0.524715674373564 0.523997602623417 0.482346109090606 0
"74" 0.140258471626937 0.104973791501381 0.689625106817206 0.677959607657273 0.815059191121869 0.761139900443986 0.5366232380255 0.223787055609979 0.104446734957764 0.154190460416154 0
"75" 0.143484053518239 0.197676717832183 0.0106206651748685 0.0544558854781068 0.676721525124101 0.461476361713418 0.461338172971276 0.203976314709675 0.111399388261168 0.104717425841226 0
"76" 0.150086609430334 0.2327132531108 0.008329562801349 0.0141298414003977 0.50628480527957 0.671384907637012 0.758158902022773 0.103089257004449 0.134660022072069 0.157623679627383 0
"77" 0.153961522222716 0.260759778041083 0.673361909224249 0.583564960118675 0.883722582680716 0.957567897777705 0.965224035670261 0.749007712509651 0.906803171149768 0.82541984079875 0
"78" 0.154190022121317 0.100515683381116 0.417387142597527 0.363028603168236 0.213977007097643 0.201847763886677 0.240174401535721 0.17760165437228 0.219200306921535 0.474943935392987 0
"79" 0.154434416633828 0.186649765021476 0.724504768139185 0.781984140352074 0.517099660757015 0.80927390145579 0.6818947770688 0.354671023661382 0.22378846558621 0.129049021104295 0
"80" 0.154600543614275 0.297009914636578 0.558688472073319 0.365495015461739 0.600576986631917 0.552239002187795 0.406203217637932 0.98647569833473 0.932262387532963 0.991525428350069 0
"81" 0.156784681826501 0.0392547788534948 0.811033858360068 0.867020198498192 0.191994129186862 0.251963970075369 0.268296105977261 0.453346756106454 0.42880220872302 0.584862723832055 0
"82" 0.157330787690689 0.515101513434079 0.995349042058579 0.985978238800016 0.115032271261866 0.0910772651059863 0.0611159569475489 0.30487091622301 0.308244545987258 0.415318175552923 0
"83" 0.157565434641645 0.338109110333101 0.657147911378288 0.656802419654392 0.664900279444411 0.476256298207966 0.721246118398336 0.0172935797378522 0.0736583646895227 0.0938127452428607 0
"84" 0.160361245049829 0.11534165395121 0.198969965453579 0.101595783537165 0.142942793791517 0.456298171823748 0.0718820227782147 0.856989729349135 0.784388390627166 0.570749797336497 1
"85" 0.161591371693116 0.327169714964993 0.342974520479814 0.418965259635464 0.759117389481598 0.883838365746231 0.83175807402746 0.233471001832188 0.619286570103147 0.447684867184163 0
"86" 0.162842473649908 0.411129846086688 0.0370554211865674 0.0932422929079176 0.047441067774477 0.0244827192535259 0.116881766700315 0.602344092211696 0.663105700561519 0.500438925918061 0
"87" 0.163199840679424 0.232783717778468 0.956764713937371 0.872216084678583 0.324153855954602 0.451099553232247 0.51131364104333 0.744686090216978 0.885931622448759 0.84543949310381 0
"88" 0.164359063110787 0.467138908752173 0.574712481003363 0.617196529634143 0.790385335486675 0.73556371767855 0.813040989403961 0.221753831104657 0.284004187742524 0.328296166473495 1
"89" 0.166082398046731 0.159923535338406 0.033274229799449 0.0916310856886449 0.83823210825546 0.928103808866236 0.870388282410685 0.107139040530802 0.208716591783562 0.205368887376875 0
"90" 0.168320264010757 0.308235682835603 0.420025394690385 0.161353625837267 0.918240818072312 0.951450599335342 0.884548359791263 0.105959050931993 0.0410443275981716 0.155991317920405 0
"91" 0.168513542153118 0.149790472256574 0.325449245582486 0.224932322465723 0.0749290979029176 0.336671266500629 0.0727841149123943 0.193589911544601 0.100170326749931 0.154442752255945 0
